260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456378	0
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456379	1
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456392	0
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456393	27
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456394	1
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456396	0
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr1	18219
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr2	17927
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr3	13702
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr4	14897
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr5	13912
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr6	14835
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr7	12555
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr8	12054
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr9	13276
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrM	127
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	phage_Xp12	0
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrX	4383
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrY	1392
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrX_GL456233_random	3
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456360	1
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456366	2
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456367	0
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456368	0
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456381	4
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chr5_JH584297_random	5
260516_EMseq_LV_index_B1_Bap1_Math1_adult_mut_3391_S64_L001	chrUn_GL456382	2
