chr1	1881
chr10	1039
chr11	1198
chr12	1037
chr13	941
chr14	1121
chr15	947
chr16	904
chr17	771
chr18	832
chr19	513
chr1_GL456210_random	3
chr1_GL456211_random	4
chr1_GL456212_random	4
chr1_GL456213_random	0
chr1_GL456221_random	1
chr2	1621
chr3	1268
chr4	1359
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	1
chr4_JH584293_random	1
chr4_JH584294_random	1
chr4_JH584295_random	0
chr5	1327
chr5_JH584296_random	0
chr5_JH584297_random	1
chr5_JH584298_random	0
chr5_GL456354_random	0
chr5_JH584299_random	5
chr6	1453
chr7	1203
chr7_GL456219_random	0
chr8	1152
chr9	1292
chrM	5
chrX	421
chrX_GL456233_random	0
chrY	105
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	0
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	1
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	0
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	1
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	24
phage_T4	0
phage_Xp12	0
phage_lambda	2
plasmid_puc19c	0
