chr1	2748
chr10	1716
chr11	1975
chr12	1802
chr13	1610
chr14	1775
chr15	1567
chr16	1487
chr17	1338
chr18	1392
chr19	820
chr1_GL456210_random	1
chr1_GL456211_random	3
chr1_GL456212_random	2
chr1_GL456213_random	0
chr1_GL456221_random	6
chr2	2878
chr3	2137
chr4	2339
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	0
chr4_JH584294_random	1
chr4_JH584295_random	0
chr5	2250
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	1
chr5_JH584299_random	3
chr6	2273
chr7	2136
chr7_GL456219_random	0
chr8	1965
chr9	2070
chrM	9
chrX	680
chrX_GL456233_random	4
chrY	292
chrY_JH584300_random	0
chrY_JH584301_random	2
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	2
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	2
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	3
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	0
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	23
phage_T4	0
phage_Xp12	0
phage_lambda	242
plasmid_puc19c	129
