chr1	3110
chr10	2014
chr11	2029
chr12	1978
chr13	1632
chr14	1905
chr15	1727
chr16	1615
chr17	1328
chr18	1542
chr19	818
chr1_GL456210_random	1
chr1_GL456211_random	5
chr1_GL456212_random	8
chr1_GL456213_random	0
chr1_GL456221_random	5
chr2	3179
chr3	2326
chr4	2631
chr4_GL456216_random	1
chr4_JH584292_random	1
chr4_GL456350_random	2
chr4_JH584293_random	0
chr4_JH584294_random	3
chr4_JH584295_random	0
chr5	2472
chr5_JH584296_random	1
chr5_JH584297_random	1
chr5_JH584298_random	0
chr5_GL456354_random	2
chr5_JH584299_random	4
chr6	2537
chr7	2155
chr7_GL456219_random	2
chr8	2045
chr9	2374
chrM	11
chrX	678
chrX_GL456233_random	1
chrY	211
chrY_JH584300_random	1
chrY_JH584301_random	1
chrY_JH584302_random	0
chrY_JH584303_random	2
chrUn_GL456239	2
chrUn_GL456367	0
chrUn_GL456378	1
chrUn_GL456381	1
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	4
chrUn_GL456394	2
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	3
chrUn_GL456387	1
chrUn_GL456389	0
chrUn_GL456370	2
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	7
phage_T4	0
phage_Xp12	0
phage_lambda	3
plasmid_puc19c	0
