chr1	4240
chr10	2734
chr11	3079
chr12	2857
chr13	2530
chr14	2852
chr15	2278
chr16	2145
chr17	2085
chr18	2073
chr19	1357
chr1_GL456210_random	6
chr1_GL456211_random	7
chr1_GL456212_random	9
chr1_GL456213_random	0
chr1_GL456221_random	12
chr2	4265
chr3	3268
chr4	3650
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	6
chr4_JH584293_random	1
chr4_JH584294_random	3
chr4_JH584295_random	0
chr5	3462
chr5_JH584296_random	2
chr5_JH584297_random	1
chr5_JH584298_random	0
chr5_GL456354_random	2
chr5_JH584299_random	5
chr6	3412
chr7	3338
chr7_GL456219_random	0
chr8	3009
chr9	3043
chrM	33
chrX	1091
chrX_GL456233_random	2
chrY	514
chrY_JH584300_random	0
chrY_JH584301_random	1
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	3
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	2
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	3
chrUn_GL456389	0
chrUn_GL456370	4
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	34
phage_T4	0
phage_Xp12	0
phage_lambda	469
plasmid_puc19c	208
