chr1	1116
chr10	668
chr11	744
chr12	695
chr13	627
chr14	759
chr15	564
chr16	533
chr17	521
chr18	537
chr19	307
chr1_GL456210_random	1
chr1_GL456211_random	2
chr1_GL456212_random	3
chr1_GL456213_random	0
chr1_GL456221_random	1
chr2	1209
chr3	783
chr4	947
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	0
chr4_JH584294_random	0
chr4_JH584295_random	0
chr5	934
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	1
chr5_JH584299_random	1
chr6	941
chr7	836
chr7_GL456219_random	0
chr8	715
chr9	915
chrM	6
chrX	283
chrX_GL456233_random	0
chrY	104
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	0
chrUn_GL456367	2
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	1
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	1
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	1
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	1
chrUn_JH584304	11
phage_T4	0
phage_Xp12	0
phage_lambda	3
plasmid_puc19c	0
