chr1	3373
chr10	2069
chr11	2199
chr12	2063
chr13	1811
chr14	2028
chr15	1894
chr16	1797
chr17	1468
chr18	1617
chr19	966
chr1_GL456210_random	4
chr1_GL456211_random	4
chr1_GL456212_random	3
chr1_GL456213_random	0
chr1_GL456221_random	6
chr2	3399
chr3	2444
chr4	2643
chr4_GL456216_random	1
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	1
chr4_JH584294_random	1
chr4_JH584295_random	0
chr5	2524
chr5_JH584296_random	2
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	0
chr5_JH584299_random	11
chr6	2653
chr7	2256
chr7_GL456219_random	0
chr8	2178
chr9	2341
chrM	32
chrX	718
chrX_GL456233_random	0
chrY	275
chrY_JH584300_random	0
chrY_JH584301_random	1
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	3
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	5
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	1
chrUn_GL456387	4
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	34
phage_T4	0
phage_Xp12	0
phage_lambda	5
plasmid_puc19c	3
