chr1	4200
chr10	2717
chr11	2974
chr12	2762
chr13	2656
chr14	2750
chr15	2427
chr16	2211
chr17	2090
chr18	2167
chr19	1375
chr1_GL456210_random	4
chr1_GL456211_random	10
chr1_GL456212_random	12
chr1_GL456213_random	0
chr1_GL456221_random	12
chr2	4293
chr3	3232
chr4	3403
chr4_GL456216_random	1
chr4_JH584292_random	0
chr4_GL456350_random	3
chr4_JH584293_random	2
chr4_JH584294_random	0
chr4_JH584295_random	0
chr5	3516
chr5_JH584296_random	1
chr5_JH584297_random	0
chr5_JH584298_random	2
chr5_GL456354_random	3
chr5_JH584299_random	11
chr6	3409
chr7	3081
chr7_GL456219_random	0
chr8	2957
chr9	3056
chrM	29
chrX	1082
chrX_GL456233_random	0
chrY	512
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	1
chrUn_GL456367	1
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	5
chrUn_GL456394	3
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	2
chrUn_GL456387	2
chrUn_GL456389	0
chrUn_GL456370	2
chrUn_GL456379	2
chrUn_GL456366	0
chrUn_GL456368	1
chrUn_JH584304	29
phage_T4	0
phage_Xp12	0
phage_lambda	477
plasmid_puc19c	193
