chr1	3273
chr10	1966
chr11	1940
chr12	1865
chr13	1713
chr14	1907
chr15	1749
chr16	1724
chr17	1394
chr18	1490
chr19	786
chr1_GL456210_random	1
chr1_GL456211_random	2
chr1_GL456212_random	7
chr1_GL456213_random	0
chr1_GL456221_random	4
chr2	3311
chr3	2419
chr4	2636
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	1
chr4_JH584293_random	0
chr4_JH584294_random	2
chr4_JH584295_random	0
chr5	2359
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	1
chr5_JH584299_random	1
chr6	2646
chr7	2108
chr7_GL456219_random	0
chr8	2034
chr9	2438
chrM	11
chrX	718
chrX_GL456233_random	0
chrY	245
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	1
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	2
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	1
chrUn_GL456387	2
chrUn_GL456389	0
chrUn_GL456370	2
chrUn_GL456379	1
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	18
phage_T4	0
phage_Xp12	0
phage_lambda	6
plasmid_puc19c	0
