chr1	4239
chr10	2538
chr11	2953
chr12	2730
chr13	2534
chr14	2755
chr15	2423
chr16	2110
chr17	2025
chr18	2037
chr19	1387
chr1_GL456210_random	4
chr1_GL456211_random	10
chr1_GL456212_random	6
chr1_GL456213_random	0
chr1_GL456221_random	6
chr2	4288
chr3	3150
chr4	3533
chr4_GL456216_random	2
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	2
chr4_JH584294_random	0
chr4_JH584295_random	0
chr5	3329
chr5_JH584296_random	1
chr5_JH584297_random	2
chr5_JH584298_random	0
chr5_GL456354_random	2
chr5_JH584299_random	1
chr6	3324
chr7	3125
chr7_GL456219_random	2
chr8	2922
chr9	2860
chrM	18
chrX	1106
chrX_GL456233_random	1
chrY	518
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	6
chrUn_GL456367	3
chrUn_GL456378	0
chrUn_GL456381	2
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	6
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	2
chrUn_GL456387	1
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	1
chrUn_JH584304	35
phage_T4	0
phage_Xp12	0
phage_lambda	462
plasmid_puc19c	187
