chr1	2672
chr10	1698
chr11	1921
chr12	1790
chr13	1560
chr14	1666
chr15	1481
chr16	1388
chr17	1360
chr18	1229
chr19	801
chr1_GL456210_random	4
chr1_GL456211_random	8
chr1_GL456212_random	0
chr1_GL456213_random	1
chr1_GL456221_random	6
chr2	2679
chr3	2065
chr4	2263
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	0
chr4_JH584294_random	1
chr4_JH584295_random	0
chr5	2109
chr5_JH584296_random	2
chr5_JH584297_random	4
chr5_JH584298_random	1
chr5_GL456354_random	1
chr5_JH584299_random	5
chr6	2244
chr7	2052
chr7_GL456219_random	0
chr8	1912
chr9	1989
chrM	21
chrX	667
chrX_GL456233_random	2
chrY	252
chrY_JH584300_random	1
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	3
chrUn_GL456239	3
chrUn_GL456367	0
chrUn_GL456378	2
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	9
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	1
chrUn_GL456389	0
chrUn_GL456370	4
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	12
phage_T4	0
phage_Xp12	0
phage_lambda	266
plasmid_puc19c	75
