chr1	4231
chr10	2786
chr11	3085
chr12	2812
chr13	2707
chr14	2871
chr15	2372
chr16	2266
chr17	2082
chr18	1986
chr19	1468
chr1_GL456210_random	5
chr1_GL456211_random	3
chr1_GL456212_random	8
chr1_GL456213_random	0
chr1_GL456221_random	13
chr2	4471
chr3	3329
chr4	3414
chr4_GL456216_random	5
chr4_JH584292_random	0
chr4_GL456350_random	2
chr4_JH584293_random	1
chr4_JH584294_random	1
chr4_JH584295_random	0
chr5	3548
chr5_JH584296_random	0
chr5_JH584297_random	4
chr5_JH584298_random	2
chr5_GL456354_random	1
chr5_JH584299_random	6
chr6	3597
chr7	3326
chr7_GL456219_random	0
chr8	3072
chr9	3116
chrM	21
chrX	1148
chrX_GL456233_random	0
chrY	506
chrY_JH584300_random	2
chrY_JH584301_random	1
chrY_JH584302_random	0
chrY_JH584303_random	3
chrUn_GL456239	5
chrUn_GL456367	0
chrUn_GL456378	2
chrUn_GL456381	2
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	7
chrUn_GL456394	4
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	2
chrUn_GL456389	0
chrUn_GL456370	1
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	39
phage_T4	0
phage_Xp12	0
phage_lambda	512
plasmid_puc19c	186
