chr1	2809
chr10	1661
chr11	1997
chr12	1757
chr13	1516
chr14	1806
chr15	1611
chr16	1495
chr17	1337
chr18	1337
chr19	805
chr1_GL456210_random	5
chr1_GL456211_random	5
chr1_GL456212_random	2
chr1_GL456213_random	1
chr1_GL456221_random	4
chr2	2713
chr3	2005
chr4	2409
chr4_GL456216_random	1
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	1
chr4_JH584294_random	4
chr4_JH584295_random	0
chr5	2315
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	2
chr5_GL456354_random	4
chr5_JH584299_random	1
chr6	2278
chr7	2064
chr7_GL456219_random	0
chr8	1910
chr9	2143
chrM	20
chrX	641
chrX_GL456233_random	2
chrY	249
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	2
chrY_JH584303_random	0
chrUn_GL456239	3
chrUn_GL456367	2
chrUn_GL456378	2
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	2
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	1
chrUn_GL456387	1
chrUn_GL456389	0
chrUn_GL456370	2
chrUn_GL456379	1
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	17
phage_T4	0
phage_Xp12	0
phage_lambda	1
plasmid_puc19c	0
