chr1	2759
chr10	1606
chr11	1882
chr12	1674
chr13	1363
chr14	1599
chr15	1544
chr16	1369
chr17	1247
chr18	1293
chr19	738
chr1_GL456210_random	2
chr1_GL456211_random	6
chr1_GL456212_random	6
chr1_GL456213_random	0
chr1_GL456221_random	6
chr2	2619
chr3	1965
chr4	2278
chr4_GL456216_random	0
chr4_JH584292_random	1
chr4_GL456350_random	1
chr4_JH584293_random	0
chr4_JH584294_random	3
chr4_JH584295_random	0
chr5	2192
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	0
chr5_JH584299_random	12
chr6	2079
chr7	2027
chr7_GL456219_random	0
chr8	1715
chr9	2230
chrM	4
chrX	650
chrX_GL456233_random	0
chrY	183
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	1
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	1
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	7
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	3
chrUn_GL456389	0
chrUn_GL456370	2
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	23
phage_T4	0
phage_Xp12	0
phage_lambda	5
plasmid_puc19c	1
