chr1	2752
chr10	1601
chr11	1838
chr12	1643
chr13	1594
chr14	1662
chr15	1481
chr16	1368
chr17	1206
chr18	1241
chr19	808
chr1_GL456210_random	4
chr1_GL456211_random	3
chr1_GL456212_random	3
chr1_GL456213_random	0
chr1_GL456221_random	3
chr2	2667
chr3	2123
chr4	2134
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	0
chr4_JH584294_random	2
chr4_JH584295_random	0
chr5	2306
chr5_JH584296_random	1
chr5_JH584297_random	2
chr5_JH584298_random	0
chr5_GL456354_random	0
chr5_JH584299_random	4
chr6	2133
chr7	1848
chr7_GL456219_random	0
chr8	1820
chr9	1877
chrM	25
chrX	660
chrX_GL456233_random	0
chrY	316
chrY_JH584300_random	2
chrY_JH584301_random	0
chrY_JH584302_random	1
chrY_JH584303_random	0
chrUn_GL456239	1
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	3
chrUn_GL456394	1
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	1
chrUn_GL456387	0
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	4
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	11
phage_T4	0
phage_Xp12	0
phage_lambda	222
plasmid_puc19c	91
