chr1	2837
chr10	1657
chr11	1881
chr12	1691
chr13	1513
chr14	1695
chr15	1625
chr16	1400
chr17	1220
chr18	1280
chr19	768
chr1_GL456210_random	2
chr1_GL456211_random	2
chr1_GL456212_random	1
chr1_GL456213_random	0
chr1_GL456221_random	5
chr2	2863
chr3	2027
chr4	2342
chr4_GL456216_random	0
chr4_JH584292_random	6
chr4_GL456350_random	1
chr4_JH584293_random	0
chr4_JH584294_random	0
chr4_JH584295_random	0
chr5	2150
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	0
chr5_JH584299_random	4
chr6	2231
chr7	2043
chr7_GL456219_random	0
chr8	1860
chr9	2166
chrM	10
chrX	640
chrX_GL456233_random	0
chrY	235
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	1
chrY_JH584303_random	0
chrUn_GL456239	1
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	1
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	7
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	0
chrUn_GL456387	7
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	2
chrUn_GL456368	0
chrUn_JH584304	27
phage_T4	0
phage_Xp12	0
phage_lambda	8
plasmid_puc19c	1
