chr1	2649
chr10	1603
chr11	1937
chr12	1675
chr13	1499
chr14	1567
chr15	1501
chr16	1333
chr17	1273
chr18	1350
chr19	806
chr1_GL456210_random	6
chr1_GL456211_random	10
chr1_GL456212_random	6
chr1_GL456213_random	0
chr1_GL456221_random	1
chr2	2753
chr3	1942
chr4	2338
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	1
chr4_JH584294_random	0
chr4_JH584295_random	0
chr5	2198
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	0
chr5_JH584299_random	0
chr6	2240
chr7	1930
chr7_GL456219_random	0
chr8	1788
chr9	1993
chrM	17
chrX	532
chrX_GL456233_random	0
chrY	222
chrY_JH584300_random	0
chrY_JH584301_random	1
chrY_JH584302_random	0
chrY_JH584303_random	0
chrUn_GL456239	1
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	8
chrUn_GL456394	1
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	2
chrUn_GL456387	1
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	22
phage_T4	0
phage_Xp12	0
phage_lambda	0
plasmid_puc19c	1
