chr1	4465
chr10	2748
chr11	3003
chr12	2948
chr13	2575
chr14	2870
chr15	2323
chr16	2254
chr17	2265
chr18	2041
chr19	1389
chr1_GL456210_random	6
chr1_GL456211_random	8
chr1_GL456212_random	6
chr1_GL456213_random	0
chr1_GL456221_random	10
chr2	4631
chr3	3305
chr4	3674
chr4_GL456216_random	2
chr4_JH584292_random	0
chr4_GL456350_random	1
chr4_JH584293_random	7
chr4_JH584294_random	2
chr4_JH584295_random	2
chr5	3666
chr5_JH584296_random	0
chr5_JH584297_random	4
chr5_JH584298_random	0
chr5_GL456354_random	2
chr5_JH584299_random	3
chr6	3468
chr7	3294
chr7_GL456219_random	0
chr8	2989
chr9	3142
chrM	35
chrX	1257
chrX_GL456233_random	1
chrY	532
chrY_JH584300_random	2
chrY_JH584301_random	2
chrY_JH584302_random	0
chrY_JH584303_random	2
chrUn_GL456239	6
chrUn_GL456367	0
chrUn_GL456378	0
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	2
chrUn_GL456394	2
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	1
chrUn_GL456387	2
chrUn_GL456389	0
chrUn_GL456370	1
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	22
phage_T4	0
phage_Xp12	0
phage_lambda	477
plasmid_puc19c	181
