chr1	1798
chr10	1144
chr11	1235
chr12	1221
chr13	1121
chr14	1257
chr15	982
chr16	951
chr17	917
chr18	802
chr19	546
chr1_GL456210_random	3
chr1_GL456211_random	5
chr1_GL456212_random	7
chr1_GL456213_random	0
chr1_GL456221_random	5
chr2	1814
chr3	1458
chr4	1528
chr4_GL456216_random	0
chr4_JH584292_random	0
chr4_GL456350_random	0
chr4_JH584293_random	0
chr4_JH584294_random	0
chr4_JH584295_random	0
chr5	1534
chr5_JH584296_random	0
chr5_JH584297_random	0
chr5_JH584298_random	0
chr5_GL456354_random	2
chr5_JH584299_random	2
chr6	1493
chr7	1333
chr7_GL456219_random	0
chr8	1281
chr9	1292
chrM	13
chrX	428
chrX_GL456233_random	1
chrY	209
chrY_JH584300_random	0
chrY_JH584301_random	0
chrY_JH584302_random	0
chrY_JH584303_random	1
chrUn_GL456239	2
chrUn_GL456367	0
chrUn_GL456378	1
chrUn_GL456381	0
chrUn_GL456382	0
chrUn_GL456383	0
chrUn_GL456385	0
chrUn_GL456390	0
chrUn_GL456392	0
chrUn_GL456393	2
chrUn_GL456394	0
chrUn_GL456359	0
chrUn_GL456360	0
chrUn_GL456396	0
chrUn_GL456372	1
chrUn_GL456387	0
chrUn_GL456389	0
chrUn_GL456370	0
chrUn_GL456379	0
chrUn_GL456366	0
chrUn_GL456368	0
chrUn_JH584304	11
phage_T4	0
phage_Xp12	0
phage_lambda	186
plasmid_puc19c	73
