##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	evoC-Bap1-ctrl-M_S1_L000_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	578849552
Sequences flagged as poor quality	0
Sequence length	151
%GC	22
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	33.6173119971595	40.0	24.0	40.0	9.0	40.0
2	36.3532091461306	40.0	40.0	40.0	24.0	40.0
3	36.94611574476955	40.0	40.0	40.0	24.0	40.0
4	36.97906610628248	40.0	40.0	40.0	24.0	40.0
5	37.328402553553325	40.0	40.0	40.0	24.0	40.0
6	37.57925692408586	40.0	40.0	40.0	24.0	40.0
7	37.78217713123496	40.0	40.0	40.0	24.0	40.0
8	37.897850041006855	40.0	40.0	40.0	40.0	40.0
9	37.94864200223135	40.0	40.0	40.0	40.0	40.0
10-14	38.15009710226052	40.0	40.0	40.0	40.0	40.0
15-19	38.28406134034634	40.0	40.0	40.0	40.0	40.0
20-24	38.341692907797224	40.0	40.0	40.0	40.0	40.0
25-29	38.35202826588695	40.0	40.0	40.0	40.0	40.0
30-34	38.37189934492685	40.0	40.0	40.0	40.0	40.0
35-39	38.34405380553875	40.0	40.0	40.0	40.0	40.0
40-44	38.29704383221152	40.0	40.0	40.0	40.0	40.0
45-49	38.27335595864813	40.0	40.0	40.0	40.0	40.0
50-54	38.264411614159805	40.0	40.0	40.0	40.0	40.0
55-59	38.22370171066488	40.0	40.0	40.0	40.0	40.0
60-64	38.195960086015575	40.0	40.0	40.0	40.0	40.0
65-69	38.14381940542644	40.0	40.0	40.0	40.0	40.0
70-74	38.09760654733995	40.0	40.0	40.0	40.0	40.0
75-79	38.02506630600277	40.0	40.0	40.0	40.0	40.0
80-84	37.991655990778064	40.0	40.0	40.0	40.0	40.0
85-89	37.91942587458372	40.0	40.0	40.0	33.6	40.0
90-94	37.859530049355556	40.0	40.0	40.0	24.0	40.0
95-99	37.776481177271435	40.0	40.0	40.0	24.0	40.0
100-104	37.70490050685917	40.0	40.0	40.0	24.0	40.0
105-109	37.62715724586066	40.0	40.0	40.0	24.0	40.0
110-114	37.533110303936105	40.0	40.0	40.0	24.0	40.0
115-119	37.448123308213255	40.0	40.0	40.0	24.0	40.0
120-124	37.37501900079211	40.0	40.0	40.0	24.0	40.0
125-129	37.26811823808753	40.0	40.0	40.0	24.0	40.0
130-134	37.20306381924953	40.0	40.0	40.0	24.0	40.0
135-139	37.096789896453096	40.0	40.0	40.0	24.0	40.0
140-144	36.974805688369955	40.0	40.0	40.0	24.0	40.0
145-149	36.862982555094035	40.0	40.0	40.0	24.0	40.0
150-151	35.98594336650709	40.0	40.0	40.0	24.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.1795784095211772
1101	2	0.23060431040813256
1101	3	0.1586184355181146
1101	4	0.4623797284852387
1101	5	0.3658208624136776
1101	6	0.30637719201374125
1101	7	0.2245668669491323
1101	8	0.1797253471598168
1101	9	0.17754316937088532
1101	10-14	0.17794289300208987
1101	15-19	0.16354997408045335
1101	20-24	0.17361047504976312
1101	25-29	0.19631472752077883
1101	30-34	0.1915950200412766
1101	35-39	0.20727282141385928
1101	40-44	0.24805942031173345
1101	45-49	0.26102543351277774
1101	50-54	0.24551513484811238
1101	55-59	0.28490192602465214
1101	60-64	0.2959227630595862
1101	65-69	0.3063449748252438
1101	70-74	0.3244552005402923
1101	75-79	0.3774585667933579
1101	80-84	0.38688716439207127
1101	85-89	0.4234517092622667
1101	90-94	0.43743153253008416
1101	95-99	0.48213097064268595
1101	100-104	0.5104563569462144
1101	105-109	0.5410996374027448
1101	110-114	0.5919002993438909
1101	115-119	0.6220848314582668
1101	120-124	0.646494766155584
1101	125-129	0.6553986661603304
1101	130-134	0.698962782917647
1101	135-139	0.7617231083431761
1101	140-144	0.8553289427025987
1101	145-149	0.9087308070705191
1101	150-151	1.3171431881201414
1102	1	0.15730288323317154
1102	2	0.164375802331989
1102	3	0.14331915501624337
1102	4	0.4674292647624938
1102	5	0.4166783601967836
1102	6	0.3415426686491614
1102	7	0.2706501486174986
1102	8	0.23683898863127695
1102	9	0.22651178130251282
1102	10-14	0.20070066491522454
1102	15-19	0.21062955518935667
1102	20-24	0.19524356732307524
1102	25-29	0.21595348670030745
1102	30-34	0.20326133936460167
1102	35-39	0.22000777747017963
1102	40-44	0.2498611503375301
1102	45-49	0.2644251077655255
1102	50-54	0.2594752567189218
1102	55-59	0.28230743091543076
1102	60-64	0.291367513357649
1102	65-69	0.3411227144359472
1102	70-74	0.339413441837074
1102	75-79	0.3591117883527488
1102	80-84	0.3792597713216139
1102	85-89	0.41076070647214635
1102	90-94	0.4314736138817352
1102	95-99	0.48505277996085283
1102	100-104	0.49788005451801354
1102	105-109	0.5255953381806577
1102	110-114	0.573373681383778
1102	115-119	0.5663455104839699
1102	120-124	0.6444533284658291
1102	125-129	0.6684102871263988
1102	130-134	0.7032570851342328
1102	135-139	0.7733883298161714
1102	140-144	0.8474329145023916
1102	145-149	0.8961246321133913
1102	150-151	1.3054729187212288
1103	1	1.091872460975388
1103	2	0.7835668720750562
1103	3	0.9094360484155217
1103	4	1.1927435891815037
1103	5	1.1318904014717006
1103	6	1.100381197890627
1103	7	1.007574540062258
1103	8	1.0005995601454316
1103	9	0.9375114592189817
1103	10-14	0.8983771955844304
1103	15-19	0.8426936542147629
1103	20-24	0.8319258219451697
1103	25-29	0.811713210451785
1103	30-34	0.7719464267612679
1103	35-39	0.7432455480882112
1103	40-44	0.7593573005961218
1103	45-49	0.7446956929534707
