260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456378	2
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456379	1
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456392	0
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456393	27
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456394	4
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456396	1
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr1	20481
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr2	20830
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr3	15095
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr4	17362
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr5	17028
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr6	16913
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr7	15235
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr8	13857
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr9	15903
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrM	136
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	phage_Xp12	0
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrX	4793
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrY	1744
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrX_GL456233_random	2
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456360	1
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456366	6
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456367	8
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456368	2
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456381	3
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr5_JH584297_random	5
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456382	0
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456383	0
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456385	3
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr5_JH584296_random	1
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456387	13
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	phage_T4	0
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chrUn_GL456389	0
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr5_JH584299_random	19
260516_EMseq_LV_index_A1_Bap1_Math1_adult_ctrl_3139_S63_L001	chr5_JH584298_random	8
