260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456378	3
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456379	2
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456392	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456393	12
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456394	3
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456396	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr1	21135
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr2	20443
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr3	15641
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr4	17195
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr5	16058
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr6	17261
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr7	14272
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr8	13586
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr9	15406
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrM	89
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	phage_Xp12	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrX	4842
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrY	1331
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrX_GL456233_random	6
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456360	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456366	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456367	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456368	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456381	3
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr5_JH584297_random	5
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456382	1
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456383	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456385	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr5_JH584296_random	5
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456387	9
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	phage_T4	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456389	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr5_JH584299_random	25
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr5_JH584298_random	1
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrY_JH584300_random	4
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	phage_lambda	27
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr5_GL456354_random	4
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr10	13017
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr11	13525
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr12	12560
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr13	11197
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrY_JH584302_random	0
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr14	12956
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrUn_GL456239	14
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr15	11736
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr16	11035
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr17	9049
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chrY_JH584301_random	2
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr18	10255
260516_EMseq_LV_index_D1_Bap1_Math1_adult_mut_3201_S66_L001	chr19	5513
