260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456378	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456379	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456392	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456393	37
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456394	6
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456396	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr1	18667
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr2	18823
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr3	13647
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr4	16148
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr5	15470
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr6	15287
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr7	13725
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr8	12335
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr9	14733
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrM	62
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	phage_Xp12	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrX	4245
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrY	1420
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrX_GL456233_random	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456360	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456366	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456367	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456368	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456381	3
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr5_JH584297_random	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456382	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456383	1
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456385	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr5_JH584296_random	6
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456387	13
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	phage_T4	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456389	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr5_JH584299_random	34
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr5_JH584298_random	3
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrY_JH584300_random	1
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	phage_lambda	18
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr5_GL456354_random	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr10	11232
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr11	13459
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr12	11911
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr13	10062
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrY_JH584302_random	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr14	11335
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456239	6
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr15	10712
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr16	9373
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr17	8956
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrY_JH584301_random	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr18	8921
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr19	5448
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr7_GL456219_random	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrY_JH584303_random	5
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr4_GL456216_random	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr4_JH584293_random	4
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr1_GL456211_random	29
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr4_JH584292_random	2
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr1_GL456210_random	19
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr4_JH584295_random	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	plasmid_puc19c	6
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_JH584304	147
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr1_GL456213_random	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr4_JH584294_random	8
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr1_GL456221_random	26
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr1_GL456212_random	41
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456370	10
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456372	3
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456359	0
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chr4_GL456350_random	7
260516_EMseq_LV_index_C1_Bap1_Math1_adult_ctrl_3200_S65_L001	chrUn_GL456390	0
