chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	6360001	6430000	chr1	6360001	7190000	0.8967280163599182	-1.592924715110288	18.263312233557635	10610.984407696986	2.6978623105139907	10972.2060168604
chr1	13770001	13810000	chr1	13770001	15690000	0.4534764826175869	-0.22621373563814853	7.91298859971003	6077.175244577304	2.501617184769136	7684.967991610785
chr1	15970001	16020000	chr1	15090001	16020000	0.30777096114519426	-0.38951390614639575	12.947320011114314	6020.503805168156	1.1989982552610752	2787.6709434819995
chr1	16090001	16130000	chr1	16090001	17170000	0.22955010224948874	0.9050739035673208	11.309776106543618	4885.823278026843	1.6176575835618707	2795.3123043949126
chr1	16650001	16690000	chr1	16650001	17130000	0.44171779141104295	-0.5640916838033774	21.202980263080224	4070.9722105114033	1.4312381936425902	1099.1909327175092
chr1	21380001	21420000	chr1	21380001	23540000	0.46370143149284254	-1.0735072800651484	6.49035574348123	5555.744516419933	1.7907083751849595	6188.68814463922
chr1	22240001	22280000	chr1	20790001	22280000	0.4887525562372188	0.2385826954491591	10.174579014872673	6064.049092864114	2.7906773070096813	6652.97469991108
chr1	22370001	22410000	chr1	22370001	23130000	0.11094069529652352	-2.7158034239654962	19.43408703108402	5752.48976120087	1.881024409480073	2227.1329008244065
chr1	23230001	23280000	chr1	22260001	23280000	0.1329243353783231	-1.4325807794321823	14.744060440635124	7372.030220317562	2.213525802583412	5644.4907965877
chr1	23320001	23390000	chr1	23320001	24240000	0.1467280163599182	-0.14885061781917402	18.67202484329216	12024.783999080151	1.9633099153375309	8850.601098341589
chr1	23620001	23660000	chr1	22250001	23660000	0.6022494887525562	-1.2347546330655483	9.97533170156346	5546.284426069284	1.2292088613001044	2773.0951910930357
chr1	23730001	23770000	chr1	23730001	25470000	0.8307770961145194	-2.25847681559606	8.879573714122099	6180.183305028981	1.311269462013892	3650.5741822466753
chr1	23810001	23850000	chr1	23810001	25830000	0.8210633946830266	-2.43514026826049	8.634367632895488	6976.569047379555	1.387496188258361	4484.387680451023
chr1	23810001	23850000	chr1	22280001	23850000	0.8865030674846626	-2.743311663676002	8.734776847974757	5415.561645744349	1.2319977663897086	3094.778389170948
chr1	23990001	24030000	chr1	22300001	24030000	0.7842535787321063	-2.5371671639149658	9.66518933465491	6610.989504903959	1.3610243382924778	3767.3153683935784
chr1	24350001	24400000	chr1	24350001	25870000	0.10633946830265849	1.4734748638355308	12.709731975818965	9659.396301622413	2.4875274611177893	9452.6043522476
chr1	24730001	24770000	chr1	24730001	25840000	0.6625766871165644	-4.5456075701091505	14.95220105308187	6638.77726756835	2.3629248942873256	4196.55461225429
chr1	24850001	24910000	chr1	24850001	25840000	0.11554192229038855	0.08810000319548843	15.88314179253646	9434.586224766657	2.05915580725574	7338.831297059458
chr1	25770001	25830000	chr1	25040001	25830000	0.13803680981595093	0.5229832534371422	22.089522732620793	10470.433775262256	1.878740309338882	5343.13743975978
chr1	25830001	25890000	chr1	25830001	28900000	0.7341513292433538	-3.746075491391422	5.2094891504520255	9595.87901513263	2.012065367504047	22237.34644165473
chr1	26660001	26700000	chr1	26660001	28980000	0.8369120654396728	-3.379777807732758	5.383648113589551	4996.025449411103	1.8480192661020014	6859.847515770629
chr1	26670001	26710000	chr1	24330001	26710000	0.8323108384458078	-1.8300266577773852	4.627413173760616	4405.297341420107	0.933462838814321	3554.6264902049343
chr1	28320001	28360000	chr1	25030001	28360000	0.9284253578732107	-6.613811583578766	5.299616195830153	7059.088772845764	2.145814400602731	11432.89912641135
