chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	6360001	6430000	chr1	6360001	7190000	0.7740286298568507	0.06658020377651025	14.213233972755196	8257.888938170769	2.5582753782659604	10404.50596340766
chr1	13770001	13810000	chr1	13770001	15690000	0.4396728016359918	0.4848771081521689	7.1523562764144195	5493.009620286274	2.9816046421431732	9159.489460663828
chr1	15970001	16020000	chr1	15090001	16020000	0.3496932515337423	-0.5720245894444044	10.10643539948876	4699.492460762273	1.0703080332029447	2488.4661771968463
chr1	16090001	16130000	chr1	16090001	17170000	0.12372188139059304	0.9870927208719441	9.361312461144463	4044.086983214408	1.5787964504483427	2728.1602663747362
chr1	16650001	16690000	chr1	16650001	17130000	0.4703476482617587	-1.0831378101420757	17.187330853542345	3299.9675238801306	1.4025587591215238	1077.1651270053303
chr1	21380001	21420000	chr1	21380001	23540000	0.547034764826176	-2.596568126639584	5.342585411612657	4573.253112340435	1.8780442717810506	6490.521003275311
chr1	22240001	22280000	chr1	20790001	22280000	0.3670756646216769	-0.5326417282451542	8.3830384904166	4996.290940288294	2.8694136039580167	6840.682031835911
chr1	22370001	22410000	chr1	22370001	23130000	0.15081799591002046	-3.1764191837038176	15.287336643844768	4525.051646578051	1.6755333852364962	1983.8315281200114
chr1	23230001	23280000	chr1	22260001	23280000	0.11094069529652352	-0.7743607680043735	11.104824665101019	5552.412332550509	2.0319057252040413	5181.359599270305
chr1	23320001	23390000	chr1	23320001	24240000	0.22443762781186094	-1.1912609637891949	14.197256954749289	9143.033478858542	1.8259819484906814	8231.526623795991
chr1	23620001	23660000	chr1	22250001	23660000	0.5378323108384458	-1.2707882838909714	8.123157019109945	4516.475302625129	1.213508401296966	2737.674953325955
chr1	23730001	23770000	chr1	23730001	25470000	0.7024539877300613	-2.158376115596443	7.060454347868881	4914.076226116741	1.2917975530268302	3596.364387626695
chr1	23810001	23850000	chr1	23810001	25830000	0.7438650306748467	-2.5222531274321023	6.768684256906333	5469.096879580317	1.260583117717103	4074.2046364616767
chr1	23810001	23850000	chr1	22280001	23850000	0.852760736196319	-2.3329834560870677	6.77770152862898	4202.174947749968	1.1596610252793456	2913.068495501716
chr1	23990001	24030000	chr1	22300001	24030000	0.7556237218813906	-2.107552642167103	7.691949550118176	5261.293492280833	1.3105674008803274	3627.6505656367463
chr1	24350001	24400000	chr1	24350001	25870000	0.09049079754601227	0.7756745532285381	9.542548365417698	7252.33675771745	2.173755741569309	8260.271817963374
chr1	24730001	24770000	chr1	24730001	25840000	0.8476482617586912	-4.888761882122296	11.38996895301341	5057.146215137954	2.1162783316372797	3758.5103169878084
chr1	24850001	24910000	chr1	24850001	25840000	0.10224948875255624	0.6216864313263721	12.306612730739499	7310.127962059262	1.8440010276759968	6572.019662637253
chr1	25770001	25830000	chr1	25040001	25830000	0.16973415132924335	1.0504540818692407	18.377485933559445	8710.928332507177	1.9744767097860159	5615.411762631429
chr1	25830001	25890000	chr1	25830001	28900000	0.5265848670756647	-2.997246628812988	4.826908177676856	8891.164863280768	2.55116539603369	28195.47995696434
chr1	26660001	26700000	chr1	26660001	28980000	0.824642126789366	-4.560146026225133	4.547039344072269	4219.652511299066	1.9102047253426844	7090.679940472044
chr1	26670001	26710000	chr1	24330001	26710000	0.8123721881390593	-2.6804216617684666	4.143911620610624	3945.0038628213147	1.316183075709754	5012.025152302743
chr1	28320001	28360000	chr1	25030001	28360000	0.8711656441717791	-7.948818438497385	4.228612725195096	5632.512149959868	2.3474000840571927	12506.947647856723
chr1	34390001	34460000	chr1	33740001	34460000	0.04243353783231084	2.346299862449198	17.963064212767943	9053.384363235044	1.7615567191872294	6214.772105292545
chr1	34560001	34600000	chr1	33700001	34600000	0.34100204498977504	-0.6973052704539422	14.332639581306923	5159.7502492704925	1.1858450848579956	1707.6169221955136
chr1	34650001	34710000	chr1	34650001	35620000	0.5787321063394683	-1.297075756214081	11.11312312557682	6467.83765908571	1.0617425458631322	3707.604970154058
chr1	35640001	35680000	chr1	33570001	35680000	0.7433537832310838	-1.8611832607702474	6.189539955490672	5223.9717224341275	1.2060622107386103	4071.6660234535484
chr1	35640001	35690000	chr1	35640001	36300000	0.7372188139059305	-1.50142123703032	15.757642571659485	5200.02204864763	1.38953740186239	2292.7367130729435
chr1	35830001	35880000	chr1	35830001	36570000	0.6416155419222904	-0.8937099789029337	14.78064053189134	5468.836996799796	0.9885144611838046	1828.7517531900385
chr1	35830001	35860000	chr1	34560001	35860000	0.8404907975460123	-3.972678002134307	9.449212421773197	3685.192844491547	1.8733468384225769	2191.815800954415
chr1	35830001	35860000	chr1	34670001	35860000	0.8047034764826176	-3.7955039884969777	10.192918956944062	3638.8720676290304	1.9136431555602995	2049.5118196050807
chr1	35960001	36000000	chr1	35010001	36000000	0.901840490797546	-6.335110809999081	13.38677615866423	5301.163358831035	2.166161022903084	3431.199060278485
chr1	36050001	36090000	chr1	34130001	36090000	0.8256646216768917	-8.909953771092452	7.684276169750282	6024.472517084221	2.639619161040091	8277.845689021726
chr1	36050001	36090000	chr1	34430001	36090000	0.8573619631901841	-9.591290223627343	8.91970235401285	5922.682363064533	2.868807798533672	7619.553512905432
chr1	36510001	36560000	chr1	36510001	38120000	0.7147239263803681	-1.9052381662549096	9.436358244102236	7596.2683865023	1.4125506946187274	5685.516545840378
chr1	37850001	37890000	chr1	36100001	37890000	0.803680981595092	-2.143919211546652	6.666941780545838	4773.53031487082	1.5061837634371682	4313.710298484049
chr1	38720001	38790000	chr1	38280001	38790000	0.08895705521472393	2.19229134507187	22.04307290817089	7869.377028217007	2.0357286349473074	5087.285858733321
chr1	38980001	39020000	chr1	38980001	40090000	0.278118609406953	1.4000363821205886	12.006747405044903	5330.995847839937	2.3402403174207884	4156.2668037393205
chr1	39500001	39560000	chr1	38000001	39560000	0.31850715746421265	-0.6489418533300861	8.975452568476397	8401.023604093907	1.620375283506028	9100.027592169854
chr1	40070001	40110000	chr1	37280001	40110000	0.6707566462167689	-1.3075775528705922	3.6000722096204534	4075.2817412903532	0.8731136534901751	3953.458623003513
chr1	40340001	40380000	chr1	39600001	40380000	0.2581799591002045	-0.7733727650124864	12.240259575298268	3818.9609874930593	1.4718496258047942	1836.8683330043832
chr1	43070001	43110000	chr1	43070001	44220000	0.901840490797546	-2.4018318714054	7.8363848351902705	3604.7370241875246	1.354668623088507	2492.5902664828527
chr1	43250001	43310000	chr1	43250001	44060000	0.7147239263803681	-0.865780245755123	12.7607521976577	6201.725568061643	1.7349261992490863	5059.044797010336
chr1	47260001	47320000	chr1	47260001	50980000	0.8374233128834356	-8.857971594541448	3.437968266041628	7673.545169804914	3.5176912716976685	47108.92151057518
chr1	47780001	47820000	chr1	47780001	49570000	0.6278118609406953	-4.135984425381928	6.4277109329831665	4602.241028015947	2.959382654384694	8475.671922157764
chr1	48500001	48540000	chr1	48500001	49270000	0.7331288343558282	-2.1277028841722787	13.542787043316773	4171.178409341566	1.7078345036560183	2104.0521085042146
chr1	50020001	50060000	chr1	47290001	50060000	0.8650306748466258	-7.324549191565038	4.5254581622750285	5014.207643800732	2.79993746812395	12409.322858725347
chr1	51320001	51370000	chr1	49040001	51370000	0.6359918200408998	-3.2287367668744538	5.737371601030594	6684.037915200642	2.0167958050999264	11747.835564707071
chr1	51450001	51490000	chr1	51450001	53370000	0.6068507157464214	-0.9028162726317761	5.713267589728261	4387.789508911304	0.9930606021842108	3050.6821699098955
chr1	51580001	51630000	chr1	50500001	51630000	0.20143149284253578	0.09307033348495418	10.105971259121482	5709.873761403637	1.497862517082969	4231.461610759387
chr1	51610001	51650000	chr1	51610001	52680000	0.7822085889570553	-1.993737577614211	8.795201114460438	3764.3460769890676	1.272000401481449	2177.6646873362406
chr1	52260001	52300000	chr1	52260001	52970000	0.8384458077709611	-2.1658047403580625	13.330498531847706	3785.8615830447484	1.4643019430579474	1663.4470073138282
chr1	52480001	52520000	chr1	52480001	53350000	0.5010224948875256	-1.63432185586984	13.45291981974647	4681.616097271772	1.4795679338109016	2059.558563864775
chr1	53010001	53050000	chr1	52100001	53050000	0.3312883435582822	-0.9923550768989065	13.081320094956704	4970.901636083548	1.6092581960196286	2446.0724579498356
chr1	54310001	54370000	chr1	53670001	54370000	0.4570552147239264	-4.375832926574123	16.926193604081732	7109.001313714327	2.3248795333484997	5858.696424038219
chr1	54640001	54680000	chr1	54640001	55250000	0.2331288343558282	0.006553656960818024	15.271968194089133	3726.3602393577485	1.4408029424164426	1406.2236717984479
chr1	55960001	55990000	chr1	55960001	57420000	0.7878323108384458	-5.795278246102828	7.52993979834013	3298.1136316729767	2.6523639479079777	3485.2062275510825
chr1	57370001	57420000	chr1	57370001	60580000	0.5848670756646217	-1.6619931167466628	3.1603135725350047	5072.303283918683	1.3254028683968844	10636.358018884997
chr1	60840001	60880000	chr1	59850001	60880000	0.065439672801636	3.6411310458647583	11.89747361650431	4901.759129999776	2.1995792526691904	3624.9066083988255
chr1	61130001	61180000	chr1	61130001	63210000	0.7234151329243353	-8.365245264943772	6.5119236846254145	6772.400632010431	2.9546439134287463	15364.14834982948
chr1	61900001	61950000	chr1	61900001	62980000	0.6554192229038855	-0.8083646379552031	10.666093919304522	5759.690716424442	2.2403630124191807	6048.980133531788
chr1	62550001	62590000	chr1	60370001	62590000	0.8650306748466258	-5.803910698428285	5.9212286260949245	5258.051019972293	2.0029295277825763	7114.405682683711
chr1	62740001	62810000	chr1	62740001	63180000	0.4105316973415133	-2.1310016398777547	24.212077576964035	7457.319893704923	1.3329265383787472	2873.789616744579
chr1	63630001	63670000	chr1	63630001	65070000	0.4652351738241309	-1.5200472087681547	9.388120579525154	5407.557453806488	3.541038639499682	8158.553025407267
chr1	63730001	63770000	chr1	63730001	65010000	0.5030674846625767	-4.865623017280152	12.27108540794449	6282.795728867579	3.656467051662539	7488.4445218048795
chr1	64410001	64450000	chr1	63660001	64450000	0.03783231083844581	-11.094781520893328	22.632505257852145	7151.871661481277	4.387512564404144	5545.815881406837
chr1	64690001	64730000	chr1	62690001	64730000	0.675357873210634	-1.9641492163829934	5.269945484190641	4300.275515099564	1.570447768636838	5125.94151683064
chr1	64890001	64930000	chr1	63040001	64930000	0.8261758691206544	-3.434341382655638	7.074463054795384	5348.29406942531	1.7069146368596726	5161.70986186365
chr1	65160001	65190000	chr1	63260001	65190000	0.4437627811860941	-1.9656504554323215	5.4183502611633445	3137.2248012135765	1.4489292229790716	2516.7900603146472
chr1	65270001	65320000	chr1	65270001	66710000	0.8982617586912065	-13.61282234590826	11.983668752449741	8628.241501763814	4.876320326785339	17554.75317642722
chr1	65520001	65560000	chr1	65520001	66830000	0.7310838445807771	-2.4078242676981314	9.705946265820028	5085.915843289695	1.8256512111197998	3826.5649385071
chr1	66060001	66110000	chr1	65230001	66110000	0.24897750511247446	2.8977056530713963	16.020707819138615	7049.111440420991	3.8273238561655085	8420.112483564119
chr1	66410001	66450000	chr1	65010001	66450000	0.5342535787321063	-3.8539706524933774	9.720537002339757	5599.0293133477	2.3384932585662104	5387.888467736549
chr1	66780001	66830000	chr1	66090001	66830000	0.6728016359918201	-0.9358782905139474	13.710261841258417	5072.7968812656145	1.0640471935760003	1968.4873081156004
chr1	67610001	67650000	chr1	67610001	69160000	0.24539877300613497	1.035194685985257	7.280878975806963	4514.144965000317	2.568932125103536	6370.95167025677
chr1	69080001	69120000	chr1	67780001	69120000	0.47137014314928427	-6.252559702475977	11.339049257434421	6077.73040198485	3.4852358670638144	7472.345698984818
chr1	72810001	72870000	chr1	72180001	72870000	0.06646216768916155	1.14520140919222	16.571348492256604	6860.538275794234	1.5446343203525126	3836.8716517556413
chr1	72850001	72890000	chr1	72850001	74390000	0.8471370143149284	-0.6608678912722045	9.970816498342508	6142.022962978985	3.802222370554714	9368.675921046815
chr1	72990001	73020000	chr1	72990001	74410000	0.8829243353783232	-5.418359096692839	9.78289831764072	4167.5146833149465	1.8834486491761082	2407.0473736470663
chr1	73500001	73550000	chr1	72400001	73550000	0.8957055214723927	-4.386996720911082	11.200084518365724	6440.048598060292	1.803143148876203	5184.036553019084
chr1	73580001	73620000	chr1	72720001	73620000	0.21830265848670755	-1.5046403411703728	15.228656815948579	5482.316453741489	2.893180241410439	4166.179547631032
chr1	73810001	73850000	chr1	72180001	73850000	0.3946830265848671	-1.5934168395374633	9.970606310412807	6660.365015355755	3.466081625082262	9261.370102219804
chr1	74070001	74110000	chr1	72170001	74110000	0.810838445807771	-3.7902000792577994	7.128876544359796	5532.008198423202	1.6218031354671285	5034.076932489967
chr1	74840001	74880000	chr1	74840001	75610000	0.7484662576687117	-1.8929655340673708	14.883252787066878	4226.843791526993	1.2800628937262755	1577.0374850707713
chr1	75270001	75320000	chr1	74070001	75320000	0.13394683026584867	-0.010815144771901765	12.714801930399412	7565.30714858765	1.686410712690907	5270.033477159084
chr1	75630001	75670000	chr1	75630001	77900000	0.1492842535787321	-1.7463554425279633	6.975625392209045	6333.867856125813	4.316163768767719	15676.306808164358
chr1	75900001	75940000	chr1	75900001	77390000	0.3834355828220859	0.0291158496973435	8.524123353846406	5080.377518892457	3.0154320328315833	7188.789966270495
chr1	76480001	76520000	chr1	76480001	77490000	0.8415132924335378	-4.173976987419019	11.950798169094403	4828.122460314139	2.0388420582841693	3294.7687661872174
chr1	77490001	77540000	chr1	75480001	77540000	0.03067484662576687	9.287441827383645	8.152431659407824	8397.004609190059	5.1579462126270315	26563.42299502921
chr1	77950001	77990000	chr1	77950001	78680000	0.15030674846625766	2.0947015234564947	13.78771592691736	4026.013050659869	2.0238265770876187	2363.8294420383386
chr1	79410001	79450000	chr1	78180001	79450000	0.5899795501022495	-1.5589523835760473	8.328719544581991	4230.989528647651	1.5640418318483178	3178.1330023157816
chr1	79630001	79680000	chr1	78200001	79680000	0.4340490797546012	-2.542337304659838	8.505479554040347	6294.054869989856	2.6196697789601484	9627.286437678546
chr1	80800001	80850000	chr1	80800001	82460000	0.637525562372188	-1.7028287098970993	7.878052685201991	6538.783728717653	2.1932460846201622	9101.971251173672
chr1	81250001	81300000	chr1	80160001	81300000	0.26942740286298567	-0.49013666828618807	11.372242832051198	6482.178414269182	2.16369187967614	6166.521857076999
chr1	82100001	82140000	chr1	79830001	82140000	0.8548057259713702	-3.726414768114734	5.21633007786446	4819.888991946761	1.4735570722073377	5446.26693887832
chr1	83690001	83740000	chr1	82730001	83740000	0.16462167689161555	1.659800160715998	14.743736594162492	7445.586980052059	2.811058780194024	7097.923419989911
chr1	84280001	84330000	chr1	83060001	84330000	0.5020449897750511	-1.5991689303012666	9.10604197777777	5782.336655888884	2.0453659315956427	6494.036832816166
chr1	84470001	84510000	chr1	83040001	84510000	0.7239263803680982	-2.412842105312688	7.8441958590687255	4612.387165132411	1.7080943137576883	4017.4378259580826
chr1	84920001	84960000	chr1	83040001	84960000	0.3609406952965235	-0.4101803477178273	4.811737422869751	3695.4143407639685	1.0685224280179906	3282.500898871267
chr1	85060001	85100000	chr1	85060001	85780000	0.7167689161554192	-0.880661761333189	7.024447345444323	1770.1607310519694	0.9415397275486654	1084.6537661360626
chr1	85070001	85110000	chr1	83530001	85110000	0.861963190184049	-0.41344564316974636	1.7614936881495027	1113.2640109104857	0.28567924455009486	722.1971302226398
chr1	85240001	85280000	chr1	83750001	85280000	0.7259713701431493	-0.2520619952484795	2.096861011713042	1283.2789391683818	0.3037343506868135	743.5416904813194
chr1	85240001	85290000	chr1	85240001	85760000	0.8450920245398773	-0.5892360315489703	7.326058243621385	1575.1025223785978	0.604098634953391	785.3282254394082
chr1	85570001	85610000	chr1	83750001	85610000	0.7453987730061349	-0.30279525000834956	2.589140257596997	1833.111302378674	0.5440504521701311	1619.0941456583103
chr1	85570001	85610000	chr1	85570001	86320000	0.7709611451942741	-0.27398448907887124	4.176655598105208	1252.9966794315626	0.405496665458927	486.59599855071235
chr1	86320001	86370000	chr1	85810001	86370000	0.3328220858895705	0.5099648832125054	21.35969537742015	5980.714705677642	1.5877694825246453	2222.8772755345035
chr1	86990001	87050000	chr1	86030001	87050000	0.4100204498977505	-1.9674975157068653	14.334636567408829	8772.797579254204	1.6992916194281418	6239.798826540136
chr1	87170001	87230000	chr1	85780001	87230000	0.4775051124744376	-0.5776624820986292	8.682322148769119	7553.620269429133	1.5814826148386047	8255.339249457516
chr1	88200001	88260000	chr1	88200001	90980000	0.9488752556237219	-2.8735656807311045	2.2885548410244128	3817.3094748287203	0.9359988971681727	9367.476962859073
chr1	88230001	88280000	chr1	85610001	88280000	0.8936605316973415	-1.0868286945822525	2.081835723196771	2779.250690467689	0.5998346578883464	4003.8963414047125
chr1	88680001	88720000	chr1	87740001	88720000	0.3614519427402863	-0.09218154323575835	14.664524102206776	5748.493448065056	1.9117249124515034	2997.5846627239575
chr1	88760001	88800000	chr1	88760001	90980000	0.8307770961145194	-4.9830106619375645	7.137586604221812	6338.176904548969	1.8498518115008888	6570.673634451157
chr1	89130001	89190000	chr1	88260001	89190000	0.7300613496932515	-8.234317621813963	15.363773660364252	8572.985702483253	2.387656644423045	7993.874445528355
chr1	89220001	89250000	chr1	89220001	90330000	0.06850715746421268	1.9543078678475767	13.990921341297218	4658.976806651974	2.4196796497182698	2417.2599700685514
chr1	89840001	89880000	chr1	87040001	89880000	0.8532719836400818	-3.9959698085283075	4.930218674718118	5600.728414479782	1.3813090124374598	6276.668152515817
chr1	89840001	89880000	chr1	87350001	89880000	0.8609406952965235	-3.982736680347905	5.461372105623528	5526.90857089101	1.3600445087875763	5505.460171572109
chr1	89970001	90010000	chr1	88360001	90010000	0.9335378323108384	-6.457094151615284	6.899641393633627	4553.763319798194	1.814347615619628	4789.877705235818
chr1	90040001	90090000	chr1	90040001	90970000	0.06134969325153374	0.650747383600629	15.848811850379999	7369.697510426699	3.0656650806879386	7127.671312599457
chr1	90470001	90510000	chr1	87010001	90510000	0.862474437627812	-4.101891652872756	4.500841834982439	6301.178568975415	1.3968645699166589	7822.441591533289
chr1	90560001	90600000	chr1	89440001	90600000	0.25869120654396727	0.3124503073616295	14.114181984067521	6548.98044060733	2.8367077814329265	5264.929642339512
chr1	90640001	90680000	chr1	90640001	91220000	0.07719836400817996	1.4935956460550621	21.325199618937724	4947.446311593552	2.1803585138161576	2023.3727008213943
chr1	92430001	92470000	chr1	91450001	92470000	0.661042944785276	-1.500501794429109	14.186565385284462	5788.11867719606	2.728208469418777	4452.4362220914445
chr1	92580001	92620000	chr1	91320001	92620000	0.4616564417177914	-3.0128744255616358	9.678659566968374	5032.902974823554	2.1159263274287397	4401.126761051779
chr1	98310001	98350000	chr1	97470001	98350000	0.4657464212678937	-1.1980494876874657	10.563665107257684	3718.4101177547045	1.5256024307777556	2148.0482225350797
chr1	103780001	103820000	chr1	103780001	105800000	0.25255623721881393	1.0738557798536585	5.270516379531404	4258.577234661375	2.0400901960442943	6593.571513615159
chr1	104970001	105010000	chr1	104970001	106240000	0.24335378323108384	1.2519823075128773	11.174282901157552	5676.535713788036	2.7879957293259285	5665.207321990287
