chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	6360001	6430000	chr1	6360001	7190000	0.8425357873210634	-0.2945056311449499	16.080513030167182	9342.778070527133	2.6180179802904586	10647.479125841295
chr1	13770001	13810000	chr1	13770001	15690000	0.5475460122699387	-0.4662657002775412	8.043161741194373	6177.148217237278	2.9381520761045863	9026.003177793289
chr1	15970001	16020000	chr1	15090001	16020000	0.5255623721881391	-0.7488635191476104	11.476015905616801	5336.3473961118125	1.0976295465936363	2551.9886958302045
chr1	16090001	16130000	chr1	16090001	17170000	0.23159509202453987	0.7188955322258754	10.164273467171764	4390.966137818202	1.564099318989713	2702.763623214224
chr1	16650001	16690000	chr1	16650001	17130000	0.3374233128834356	-0.8481680796840815	19.7144842393564	3785.1809739564287	1.4213189248277385	1091.5729342677032
chr1	21380001	21420000	chr1	21380001	23540000	0.5531697341513293	-2.2234273973575682	6.083725280815182	5207.668840377796	1.9194491918604082	6633.61640706957
chr1	22240001	22280000	chr1	20790001	22280000	0.34049079754601225	-0.07704749422218482	9.462185468096328	5639.462538985411	2.8899665552146425	6889.6802676317075
chr1	22370001	22410000	chr1	22370001	23130000	0.12576687116564417	-3.6927218905170776	17.567486747548468	5199.976077274347	1.7888719942965818	2118.024441247153
chr1	23230001	23280000	chr1	22260001	23280000	0.1196319018404908	-0.32804346259424866	12.49567648941447	6247.8382447072345	2.101289955716837	5358.289387077935
chr1	23320001	23390000	chr1	23320001	24240000	0.2065439672801636	-1.2196526648008814	15.934294751816962	10261.685820170123	1.8410240830188884	8299.336566249149
chr1	23620001	23660000	chr1	22250001	23660000	0.6094069529652352	-1.1415096982970965	8.856515994956878	4924.222893196024	1.158413694812593	2613.3812954972095
chr1	23730001	23770000	chr1	23730001	25470000	0.75920245398773	-2.0023467881337993	7.7993898341955425	5428.375324600098	1.2572247585357639	3500.1137277635667
chr1	23810001	23850000	chr1	23810001	25830000	0.7730061349693251	-2.1675648041104596	7.672594735837481	6199.456546556685	1.3070728829436187	4224.459557673776
chr1	23810001	23850000	chr1	22280001	23850000	0.8619631901840491	-2.4749803139033064	7.71960751454506	4786.156659017937	1.1788258214590004	2961.210463505009
chr1	23990001	24030000	chr1	22300001	24030000	0.8404907975460123	-2.637920481569128	8.554483291224333	5851.266571197444	1.2427371267284977	3439.8963667844814
chr1	24350001	24400000	chr1	24350001	25870000	0.056237218813905934	1.6917074686892974	10.654034383514873	8097.0661314713025	2.249501357721585	8548.105159342023
chr1	24730001	24770000	chr1	24730001	25840000	0.8343558282208589	-4.256301000828573	12.934575658564242	5742.951592402524	2.140942405508439	3802.3137121829877
chr1	24850001	24910000	chr1	24850001	25840000	0.15848670756646216	0.5967972142495857	14.134015159249369	8395.605004594125	1.9218522182048856	6849.481305682212
chr1	25770001	25830000	chr1	25040001	25830000	0.09611451942740286	1.65383402770398	20.47728110977075	9706.231246031335	1.9875504725917728	5652.593544051002
chr1	25830001	25890000	chr1	25830001	28900000	0.4754601226993865	-2.2674953710283714	5.347514772988917	9850.122211845584	2.436156473002607	26924.401339624812
chr1	26660001	26700000	chr1	26660001	28980000	0.8016359918200409	-3.9257713508259933	5.125949958637666	4756.8815616157535	1.8930286771685796	7026.922449649767
chr1	26670001	26710000	chr1	24330001	26710000	0.8093047034764826	-2.597218944203471	4.65162541565414	4428.347395702741	1.2598417118156437	4797.477238593971
chr1	28320001	28360000	chr1	25030001	28360000	0.9151329243353783	-6.793968507394662	4.713422999383554	6278.279435178894	2.2915633226133743	12209.449382884059
chr1	34390001	34460000	chr1	33740001	34460000	0.03169734151329243	2.2883808381803434	20.611901045307224	10388.398126834842	1.8403671421492196	6492.815277502446
chr1	34560001	34600000	chr1	33700001	34600000	0.2934560327198364	-0.7494471203288834	16.291093218534026	5864.79355867225	1.2322730051824577	1774.473127462739
chr1	34650001	34710000	chr1	34650001	35620000	0.6298568507157464	-1.3720646832159888	12.165533583273568	7080.340545465217	1.015974514341256	3547.783004079666
chr1	35640001	35680000	chr1	33570001	35680000	0.8251533742331288	-2.0719435900978183	6.824496801100041	5759.875300128435	1.1480730527675622	3875.89462614329
chr1	35640001	35690000	chr1	35640001	36300000	0.8420245398773006	-1.6624846489272684	17.503078298934312	5776.015838648323	1.2776419539210677	2108.109223969762
chr1	35830001	35880000	chr1	35830001	36570000	0.4841513292433538	-0.7745922492463742	16.43995755000517	6082.7842935019125	1.026399208151825	1898.8385350808762
chr1	35830001	35860000	chr1	34560001	35860000	0.8583844580777096	-3.3203049618760794	10.434457767585135	4069.4385293582027	1.7843079523298573	2087.640304225933
chr1	35830001	35860000	chr1	34670001	35860000	0.8578732106339468	-3.2592821102331766	11.286281107966774	4029.2023555441383	1.8475094177629738	1978.682586424145
chr1	35960001	36000000	chr1	35010001	36000000	0.9059304703476483	-6.432702390605719	14.521308310353893	5750.438090900142	2.0739578882152205	3285.149294932909
chr1	36050001	36090000	chr1	34130001	36090000	0.8614519427402862	-7.533117589086309	8.472854987196829	6642.7183099623135	2.5742039350114636	8072.70354019595
chr1	36050001	36090000	chr1	34430001	36090000	0.8742331288343559	-7.869514905944377	9.816750224139682	6518.322148828748	2.7729456706990034	7364.943701376554
chr1	36510001	36560000	chr1	36510001	38120000	0.7106339468302658	-1.3014672392829243	10.77581091661889	8674.527787878205	1.4368686594453928	5783.396354267706
chr1	37850001	37890000	chr1	36100001	37890000	0.6748466257668712	-2.165746435057899	7.67381946467861	5494.454736709885	1.527730778659457	4375.420950080685
chr1	38720001	38790000	chr1	38280001	38790000	0.06850715746421268	2.1605362954630163	24.555235828393517	8766.219190736485	2.039056003214183	5095.600952032244
chr1	38980001	39020000	chr1	38980001	40090000	0.39263803680981596	1.426052366094646	13.479946236235076	5985.096128888374	2.3719104335349437	4212.51292995806
chr1	39500001	39560000	chr1	38000001	39560000	0.364519427402863	-0.601765319081786	10.067393523166142	9423.08033768351	1.6217947496266805	9107.999313903438
chr1	40070001	40110000	chr1	37280001	40110000	0.712678936605317	-1.5243242439383238	4.168715003331338	4718.985383771074	0.9309048043861661	4215.13695426056
