chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	6360001	6430000	chr1	6360001	7190000	0.5736196319018405	1.1473121604303682	13.959312618431102	8110.36063130847	2.9371248882908487	11945.286920678882
chr1	13770001	13810000	chr1	13770001	15690000	0.6226993865030674	-0.33358012355295574	6.047146330172165	4644.208381572223	2.7213676003118636	8360.041268158046
chr1	15970001	16020000	chr1	15090001	16020000	0.6380368098159509	-0.9129420021257907	9.690016745804838	4505.85778679925	1.141964817308408	2655.0682002420485
chr1	16090001	16130000	chr1	16090001	17170000	0.09662576687116564	1.854274245410818	8.860128238970017	3827.575399235047	1.7338431824138942	2996.0810192112094
chr1	16650001	16690000	chr1	16650001	17130000	0.5286298568507157	-0.9825002719756609	16.841052932199833	3233.482162982368	1.488940548170408	1143.5063409948734
chr1	21380001	21420000	chr1	21380001	23540000	0.5429447852760736	-2.1669500554355308	4.703076091205905	4025.8331340722552	1.8134303702246428	6267.215359496366
chr1	22240001	22280000	chr1	20790001	22280000	0.24846625766871167	0.0034987217718581726	7.514042928263594	4478.369585245102	2.8257455754560996	6736.577451887341
chr1	22370001	22410000	chr1	22370001	23130000	0.14519427402862986	-3.4541670175067747	14.949119935767802	4424.93950098727	1.8833432855257468	2229.8784500624843
chr1	23230001	23280000	chr1	22260001	23280000	0.0950920245398773	0.11881905546134873	10.879764020044734	5439.882010022367	2.365417771583149	6031.815317537029
chr1	23320001	23390000	chr1	23320001	24240000	0.25613496932515334	-1.3865692780189387	13.96250974325396	8991.85627465555	1.966965200598368	8867.079124297443
chr1	23620001	23660000	chr1	22250001	23660000	0.6053169734151329	-1.5754965059777575	7.673641663663917	4266.5447649971375	1.2250254145959996	2763.657335328575
chr1	23730001	23770000	chr1	23730001	25470000	0.8113496932515338	-2.5106506213440727	6.615775194712773	4604.57953552009	1.3004728255703726	3620.5163463879176
chr1	23810001	23850000	chr1	23810001	25830000	0.7949897750511248	-2.4942170753261625	6.6187043575825175	5347.913120926674	1.3765082711079635	4448.874732220938
chr1	23810001	23850000	chr1	22280001	23850000	0.878323108384458	-2.955283621173711	6.7978630832666145	4214.675111625301	1.2164056632980995	3055.611026204826
chr1	23990001	24030000	chr1	22300001	24030000	0.6319018404907976	-2.6745807741532155	7.24254700804099	4953.9021535000375	1.3741058979527596	3803.5251255332387
chr1	24350001	24400000	chr1	24350001	25870000	0.2060327198364008	-0.01740136824668061	9.502516618840499	7221.9126303187795	2.5644857527288254	9745.045860369537
chr1	24730001	24770000	chr1	24730001	25840000	0.7617586912065439	-5.265891218788033	11.158601889037717	4954.419238732747	2.4172461821453353	4293.029219490116
chr1	24850001	24910000	chr1	24850001	25840000	0.2505112474437628	-0.2621677956136767	11.92710680812063	7084.701444023654	2.046431202374123	7293.4808052613735
chr1	25770001	25830000	chr1	25040001	25830000	0.26993865030674846	0.01939722694540902	16.977299699926867	8047.240057765335	1.9009186464526002	5406.212630511195
chr1	25830001	25890000	chr1	25830001	28900000	0.7137014314928425	-3.9885319879142522	3.6057274144796185	6641.749897471457	1.8590492351392272	20546.21214675874
chr1	26660001	26700000	chr1	26660001	28980000	0.7929447852760736	-3.564057742089493	3.973722514028835	3687.614493018759	1.7400082152733805	6458.9104950947885
chr1	26670001	26710000	chr1	24330001	26710000	0.7474437627811861	-1.6025782220381664	3.451300215689223	3285.6378053361404	0.9898827120739783	3769.4733675777093
chr1	28320001	28360000	chr1	25030001	28360000	0.9284253578732107	-7.69548295983314	3.7987875401681435	5059.985003503967	1.8818653549514155	10026.578611181141
chr1	34390001	34460000	chr1	33740001	34460000	0.04907975460122699	2.465189987417235	17.35126158733474	8745.03584001671	1.9137324795185668	6751.6481877415035
chr1	34560001	34600000	chr1	33700001	34600000	0.3445807770961145	-1.1868734846277127	13.75139166729992	4950.501000227971	1.2859745961133477	1851.8034184032208
chr1	34650001	34710000	chr1	34650001	35620000	0.679959100204499	-1.4478150468917559	10.10427108800198	5880.685773217152	1.081011408408135	3774.8918381612075
chr1	35640001	35680000	chr1	33570001	35680000	0.7106339468302658	-2.1363083980966446	5.42247080863739	4576.565362489957	1.1557746313215598	3901.8951553415855
chr1	35640001	35690000	chr1	35640001	36300000	0.7852760736196319	-2.0439529644197183	14.917254552654404	4922.6940023759535	1.4778216107052018	2438.405657663583
chr1	35830001	35880000	chr1	35830001	36570000	0.5623721881390593	-1.025979066265036	14.292291207708153	5288.147746852017	1.1674548123417003	2159.7914028321456
chr1	35830001	35860000	chr1	34560001	35860000	0.850204498977505	-3.681740354790375	8.40633809121848	3278.4718555752074	1.6981815218847676	1986.872380605178
chr1	35830001	35860000	chr1	34670001	35860000	0.8752556237218814	-3.8939934319681115	9.035577294699491	3225.7010942077186	1.6865658985982186	1806.312077398692
chr1	35960001	36000000	chr1	35010001	36000000	0.9325153374233128	-7.077570956631413	12.249059980984454	4850.6277524698435	2.0009230236338253	3169.4620694359796
