loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_39	chr8	71125000	71150000	chr8	71975000	72000000	chr8:71125000-71150000_chr8:71975000-72000000	FALSE	0.294498175005561	4.37863041950784	29.9268725507411	1.3290392289432e-4	0.0232482187122889	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_51	chr8	48200000	48225000	chr8	50275000	50300000	chr8:48200000-48225000_chr8:50275000-50300000	TRUE	-0.778369948212038	3.17220065311482	64.8871050314599	3.07129890399239e-6	0.00379233148786496	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_57	chr8	47850000	47875000	chr8	50275000	50300000	chr8:47850000-47875000_chr8:50275000-50300000	FALSE	-0.526699063345898	2.8551818856674	34.0180797092722	7.42968839084109e-5	0.0177223396604711	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_58	chr8	12375000	12400000	chr8	92350000	92375000	chr8:12375000-12400000_chr8:92350000-92375000	TRUE	-0.971315924387862	0.128114533675607	30.0837889285991	1.2990005730661e-4	0.0232482187122889	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_59	chr8	57300000	57325000	chr8	108700000	108725000	chr8:57300000-57325000_chr8:108700000-108725000	TRUE	-1.26277552432515	1.18403002108797	73.4627249053024	1.59835639650007e-6	0.0022367399412622	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_60	chr8	89025000	89050000	chr8	108700000	108725000	chr8:89025000-89050000_chr8:108700000-108725000	TRUE	-1.31418547582669	0.48850084777916	36.3133012627211	5.4873287262202e-5	0.014939203019758	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_62	chr8	57300000	57325000	chr8	89025000	89050000	chr8:57300000-57325000_chr8:89025000-89050000	TRUE	-2.00769909675552	-0.0652004660598235	93.1225165213068	4.47440457716651e-7	0.00141654620476664	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_123	chr9	41575000	41600000	chr9	41950000	41975000	chr9:41575000-41600000_chr9:41950000-41975000	FALSE	0.233273199512899	5.71096408541522	24.7568799892134	3.0323706123514e-4	0.0347827822534805	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_225	chr11	85825000	85850000	chr11	96325000	96350000	chr11:85825000-85850000_chr11:96325000-96350000	TRUE	-0.711085675572845	2.89991993806132	86.2508769712137	6.75829801447922e-7	0.00157626037357704	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_584	chr1	24700000	24725000	chr1	25600000	25625000	chr1:24700000-24725000_chr1:25600000-25625000	FALSE	-0.282712102152828	4.5229657303113	27.3300401299828	1.9833071873168e-4	0.0293576746073575	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_611	chr1	138825000	138850000	chr1	184700000	184725000	chr1:138825000-138850000_chr1:184700000-184725000	FALSE	-1.17816135652886	-0.382932016540996	31.8852934086683	1.0005553733179e-4	0.0203861789965565	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_655	chr18	40250000	40275000	chr18	40600000	40625000	chr18:40250000-40275000_chr18:40600000-40625000	TRUE	0.266917596679017	5.0859477876566	20.9926143022269	5.9874242397165e-4	0.0455680071746872	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_715	chr19	25600000	25625000	chr19	59150000	59175000	chr19:25600000-25625000_chr19:59150000-59175000	FALSE	-0.895280520017971	1.49522226681031	51.4650170545773	1.00719208399418e-5	0.00725494353885231	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_732	chr2	37500000	37525000	chr2	37750000	37775000	chr2:37500000-37525000_chr2:37750000-37775000	FALSE	-0.216361459658628	6.04670950523888	21.5776977550937	5.3588730912289e-4	0.0437218851519947	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_815	chr2	37400000	37425000	chr2	90700000	90725000	chr2:37400000-37425000_chr2:90700000-90725000	FALSE	0.499691710541615	2.59499186790369	20.3983483520292	6.7157757564266e-4	0.0484435906883686	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
