loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_18	chr8	36525000	36550000	chr8	36825000	36850000	chr8:36525000-36550000_chr8:36825000-36850000	TRUE	0.333126764248066	5.15302652391996	26.890607989062	2.1280332130985e-4	0.0300508108643183	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_35	chr8	48200000	48225000	chr8	49700000	49725000	chr8:48200000-48225000_chr8:49700000-49725000	TRUE	-0.305856976768784	4.13177445881545	26.1239043554272	2.4110986632838e-4	0.0322254610379367	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_1282	chr8	40175000	40200000	chr8	40275000	40300000	chr8:40175000-40200000_chr8:40275000-40300000	FALSE	0.308134639407857	7.04092968016511	21.3372182779978	5.6074258101063e-4	0.0442260505233012	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_1294	chr8	49475000	49500000	chr8	49800000	49825000	chr8:49475000-49500000_chr8:49800000-49825000	TRUE	-0.577623803711098	5.5042361365523	74.7067029921383	1.46151161464056e-6	0.0022367399412622	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_1298	chr8	49525000	49550000	chr8	49825000	49850000	chr8:49525000-49550000_chr8:49825000-49850000	TRUE	-0.531581037913629	5.52012122539831	57.8273151132356	5.57272416143058e-6	0.00487404386969122	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_1310	chr8	48525000	48550000	chr8	49825000	49850000	chr8:48525000-48550000_chr8:49825000-49850000	FALSE	-0.606222476164762	4.36649188575834	63.9045706586665	3.32542637594178e-6	0.00387800139207744	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_3642	chr8	33200000	33225000	chr8	33675000	33700000	chr8:33200000-33225000_chr8:33675000-33700000	FALSE	0.269042272479264	5.51303041715683	27.0858414338111	2.0622645150686e-4	0.0295775368310501	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4819	chr8	34200000	34225000	chr8	34375000	34400000	chr8:34200000-34225000_chr8:34375000-34400000	TRUE	0.328223450544882	6.31691096336748	43.7506152443382	2.25071892450479e-5	0.0105621375536239	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4829	chr8	36175000	36200000	chr8	36500000	36525000	chr8:36175000-36200000_chr8:36500000-36525000	FALSE	0.249738407670153	5.36408799547022	21.9601014206782	4.9895877893197e-4	0.0423428030025978	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4832	chr8	34950000	34975000	chr8	35450000	35475000	chr8:34950000-34975000_chr8:35450000-35475000	FALSE	0.252850032716236	5.44007188181304	22.1039874763348	4.8583794730912e-4	0.0419476300453847	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4884	chr8	38650000	38675000	chr8	39000000	39025000	chr8:38650000-38675000_chr8:39000000-39025000	TRUE	0.366895361704927	5.2858155392785	32.6970549113848	8.910579728041e-5	0.0198980828799264	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4905	chr8	48550000	48575000	chr8	49800000	49825000	chr8:48550000-48575000_chr8:49800000-49825000	FALSE	-0.659836959076838	4.48989406105401	93.4641379043432	4.36629762086148e-7	0.00141654620476664	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_4908	chr8	37150000	37175000	chr8	38200000	38225000	chr8:37150000-37175000_chr8:38200000-38225000	TRUE	0.372525141490928	5.18658977108403	22.4236690585947	4.5809961492134e-4	0.0409190170928254	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4910	chr8	49675000	49700000	chr8	50275000	50300000	chr8:49675000-49700000_chr8:50275000-50300000	TRUE	0.351796325680644	4.08027906657702	20.9705888114937	6.0127210829837e-4	0.0455680071746872	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4911	chr8	48675000	48700000	chr8	49825000	49850000	chr8:48675000-48700000_chr8:49825000-49850000	FALSE	-0.489783378570363	4.64772722334235	34.9840873885077	6.52668683446635e-5	0.0163097242074147	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_4918	chr8	49800000	49825000	chr8	57300000	57325000	chr8:49800000-49825000_chr8:57300000-57325000	TRUE	1.75692245774895	1.66394932200179	128.55869766748	7.44815454412946e-8	7.5937296028204e-4	TRUE	TRUE	strong_differential	up_in_mutant	#d73027
loop_4921	chr8	36325000	36350000	chr8	112000000	112025000	chr8:36325000-36350000_chr8:112000000-112025000	TRUE	2.08939701644879	-0.850191346535324	48.1270974884265	1.44026625808873e-5	0.00889194971280602	TRUE	TRUE	strong_differential	up_in_mutant	#d73027
loop_7202	chr8	49650000	49675000	chr8	57300000	57325000	chr8:49650000-49675000_chr8:57300000-57325000	TRUE	2.34333028913408	2.06408319942258	284.787638172735	7.55287304085948e-10	1.58542358000681e-5	TRUE	TRUE	strong_differential	up_in_mutant	#d73027
loop_8448	chr8	36200000	36225000	chr8	36325000	36350000	chr8:36200000-36225000_chr8:36325000-36350000	FALSE	0.270737464405984	6.8006422635122	23.030181131189	4.1038680970376e-4	0.0388828366597266	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8483	chr8	35575000	35600000	chr8	35700000	35725000	chr8:35575000-35600000_chr8:35700000-35725000	FALSE	0.261139893418387	6.7281321472719	21.5217753289115	5.4155067121712e-4	0.0437218851519947	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8505	chr8	36825000	36850000	chr8	37050000	37075000	chr8:36825000-36850000_chr8:37050000-37075000	FALSE	0.300406204486293	6.67428553007923	21.8432429655535	5.0991956838351e-4	0.0428203447531492	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8507	chr8	35725000	35750000	chr8	35825000	35850000	chr8:35725000-35750000_chr8:35825000-35850000	FALSE	0.300027196438002	6.93642003026124	22.0730337031139	4.886262209382e-4	0.0419476300453847	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8561	chr8	34875000	34900000	chr8	35450000	35475000	chr8:34875000-34900000_chr8:35450000-35475000	FALSE	0.341771745888228	5.80607026315756	54.0479190180308	7.86526644256131e-6	0.0063499926113771	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8562	chr8	34875000	34900000	chr8	35150000	35175000	chr8:34875000-34900000_chr8:35150000-35175000	FALSE	0.237294982863676	6.04424832162317	27.5199881079892	1.9243177137316e-4	0.0290599662798142	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8570	chr8	34200000	34225000	chr8	34475000	34500000	chr8:34200000-34225000_chr8:34475000-34500000	FALSE	0.239429747599346	6.11676297609583	25.5473559635378	2.6530701667605e-4	0.0329018856729484	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8573	chr8	35175000	35200000	chr8	35450000	35475000	chr8:35175000-35200000_chr8:35450000-35475000	TRUE	0.233079790079192	5.91892181098406	21.2613209783695	5.6886444863471e-4	0.0442260505233012	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8574	chr8	35475000	35500000	chr8	35700000	35725000	chr8:35475000-35500000_chr8:35700000-35725000	FALSE	0.230701355866935	5.9855660143866	23.0152746561456	4.1148785558449e-4	0.0388828366597266	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
