chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	3005001	3025000	chr1	3005001	4185000	0.25971370143149286	-11.131870043806794	3.2587259281082184	3063.202372421725	2.5264839024350367	9176.189533644054
chr1	3010001	3030000	chr1	3010001	4350000	0.27658486707566465	-13.57829802397548	2.9835810997102845	3186.4646144905837	2.8070171745860666	11677.191446278037
chr1	3200001	3220000	chr1	3200001	3755000	0.6431492842535788	-2.246055370874099	5.487671491957222	2436.5261424290065	1.4104936624034312	2505.036744428494
chr1	3355001	3375000	chr1	3355001	3675000	0.6998977505112474	-1.5140443542658395	8.68617357678522	2223.6604356570165	1.331506689907564	1363.4628504653456
chr1	3660001	3680000	chr1	3230001	3680000	0.29601226993865026	-0.9435183198814733	6.456011175249573	2324.1640230898465	1.6214621819401038	2334.9055419937495
chr1	6385001	6415000	chr1	6385001	7210000	0.12678936605316973	3.463183693779235	4.943516070413677	4894.080909709541	3.702069137742005	21990.29067818751
chr1	6485001	6510000	chr1	6485001	6880000	0.10122699386503067	1.1130238383270938	9.139054812574646	3609.926650966985	2.564162911109457	5064.221749441177
chr1	6715001	6735000	chr1	6210001	6735000	0.6165644171779141	-1.9929844246986717	6.124044919377004	2572.0988661383417	1.6558627265271133	2781.8493805655503
chr1	7200001	7220000	chr1	6165001	7220000	0.2883435582822086	-2.765370888772952	3.8363235280680485	3237.857057689433	2.6720389595904703	9020.803527577427
chr1	9545001	9570000	chr1	9545001	10260000	0.1032719836400818	0.7390985189075562	5.232939917527126	3741.552041031895	2.056445983682554	7351.794391665131
chr1	13130001	13150000	chr1	13130001	13715000	0.7638036809815951	-4.128883793054903	5.483570775681137	2566.3111230187724	2.0982598656470097	3927.942468491202
chr1	13350001	13385000	chr1	13120001	13385000	0.11247443762781185	1.1469379714873245	11.972697449464164	4441.870753751205	2.0059841495211037	5209.540836306306
chr1	13520001	13540000	chr1	12855001	13540000	0.5695296523517382	-1.4807627606418112	4.690004006843699	2570.122195750347	2.1595292903559105	4733.688204460155
chr1	13580001	13600000	chr1	13110001	13600000	0.6303680981595092	-0.9356726954176174	4.9585828917934185	1943.7644935830199	1.5811854886234453	2479.2988461615623
chr1	13780001	13800000	chr1	13780001	14945000	0.21779141104294478	0.7489745822051811	3.2378998196726885	3017.7226319349456	3.849013289062274	14349.121541624158
chr1	14995001	15015000	chr1	14995001	16150000	0.1523517382413088	2.8866056431456952	3.5889031776972464	3316.1465361922556	3.656057547289599	13512.788694782359
chr1	15275001	15295000	chr1	15275001	16020000	0.467280163599182	-1.4738133745236426	4.172453037341313	2486.782010255423	1.6525690797938704	3939.724686228587
chr1	15605001	15625000	chr1	15025001	15625000	0.42484662576687116	-2.3028037257551124	4.858235351241346	2331.952968595846	1.80397713712811	3463.636103285971
chr1	16095001	16115000	chr1	16095001	17160000	0.37116564417177916	-0.4075423047114404	2.9222055628429437	2489.7191395421883	1.800232393229511	6135.191996126174
chr1	16650001	16670000	chr1	16650001	17170000	0.47546012269938653	-0.5275444248016108	5.231411798364459	2176.267308119615	1.7619322911107678	2931.8553324083177
chr1	16780001	16815000	chr1	16780001	17145000	0.026584867075664622	5.880665370595092	10.052378553260056	5136.765440715888	3.0231433361137015	10813.78371327871
chr1	17115001	17135000	chr1	16420001	17135000	0.05214723926380368	2.25993645285683	6.497130230669999	3716.3584919432396	3.3519466446355657	7669.253922926175
chr1	18885001	18905000	chr1	18355001	18905000	0.8256646216768917	-4.738293449215232	6.048282794258026	2661.2444294735315	1.9415763713097705	3417.174413505196
chr1	21090001	21115000	chr1	20620001	21115000	0.7014314928425358	-4.869441498894857	6.222430860109778	3080.1032757543403	1.712666482512096	4238.849544217438
chr1	21155001	21180000	chr1	20580001	21180000	0.05674846625766871	0.6933882821646049	5.635510415645228	3381.3062493871366	2.443070184388179	7329.2105531645375
chr1	21155001	21180000	chr1	20595001	21180000	0.05521472392638037	0.8411284086322893	5.740721028728595	3358.321801806228	2.448203739233822	7160.995937258929
chr1	21400001	21420000	chr1	21400001	22490000	0.7510224948875255	-1.262890180844169	2.927432063026853	2482.4623894467713	2.3269425545894817	8116.375630408113
chr1	22245001	22270000	chr1	20725001	22270000	0.45807770961145194	-1.6924942428769525	2.496603059512065	3857.2517269461405	2.818830323157257	21775.464246389813
chr1	22495001	22530000	chr1	22495001	22800000	0.08282208588957055	-0.8436674659410103	11.573723737749347	4941.980036018971	1.7688526012376622	4940.40531525679
chr1	22600001	22620000	chr1	22600001	23130000	0.04550102249488752	3.6587119848444782	9.290343428950544	3939.1056138750305	3.8753136304054223	6572.5319171675965
chr1	22925001	22945000	chr1	22290001	22945000	0.2985685071574642	-3.1710880345182653	6.374887330388949	3187.4436651944748	2.3751205939589917	4978.252764938046
chr1	22980001	23000000	chr1	22290001	23000000	0.8445807770961145	-7.526885605640311	6.683332281792322	3635.732761295023	2.3205133757617102	5272.206389730606
chr1	22980001	23000000	chr1	22310001	23000000	0.8445807770961145	-7.6313295312799685	6.852548258667324	3618.145480576347	2.331051757640254	5146.962280869681
chr1	23050001	23070000	chr1	22480001	23070000	0.11298568507157464	-4.021815868894989	8.378341538846174	3954.5772063353943	3.463565586995152	6539.211828246847
chr1	23130001	23150000	chr1	22315001	23150000	0.016359918200409	9.046085883162968	6.687378588327445	4306.6718108828745	4.345662312645034	11611.609699387533
chr1	23240001	23260000	chr1	22310001	23260000	0.5056237218813906	-5.143990398052045	3.807631228393453	2802.416584097581	2.3342060734740495	7095.9864633611105
chr1	23475001	23505000	chr1	23180001	23505000	0.13803680981595093	1.3011230743306035	11.25491399907942	4389.416459640974	2.3228021311416764	5435.356986871523
chr1	23740001	23765000	chr1	23740001	24415000	0.8139059304703476	-4.824631445961369	5.143167056420256	3471.637763083673	1.7686590369971047	5969.224249865229
chr1	23745001	23765000	chr1	23745001	24185000	0.5685071574642127	-3.731395892768336	7.270232458630823	2559.1218254380497	1.9834577752341525	2792.7085475296867
chr1	23750001	23765000	chr1	23205001	23765000	0.7080777096114519	-2.4039459912041115	5.381535767397181	1808.1960178454528	1.7810202991062827	1795.2684614991329
chr1	23815001	23835000	chr1	23815001	24195000	0.18149284253578732	-1.303608484491726	9.596422072825344	2917.3123101389046	2.2450443292673357	2729.9739043890804
chr1	23995001	24015000	chr1	23275001	24015000	0.6840490797546013	-4.24054528646814	5.079072457517343	3006.8108948502672	1.7733790203936117	4199.361520292073
chr1	24215001	24235000	chr1	22505001	24235000	0.824642126789366	-3.625305178204537	2.599566206097034	3597.799629238295	1.5522463722181135	8593.235916599477
chr1	24350001	24370000	chr1	24350001	25290000	0.6063394683026584	-3.7179202496128636	4.131035047891063	3106.5383560140795	2.3577554903992	7092.128515120794
