Name	Chromosome	Start	End	mc_diff	mc_qvalue	hmc_diff	hmc_qvalue	Annotation
10:127090960-127091967	10	127090960	127091967	-0.1303524551662581	5.8262375330715874e-09	-0.11417801250763968	9.83193564402095e-09	cpg_islands
10:79739313-79739593	10	79739313	79739593	0.053602443478831585	0.04000048064499651	-0.057871337258246294	0.020955088068933973	cpg_islands
10:80131424-80132234	10	80131424	80132234	-0.1237507344261582	6.936509341077078e-14	-0.05967266788528933	0.0009703131345196664	cpg_islands
10:80932193-80932449	10	80932193	80932449	-0.13042238507571485	8.776714240032207e-05	-0.07183297728291926	0.03311069698383982	cpg_islands
10:81147994-81148594	10	81147994	81148594	0.07281728918642105	0.000687816476700709	-0.06170933855891003	0.017787096342490896	cpg_islands
11:120188049-120188407	11	120188049	120188407	-0.06956123479592914	1.417769038102804e-06	-0.03611920153907684	0.008073504893575903	cpg_islands
11:20020717-20021262	11	20020717	20021262	0.06014278062147249	5.166530136951105e-05	-0.044541922468239015	0.017200083678837134	cpg_islands
11:70226432-70226878	11	70226432	70226878	-0.224446621239565	5.99412104333711e-23	-0.0781231086798961	0.0003115371787780517	cpg_islands
11:75165307-75169327	11	75165307	75169327	-0.1575157345262025	4.597805689682343e-15	-0.08585095633181797	3.6415492923095897e-07	cpg_islands
11:95830487-95831358	11	95830487	95831358	-0.05987598788457893	0.002130260042925781	-0.03248175245511224	0.01142313790160922	cpg_islands
12:108463314-108463666	12	108463314	108463666	0.060238477006920865	0.014774865397260077	-0.052762020491732564	0.048792438392985464	cpg_islands
12:71317978-71318774	12	71317978	71318774	0.055285090549154536	8.479441046722442e-06	-0.0596081546208497	3.6415492923095897e-07	cpg_islands
13:53118692-53118926	13	53118692	53118926	-0.07186397801031075	0.010596859934527419	0.05540726729932413	0.0204419558429473	cpg_islands
13:64273916-64275619	13	64273916	64275619	-0.17025498381863133	7.588170578133265e-14	-0.08617092466510572	3.2469910481632596e-05	cpg_islands
14:57691292-57691751	14	57691292	57691751	0.07833747017089865	0.0006574654491724722	-0.057855023461646365	0.00823651376900059	cpg_islands
15:98894822-98895074	15	98894822	98895074	-0.27941663876629036	8.674850467100721e-30	-0.10765903616388404	5.113526485909584e-07	cpg_islands
17:23819189-23820217	17	23819189	23820217	0.034096301734599876	0.0004613544579408145	-0.027443139053011295	0.0204419558429473	cpg_islands
17:39843168-39846346	17	39843168	39846346	0.058659623076821155	2.065260991181317e-267	0.0019612248550319906	1.6954628511606735e-09	cpg_islands
17:6466927-6467139	17	6466927	6467139	0.1424032588980434	0.00016815148281988733	-0.12940171809801004	0.002213636538490014	cpg_islands
17:88486451-88486745	17	88486451	88486745	0.0945548950046795	0.006038380510864861	-0.09540099192866644	0.013763188671005528	cpg_islands
17:91087924-91088778	17	91087924	91088778	-0.07338937675871637	7.699900695875532e-06	0.05334858956538066	0.002536721586087053	cpg_islands
18:38197778-38198120	18	38197778	38198120	0.056976500067619895	0.014564878766078157	-0.06169046835216381	0.01142313790160922	cpg_islands
19:47151658-47151964	19	47151658	47151964	0.1370843028818694	0.006486451388100665	0.10950944366314325	0.013188220431444277	cpg_islands
19:58799413-58799838	19	58799413	58799838	0.048707469527598746	0.001072491959864305	-0.031094151780718143	0.03192211278486988	cpg_islands
1:75369572-75369788	1	75369572	75369788	0.07192392774327594	0.042955315361742	0.09351882205997564	0.0204419558429473	cpg_islands
2:152932771-152933028	2	152932771	152933028	-0.07862771076961927	0.012457156361070736	0.07459571583411699	0.023611491937576785	cpg_islands
3:54899481-54899688	3	54899481	54899688	-0.14938398165380462	8.586322298301534e-07	0.0695383036372643	0.015217681407627524	cpg_islands
5:114610856-114611179	5	114610856	114611179	-0.07105294091919256	0.005956665713977286	0.06261845135621028	0.03192211278486988	cpg_islands
5:121948370-121948923	5	121948370	121948923	-0.11856399729956252	3.6406413681949e-12	-0.05815709788057156	0.00019240655175033428	cpg_islands
5:76857300-76858505	5	76857300	76858505	-0.13101577205189308	2.1803901560227025e-11	0.03943484644084569	0.047422741686112636	cpg_islands
6:48596933-48597805	6	48596933	48597805	0.0475548173297744	5.8551365375582467e-05	-0.04952365799683783	4.808795725029165e-05	cpg_islands
7:16140564-16141134	7	16140564	16141134	0.14567724687980022	1.501589884325566e-07	-0.09381192387005677	0.008073504893575903	cpg_islands
7:74504303-74504598	7	74504303	74504598	0.07374938235680084	0.0012039888075666978	-0.07889568269341962	0.0020182577192234645	cpg_islands
8:116624065-116624309	8	116624065	116624309	0.0734389566254825	0.007619227761959057	-0.07752710185543407	0.008276481844463456	cpg_islands
8:15027485-15029176	8	15027485	15029176	-0.25944714322216844	8.457696097601946e-13	-0.14640172905941154	0.0003831820254723166	cpg_islands
8:61515757-61515960	8	61515757	61515960	-0.20314241792070886	1.0594807174636935e-09	-0.09422972633507998	0.01271444149589497	cpg_islands
8:70330649-70332330	8	70330649	70332330	-0.15430709942349824	1.1432207502466662e-14	-0.09616760916488468	1.8393766782574764e-06	cpg_islands
8:84705336-84705936	8	84705336	84705936	-0.34254676531899486	4.67918805647739e-09	-0.1548350302894712	0.023681446266991736	cpg_islands
8:87662427-87663031	8	87662427	87663031	-0.2634709052842143	1.0830004284563468e-20	-0.10639582586896887	1.0398972951873607e-05	cpg_islands
9:122166543-122166962	9	122166543	122166962	0.18352023623206737	2.1503987673862475e-08	-0.1745585830625186	3.9593646656753794e-07	cpg_islands
9:58197983-58199920	9	58197983	58199920	-0.1254599677325858	0.027280879415945668	-0.12246983544024143	0.04762303985770499	cpg_islands
X:12086982-12092060	X	12086982	12092060	-0.1423401716910756	0.0003101145933938341	-0.188405427534798	1.087962718149778e-05	cpg_islands
X:73353887-73354378	X	73353887	73354378	0.1115260022333282	0.00018837093512981726	-0.08446383924249917	0.013188220431444277	cpg_islands
