stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category
stripe_0002	chr1	3010001	3030000	chr1	3010001	4350000	3prime	mutant_only	NA	0.044	NA	-6.48280102835648	NA	39889.1749671359	1340000	20000	3020000.5	0.169066814214427	7.1269538828926	48.9149308686522	3.13703056730562e-06	9.71556819815534e-05	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0003	chr1	3200001	3220000	chr1	3200001	3755000	3prime	mutant_only	NA	0.047	NA	0.239237534610914	NA	139718.84136775	555000	20000	3210000.5	0.193368946557655	6.74557734244251	59.6623172092527	9.08595445172115e-07	4.54704911546111e-05	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0004	chr1	3355001	3375000	chr1	3355001	3675000	3prime	mutant_only	NA	0.0575	NA	-1.75921890693552	NA	301509.271888421	320000	20000	3365000.5	0.16474600468368	6.60237095678425	35.5611260202452	2.03905024977505e-05	0.000355956038789908	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0005	chr1	3660001	3680000	chr1	3230001	3680000	5prime	mutant_only	NA	0.027	NA	2.00215871725739	NA	195606.22765155	450000	20000	3670000.5	0.244460333857849	6.68818805876938	99.0624509987959	3.11235088540432e-08	4.68186497475822e-06	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0007	chr1	6485001	6510000	chr1	6485001	6880000	3prime	mutant_only	NA	0.093	NA	-0.359699569084685	NA	167789.134522857	395000	25000	6497500.5	0.0290610526731544	7.20619322062924	1.66092275077325	0.215917628144037	0.352498081295614	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0026	chr1	21155001	21180000	chr1	20595001	21180000	5prime	mutant_only	NA	0.068	NA	-1.12404196213002	NA	118000.892705085	585000	25000	21167500.5	0.0147666566102884	7.09901997749056	0.40095492228337	0.535599900872362	0.668117595080416	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0033	chr1	22980001	23000000	chr1	22310001	23000000	5prime	mutant_only	NA	0.06	NA	-8.62263369096627	NA	217792.678238539	690000	20000	22990000.5	-0.0618829399813684	7.18487500466157	9.39668388822123	0.00743995607115287	0.0281188527276899	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal
stripe_0034	chr1	23050001	23070000	chr1	22480001	23070000	5prime	mutant_only	NA	0.0895	NA	-13.5727261936185	NA	155178.294124601	590000	20000	23060000.5	-0.0123841599288258	7.2859965690437	0.234298346687487	0.634955053119179	0.753421393519232	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0035	chr1	23130001	23150000	chr1	22315001	23150000	5prime	mutant_only	NA	0.032	NA	0.271580191206795	NA	122409.487574056	835000	20000	23140000.5	-0.0456696616963548	7.4325047413032	5.2287814809038	0.0362765360813265	0.0940205159829317	FALSE	TRUE	unchanged	gained	low	FALSE	minimal
stripe_0038	chr1	23740001	23765000	chr1	23740001	24415000	3prime	mutant_only	NA	0.047	NA	-0.382876453090004	NA	127088.088601532	675000	25000	23752500.5	-0.0233312486338965	7.16105440174425	1.08968159010263	0.31215568471757	0.460364056033056	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0040	chr1	23750001	23765000	chr1	23205001	23765000	5prime	mutant_only	NA	0.072	NA	-0.824125842419024	NA	134475.839329917	560000	15000	23757500.5	-0.0221691117363285	6.16110282455201	0.428574599750307	0.522048576353976	0.659023188944259	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0052	chr1	26035001	26060000	chr1	24520001	26060000	5prime	mutant_only	NA	0.066	NA	0.286499449813766	NA	40805.8557817489	1540000	25000	26047500.5	0.211943941357445	6.98886341578073	90.8381120674669	5.64554267269407e-08	7.1747060414531e-06	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0055	chr1	27975001	27990000	chr1	27975001	28855000	3prime	mutant_only	NA	0.056	NA	2.34665817043207	NA	96869.0039939608	880000	15000	27982500.5	-0.00520167791491686	6.27931322764312	0.0337291025856324	0.856606168821259	0.911512064440811	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0056	chr1	28320001	28340000	chr1	27505001	28340000	5prime	mutant_only	NA	0.073	NA	-0.221335129523185	NA	85513.7333493275	835000	20000	28330000.5	-0.0265330249239775	6.7687049168588	1.32557219245823	0.266616202007099	0.412776312748231	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0057	chr1	30930001	30965000	chr1	30780001	30965000	5prime	mutant_only	NA	0.079	NA	0.546253512263033	NA	238121.195694201	185000	35000	30947500.5	0.0154353635201716	7.01795479290083	0.433960674329012	0.519479517077788	0.656789626137285	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0058	chr1	33800001	33820000	chr1	33800001	34460000	3prime	mutant_only	NA	0.071	NA	-1.23670790780205	NA	156336.379962917	660000	20000	33810000.5	-0.015583165826339	6.64103025288582	0.373807780367531	0.549579365570803	0.681633771432339	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0063	chr1	35190001	35205000	chr1	35190001	36305000	3prime	mutant_only	NA	0.045	NA	-0.758681216317205	NA	88601.9243240291	1115000	15000	35197500.5	0.064466524560564	6.38737238009784	4.48103215914535	0.0503999602082061	0.119876768859209	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0069	chr1	35830001	35850000	chr1	35830001	36370000	3prime	mutant_only	NA	0.0835	NA	-2.15733108127693	NA	192745.052714115	540000	20000	35840000.5	-0.0819031411787362	6.74984152599715	13.5670015644933	0.00203080689984761	0.0105788534691002	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal
stripe_0076	chr1	36625001	36645000	chr1	36435001	36645000	5prime	mutant_only	NA	0.094	NA	-13.3772803786044	NA	626878.461880301	210000	20000	36635000.5	0.0227676947484092	6.90657453529433	1.07004475601085	0.316415031533173	0.464697717789845	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0077	chr1	36775001	36790000	chr1	36775001	37685000	3prime	mutant_only	NA	0.085	NA	-4.28316863919747	NA	80722.4796255624	910000	15000	36782500.5	-0.0534255343346542	6.80026345428801	3.91238861434048	0.0655309896897877	0.146340530450805	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0078	chr1	36935001	36950000	chr1	36935001	37430000	3prime	mutant_only	NA	0.09	NA	-4.07111881725418	NA	157753.042408952	495000	15000	36942500.5	0.0187627475335342	6.14707594218664	0.316324045660955	0.581669675958712	0.710015611861104	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0079	chr1	37235001	37255000	chr1	36735001	37255000	5prime	mutant_only	NA	0.0445	NA	1.37226531158074	NA	166419.321387981	520000	20000	37245000.5	0.0362565867313062	6.99792874673728	1.96717854561916	0.179973257270874	0.307577760107492	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0088	chr1	39745001	39780000	chr1	39745001	40020000	3prime	mutant_only	NA	0.063	NA	-2.50434433238589	NA	239984.672823567	275000	35000	39762500.5	-0.00596061440860647	7.5886969831167	0.0940961126518511	0.763014148109403	0.848036382043789	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0094	chr1	43440001	43460000	chr1	43440001	44120000	3prime	mutant_only	NA	0.092	NA	-3.09477939629895	NA	186363.51376342	680000	20000	43450000.5	-0.0356274192456498	6.86904334272629	2.68979100337124	0.120626319572513	0.22886399010785	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0099	chr1	48725001	48750000	chr1	48045001	48750000	5prime	mutant_only	NA	0.082	NA	-1.32530254423898	NA	97964.8850633096	705000	25000	48737500.5	0.00926362443775287	6.98839518231041	0.17986428610588	0.677172826519108	0.78531165894782	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0101	chr1	50950001	50965000	chr1	50950001	51315000	3prime	mutant_only	NA	0.057	NA	-5.97168734442184	NA	185624.309645942	365000	15000	50957500.5	-0.138905912857082	6.19115107057575	23.4490253766471	0.000183270973259784	0.00179401108087366	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal
stripe_0102	chr1	51225001	51250000	chr1	50925001	51250000	5prime	mutant_only	NA	0.064	NA	-13.1295991269659	NA	287320.775413742	325000	25000	51237500.5	-0.143368045377004	7.0631783774358	42.787579899712	7.01159962180634e-06	0.000170008226356364	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal
stripe_0113	chr1	53270001	53300000	chr1	52680001	53300000	5prime	mutant_only	NA	0.0995	NA	-2.52465337240425	NA	102094.77412356	620000	30000	53285000.5	-0.0329688248155558	7.56824206752488	2.37292146678629	0.143122341405753	0.259487942260504	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0116	chr1	54175001	54200000	chr1	53970001	54200000	5prime	mutant_only	NA	0.0395	NA	0.576582268750527	NA	414263.400592139	230000	25000	54187500.5	0.0647141833991278	7.10263476380522	6.91698604721918	0.0182657755604222	0.0561689744079567	FALSE	TRUE	unchanged	gained	high	TRUE	minimal
stripe_0123	chr1	58130001	58150000	chr1	57350001	58150000	5prime	mutant_only	NA	0.089	NA	0.77511963924666	NA	86579.4493510357	800000	20000	58140000.5	0.0255522165775023	6.6172862859258	1.12378401750559	0.304945678134104	0.452965443533726	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0124	chr1	59145001	59170000	chr1	59145001	60115000	3prime	mutant_only	NA	0.093	NA	-3.63935845017391	NA	109830.580366348	970000	25000	59157500.5	-0.0102184258779	7.43960993922419	0.180449791792299	0.676680284346809	0.785066122906223	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0127	chr1	59610001	59630000	chr1	59115001	59630000	5prime	mutant_only	NA	0.035	NA	-9.84740603909669	NA	331674.511936437	515000	20000	59620000.5	-0.0147341478130714	7.41804120868308	0.508192192677371	0.48625510787664	0.628804631606791	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0130	chr1	61370001	61390000	chr1	61370001	62490000	3prime	mutant_only	NA	0.08	NA	-0.920586053163183	NA	56269.349132563	1120000	20000	61380000.5	0.155667831053947	6.67842209536478	33.896740832307	2.66514326792779e-05	0.000425691867634433	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0131	chr1	61755001	61775000	chr1	61010001	61775000	5prime	mutant_only	NA	0.063	NA	2.1233146170582	NA	82685.2253159848	765000	20000	61765000.5	0.17692344331258	6.68291663369933	49.1995226546396	3.02780111553085e-06	9.47702364393146e-05	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0132	chr1	61755001	61775000	chr1	61755001	63045000	3prime	mutant_only	NA	0.082	NA	-0.481754485358417	NA	50039.3486272876	1290000	20000	61765000.5	0.0668264398903845	6.7357394493345	7.93630277574485	0.0124527567977898	0.0417871732020828	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0134	chr1	62570001	62590000	chr1	61635001	62590000	5prime	mutant_only	NA	0.095	NA	0.0883158109901232	NA	71450.8633696051	955000	20000	62580000.5	0.0965942660915454	6.69482382854289	12.4008742449357	0.00285580723203934	0.0135545106937295	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal
stripe_0135	chr1	62575001	62590000	chr1	62575001	63065000	3prime	mutant_only	NA	0.096	NA	0.92791718930089	NA	124222.660997312	490000	15000	62582500.5	0.0826400021798367	5.85703362480256	5.35568982678325	0.0343646670216129	0.0904004142099604	FALSE	TRUE	unchanged	gained	high	TRUE	minimal
stripe_0137	chr1	63645001	63670000	chr1	63645001	65080000	3prime	mutant_only	NA	0.011	NA	14.6771739168392	NA	77485.4505361659	1435000	25000	63657500.5	0.0048069670580026	7.59566434219131	0.0487923068585836	0.827990117282743	0.892790397087639	FALSE	FALSE	unchanged	gained	low	TRUE	minimal
stripe_0140	chr1	64115001	64135000	chr1	64115001	64610000	3prime	mutant_only	NA	0.025	NA	-6.9791728728952	NA	309001.983984462	495000	20000	64125000.5	-0.0568832876288569	6.97813809689905	6.68722908806781	0.0199730757346187	0.060090424995867	FALSE	TRUE	unchanged	gained	low	FALSE	minimal
stripe_0141	chr1	64210001	64230000	chr1	64210001	64625000	3prime	mutant_only	NA	0.088	NA	-6.26071261061841	NA	336008.764908562	415000	20000	64220000.5	-0.027210632008289	6.8385883899573	1.45955571404309	0.24466548365762	0.386421529899361	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0143	chr1	64215001	64250000	chr1	63725001	64250000	5prime	mutant_only	NA	0.033	NA	-12.3786819139475	NA	296940.549194222	525000	35000	64232500.5	-0.00685498988900482	7.84855525181503	0.113098545274178	0.741041606403637	0.832772385095808	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
stripe_0146	chr1	64520001	64540000	chr1	63835001	64540000	5prime	mutant_only	NA	0.068	NA	2.27659353504633	NA	99503.2637903166	705000	20000	64530000.5	-0.0522943717795689	6.50165564565164	3.70475298852052	0.0723428903488354	0.157022036729922	FALSE	FALSE	unchanged	gained	low	FALSE	minimal
