##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	evoC-Bap1-ctrl-M-B2_S1_L004_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	827773909
Sequences flagged as poor quality	0
Sequence length	151
%GC	22
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.272759221503804	40.0	40.0	40.0	24.0	40.0
2	37.739692062461465	40.0	40.0	40.0	24.0	40.0
3	38.387083428839986	40.0	40.0	40.0	40.0	40.0
4	38.55690324494149	40.0	40.0	40.0	40.0	40.0
5	38.72152769796952	40.0	40.0	40.0	40.0	40.0
6	38.804953836736594	40.0	40.0	40.0	40.0	40.0
7	38.800660363650096	40.0	40.0	40.0	40.0	40.0
8	38.87256295245228	40.0	40.0	40.0	40.0	40.0
9	38.91240631625175	40.0	40.0	40.0	40.0	40.0
10-14	38.963278241474505	40.0	40.0	40.0	40.0	40.0
15-19	39.00011911779162	40.0	40.0	40.0	40.0	40.0
20-24	39.00811191670454	40.0	40.0	40.0	40.0	40.0
25-29	39.00485942738261	40.0	40.0	40.0	40.0	40.0
30-34	38.97074521516479	40.0	40.0	40.0	40.0	40.0
35-39	38.920382696188604	40.0	40.0	40.0	40.0	40.0
40-44	38.87713341735683	40.0	40.0	40.0	40.0	40.0
45-49	38.831870670859715	40.0	40.0	40.0	40.0	40.0
50-54	38.79537408710475	40.0	40.0	40.0	40.0	40.0
55-59	38.740670186791306	40.0	40.0	40.0	40.0	40.0
60-64	38.69886933438005	40.0	40.0	40.0	40.0	40.0
65-69	38.63690323996428	40.0	40.0	40.0	40.0	40.0
70-74	38.580528850179064	40.0	40.0	40.0	40.0	40.0
75-79	38.510006187692014	40.0	40.0	40.0	40.0	40.0
80-84	38.444608328190256	40.0	40.0	40.0	40.0	40.0
85-89	38.377611783606	40.0	40.0	40.0	40.0	40.0
90-94	38.299961890439334	40.0	40.0	40.0	40.0	40.0
95-99	38.21703969217517	40.0	40.0	40.0	40.0	40.0
100-104	38.14767902741424	40.0	40.0	40.0	40.0	40.0
105-109	38.06368663982619	40.0	40.0	40.0	40.0	40.0
110-114	37.98696936653509	40.0	40.0	40.0	40.0	40.0
115-119	37.90838488266486	40.0	40.0	40.0	27.2	40.0
120-124	37.83128285117283	40.0	40.0	40.0	24.0	40.0
125-129	37.7468688885675	40.0	40.0	40.0	24.0	40.0
130-134	37.65039466471031	40.0	40.0	40.0	24.0	40.0
135-139	37.558640522456955	40.0	40.0	40.0	24.0	40.0
140-144	37.45861805049959	40.0	40.0	40.0	24.0	40.0
145-149	37.36609698313166	40.0	40.0	40.0	24.0	40.0
150-151	36.84614042902867	40.0	40.0	40.0	24.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.4512477722271413
1101	2	0.29421259698003865
1101	3	0.2252669734654944
1101	4	0.15177060860122538
1101	5	0.14922963617531337
1101	6	0.11548960311905176
1101	7	0.17847319895061986
1101	8	0.12020657902971976
1101	9	0.09681570785935634
1101	10-14	0.07436045046265605
1101	15-19	0.07256171066541839
1101	20-24	0.06233483713528898
1101	25-29	0.06860183860290903
1101	30-34	0.04819193348520656
1101	35-39	0.0674866071851028
1101	40-44	0.08699632880708208
1101	45-49	0.08004572809291233
1101	50-54	0.08129780602106962
1101	55-59	0.08782337908449023
1101	60-64	0.08210587403662117
1101	65-69	0.07400015791186831
1101	70-74	0.08746395493697179
1101	75-79	0.10091497074844114
1101	80-84	0.10476003345537066
1101	85-89	0.10858558767797888
1101	90-94	0.10026380106589272
1101	95-99	0.12840448593440357
1101	100-104	0.11489857822965632
1101	105-109	0.15748549572037263
1101	110-114	0.15660772156221725
1101	115-119	0.17007330382724462
1101	120-124	0.17327705540622418
1101	125-129	0.20965902610457476
1101	130-134	0.21331179030085679
1101	135-139	0.2496792153841767
1101	140-144	0.2845718198536531
1101	145-149	0.2915403494223696
1101	150-151	0.39145226063160266
1102	1	0.4324123870930805
1102	2	0.27343190206816104
1102	3	0.20701494099078133
1102	4	0.1480373976673306
1102	5	0.11050124923543336
1102	6	0.11027671129836847
1102	7	0.15138570410828578
1102	8	0.1308115442277682
1102	9	0.0876958845956537
1102	10-14	0.067014414003701
1102	15-19	0.06918432296210142
1102	20-24	0.05184351396776776
1102	25-29	0.0355087581160376
1102	30-34	0.039466825859648225
1102	35-39	0.05462134444447031
1102	40-44	0.04627649305590609
1102	45-49	0.05410176368163633
1102	50-54	0.03096226665038415
1102	55-59	0.061129228357572174
1102	60-64	0.048182373523744104
1102	65-69	0.06981185910797905
1102	70-74	0.06395574055363085
1102	75-79	0.06254854185561953
1102	80-84	0.07081443847038571
1102	85-89	0.07482274368644681
1102	90-94	0.051828392892900865
1102	95-99	0.0874985489433584
1102	100-104	0.07848010833745889
1102	105-109	0.09155407865249998
1102	110-114	0.08583134227371403
1102	115-119	0.1308437913667575
1102	120-124	0.10034400704395807
1102	125-129	0.14202778148814588
1102	130-134	0.14285978323209036
1102	135-139	0.16955992332644598
1102	140-144	0.1974294558960068
1102	145-149	0.22377614920664968
1102	150-151	0.2951175364060177
1103	1	0.2991047066401862
1103	2	0.21545557841650265
1103	3	0.17766222008115307
1103	4	0.14456574830225577
1103	5	0.0955800049909783
1103	6	0.06023318148589141
1103	7	0.13199900503997952
1103	8	0.09252987515975519
1103	9	0.0931823588266738
1103	10-14	0.06142572679185321
1103	15-19	0.056726043850233054
1103	20-24	0.05499941067651548
1103	25-29	0.04781969942467157
1103	30-34	0.0390051505457123
1103	35-39	0.05025154933539966
1103	40-44	0.05836350028120307
1103	45-49	0.048158961775996545
1103	50-54	0.04274324705475152
1103	55-59	0.05057386775186501
1103	60-64	0.04860681799904398
1103	65-69	0.03155346032485795
1103	70-74	0.03919990391764827
1103	75-79	0.038921381675990574
1103	80-84	0.05583415540952075
1103	85-89	0.04362016553722725
1103	90-94	0.04531146552722731
1103	95-99	0.07707179580773271
1103	100-104	0.06331706738779985
1103	105-109	0.09443609921375895
1103	110-114	0.10315703078339311
1103	115-119	0.11390442569065584
1103	120-124	0.13614605319446582
1103	125-129	0.13393327100640562
1103	130-134	0.1638231117313822
1103	135-139	0.17593250805731486
1103	140-144	0.21359445797055798
1103	145-149	0.23149045054870498
1103	150-151	0.28666874460447644
1104	1	0.4950062344530366
1104	2	0.27383202477309965
1104	3	0.22379599388512617
1104	4	0.17539473840838582
1104	5	0.12923440262194674
1104	6	0.11283815980659995
1104	7	0.19053297807174374
1104	8	0.11991755552378436
1104	9	0.11863153931190595
1104	10-14	0.0823011084359635
1104	15-19	0.07444714578183209
1104	20-24	0.06263604935140421
1104	25-29	0.06181850835066882
1104	30-34	0.07069485708207424
1104	35-39	0.07505947028129611
1104	40-44	0.062295321231118805
1104	45-49	0.0664495285434441
1104	50-54	0.04788921556329484
1104	55-59	0.061096045905124186
1104	60-64	0.06983225887753264
1104	65-69	0.0769291213530039
1104	70-74	0.07589506266160839
1104	75-79	0.08886086629942014
1104	80-84	0.09559683627498572
1104	85-89	0.08944481987898456
1104	90-94	0.09762801180154668
1104	95-99	0.1021194060028563
1104	100-104	0.10906258618732068
1104	105-109	0.11954009612880867
1104	110-114	0.14558971459309333
1104	115-119	0.15474704674868178
1104	120-124	0.13083165162013444
1104	125-129	0.15698560955707563
1104	130-134	0.1785313195824827
1104	135-139	0.19309748507037483
1104	140-144	0.2538093957993439
1104	145-149	0.23366345636988228
1104	150-151	0.3586795196713197
1105	1	0.4050206846081039
1105	2	0.23808286610164942
1105	3	0.1862683045474185
1105	4	0.17195808848516947
1105	5	0.13303854581786823
1105	6	0.12589473421921582
1105	7	0.17478776773992877
1105	8	0.12160564212724978
1105	9	0.12334641773534116
1105	10-14	0.10108943449844077
1105	15-19	0.09223360642159406
1105	20-24	0.09758440886816544
1105	25-29	0.08747768146627521
1105	30-34	0.08459198203515683
1105	35-39	0.08332822981186894
1105	40-44	0.09144331709246956
1105	45-49	0.08247995329659119
1105	50-54	0.06928846974714276
1105	55-59	0.0648019796871182
1105	60-64	0.09621794240993609
1105	65-69	0.09001416445941857
1105	70-74	0.10202383646539914
1105	75-79	0.09983078874619622
1105	80-84	0.09688085764069143
1105	85-89	0.08237151958455513
1105	90-94	0.09148417121053853
1105	95-99	0.12694129520149744
1105	100-104	0.11650080352993086
1105	105-109	0.12870807323395184
1105	110-114	0.12571355230428338
1105	115-119	0.15046308842534728
1105	120-124	0.12662123832225802
1105	125-129	0.1604361562158445
1105	130-134	0.1382930414382173
1105	135-139	0.18485277720713356
1105	140-144	0.20598638546303505
1105	145-149	0.20511180223641645
1105	150-151	0.29579191762075396
1106	1	0.365059584484257
1106	2	0.2678635602298769
1106	3	0.23107521580567436
1106	4	0.19276386420526137
1106	5	0.15712351232890143
1106	6	0.13091548314161372
1106	7	0.1982368837796713
1106	8	0.12777401671519328
1106	9	0.09755629963933643
1106	10-14	0.10603951371031428
1106	15-19	0.08804283255042122
1106	20-24	0.08956312236301045
1106	25-29	0.07778311325942866
1106	30-34	0.06926582563212236
1106	35-39	0.0875309690606656
1106	40-44	0.08600030949490645
1106	45-49	0.07708651136209
1106	50-54	0.07277835615941797
1106	55-59	0.08361840086712391
1106	60-64	0.08293087089327855
1106	65-69	0.09242586678944775
1106	70-74	0.10020547787641476
1106	75-79	0.08460998735615277
1106	80-84	0.11007245655699194
1106	85-89	0.1142400222244504
1106	90-94	0.11087728892466941
1106	95-99	0.12722159986953585
1106	100-104	0.13702291745828887
1106	105-109	0.13927580699547804
1106	110-114	0.1506386630661325
1106	115-119	0.17548472996973885
1106	120-124	0.16151321035991373
1106	125-129	0.19482943442429246
1106	130-134	0.2060919084089221
1106	135-139	0.23450637402937957
1106	140-144	0.25561440318620754
1106	145-149	0.2818707928242645
1106	150-151	0.4025011194133654
1107	1	0.3205642692014621
1107	2	0.25909669396558144
1107	3	0.17648938438755124
1107	4	0.16402221445710552
1107	5	0.1113811961780371
1107	6	0.11793566459008531
1107	7	0.17224712133366182
1107	8	0.08512523935092986
1107	9	0.05806770213936119
1107	10-14	0.08187320062602055
1107	15-19	0.09111202953147313
1107	20-24	0.09667244085596849
1107	25-29	0.08868926226138996
1107	30-34	0.09155076661795647
1107	35-39	0.10820221674284625
1107	40-44	0.10724624869012445
1107	45-49	0.09050470925318876
