##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	evoC-Bap1-ctrl-M-B2_S1_L004_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	827773909
Sequences flagged as poor quality	0
Sequence length	151
%GC	22
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	37.44662028481499	40.0	40.0	40.0	24.0	40.0
2	38.54449556950218	40.0	40.0	40.0	40.0	40.0
3	38.95004189241727	40.0	40.0	40.0	40.0	40.0
4	39.06850631360018	40.0	40.0	40.0	40.0	40.0
5	39.15374796501347	40.0	40.0	40.0	40.0	40.0
6	39.25277665280943	40.0	40.0	40.0	40.0	40.0
7	39.23399374381586	40.0	40.0	40.0	40.0	40.0
8	39.35830249029992	40.0	40.0	40.0	40.0	40.0
9	39.38663324552792	40.0	40.0	40.0	40.0	40.0
10-14	39.38228711168523	40.0	40.0	40.0	40.0	40.0
15-19	39.43937131268051	40.0	40.0	40.0	40.0	40.0
20-24	39.51353789407731	40.0	40.0	40.0	40.0	40.0
25-29	39.51516046877482	40.0	40.0	40.0	40.0	40.0
30-34	39.41871711832367	40.0	40.0	40.0	40.0	40.0
35-39	39.42237200810349	40.0	40.0	40.0	40.0	40.0
40-44	39.35692129890506	40.0	40.0	40.0	40.0	40.0
45-49	39.324355062270996	40.0	40.0	40.0	40.0	40.0
50-54	39.301125578482086	40.0	40.0	40.0	40.0	40.0
55-59	39.26593337746769	40.0	40.0	40.0	40.0	40.0
60-64	39.22669735269464	40.0	40.0	40.0	40.0	40.0
65-69	39.18104709941999	40.0	40.0	40.0	40.0	40.0
70-74	39.1380819972184	40.0	40.0	40.0	40.0	40.0
75-79	39.09346308111289	40.0	40.0	40.0	40.0	40.0
80-84	39.05677925854993	40.0	40.0	40.0	40.0	40.0
85-89	39.00957682878599	40.0	40.0	40.0	40.0	40.0
90-94	38.95662458817604	40.0	40.0	40.0	40.0	40.0
95-99	38.911011279530435	40.0	40.0	40.0	40.0	40.0
100-104	38.86052318544386	40.0	40.0	40.0	40.0	40.0
105-109	38.8107895410847	40.0	40.0	40.0	40.0	40.0
110-114	38.76870532796655	40.0	40.0	40.0	40.0	40.0
115-119	38.72397785057514	40.0	40.0	40.0	40.0	40.0
120-124	38.68352175932136	40.0	40.0	40.0	40.0	40.0
125-129	38.64019577983582	40.0	40.0	40.0	40.0	40.0
130-134	38.59213236497407	40.0	40.0	40.0	40.0	40.0
135-139	38.543814427473094	40.0	40.0	40.0	40.0	40.0
140-144	38.512106991523936	40.0	40.0	40.0	40.0	40.0
145-149	38.46841275592802	40.0	40.0	40.0	40.0	40.0
150-151	38.207446810817515	40.0	40.0	40.0	40.0	40.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.12689248409250808
1101	2	0.032644202600195626
1101	3	-0.004008034821580964
1101	4	-0.0037608318798802998
1101	5	-0.07443128746022154
1101	6	-0.1075577994592436
1101	7	-0.07732297681504718
1101	8	-0.1247059722462609
1101	9	-0.12076728025834171
1101	10-14	-0.123847893925074
1101	15-19	-0.058845337476142845
1101	20-24	-0.048358812799527584
1101	25-29	-0.05049263350513655
1101	30-34	-0.0464400459723322
1101	35-39	-0.031846008937129966
1101	40-44	-0.032227103420879644
1101	45-49	-0.08846694095720409
1101	50-54	-0.02239752909939341
1101	55-59	-0.031281404278281855
1101	60-64	-0.02654927135775864
1101	65-69	-0.025579051709165412
1101	70-74	-0.020302178094588896
1101	75-79	-0.02182707076393342
1101	80-84	-0.010858090237604756
1101	85-89	-0.01472230920954587
1101	90-94	0.007174369649916912
1101	95-99	0.012352659577651082
1101	100-104	0.034404358717523564
1101	105-109	0.039228799260037306
1101	110-114	0.04816733295888298
1101	115-119	0.05248737953525762
1101	120-124	0.05334386000677682
1101	125-129	0.05581225048736371
1101	130-134	0.04414520792769849
1101	135-139	0.0876505937159493
1101	140-144	0.08735706779186359
1101	145-149	0.07319904912792907
1101	150-151	0.16937482097511491
1102	1	0.18350138745969957
1102	2	0.0785653481621651
1102	3	0.021020576386895584
1102	4	-0.039266021361314074
1102	5	-0.09609011564444359
1102	6	-0.09177917103320965
1102	7	-0.11726372273945884
1102	8	-0.0767940793691011
1102	9	-0.09235946237080128
1102	10-14	-0.11255094710245572
1102	15-19	-0.04611052732710874
1102	20-24	-0.024006943143973558
1102	25-29	-0.03694402178535228
1102	30-34	-0.030165874793169678
1102	35-39	-0.008016290255838499
1102	40-44	-0.02686925995426037
1102	45-49	-0.06645866889496688
1102	50-54	-0.006333444316858561
1102	55-59	-0.014113552563543408
1102	60-64	-6.983366906965216E-4
1102	65-69	0.0019457401997939883
1102	70-74	0.008956801782368018
1102	75-79	0.0031871788165389603
1102	80-84	-1.9630092458555737E-4
1102	85-89	-0.005693323616284829
1102	90-94	2.095174103473596E-4
1102	95-99	0.004757430624223957
1102	100-104	0.02366517976331295
1102	105-109	0.013297735686478518
1102	110-114	0.028346173616611736
1102	115-119	0.02979307611938964
1102	120-124	0.05652036434147334
1102	125-129	0.06300583712624785
1102	130-134	0.06913129274627039
1102	135-139	0.07741938649886748
1102	140-144	0.09037771348709356
1102	145-149	0.08149066543796124
1102	150-151	0.13357519699808762
1103	1	0.15990513129552397
1103	2	0.06222391569897212
1103	3	0.02293915476484898
1103	4	0.016027351589464445
1103	5	-0.12161898430322537
1103	6	-0.08169995503002525
1103	7	-0.12029209770787475
1103	8	-0.09080092039321386
1103	9	-0.10772155749794621
1103	10-14	-0.12732773494534655
1103	15-19	-0.058288647921941106
1103	20-24	-0.03718128620523942
1103	25-29	-0.027785335558597524
