##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	evoC-Bap1-mut-M_S2_L000_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	714015724
Sequences flagged as poor quality	0
Sequence length	151
%GC	22
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	33.98872097668258	40.0	24.0	40.0	9.0	40.0
2	36.608556675146836	40.0	40.0	40.0	24.0	40.0
3	37.2007803976597	40.0	40.0	40.0	24.0	40.0
4	37.26976143175245	40.0	40.0	40.0	24.0	40.0
5	37.592345169418145	40.0	40.0	40.0	24.0	40.0
6	37.81090247670792	40.0	40.0	40.0	40.0	40.0
7	37.99196392907448	40.0	40.0	40.0	40.0	40.0
8	38.09796879627262	40.0	40.0	40.0	40.0	40.0
9	38.14173441648184	40.0	40.0	40.0	40.0	40.0
10-14	38.317482016124345	40.0	40.0	40.0	40.0	40.0
15-19	38.429947720310984	40.0	40.0	40.0	40.0	40.0
20-24	38.471344022670294	40.0	40.0	40.0	40.0	40.0
25-29	38.473368527105436	40.0	40.0	40.0	40.0	40.0
30-34	38.490227154717395	40.0	40.0	40.0	40.0	40.0
35-39	38.46120061047843	40.0	40.0	40.0	40.0	40.0
40-44	38.41175376244236	40.0	40.0	40.0	40.0	40.0
45-49	38.38690188901218	40.0	40.0	40.0	40.0	40.0
50-54	38.37894947814903	40.0	40.0	40.0	40.0	40.0
55-59	38.337520638691146	40.0	40.0	40.0	40.0	40.0
60-64	38.309552480947886	40.0	40.0	40.0	40.0	40.0
65-69	38.25714985626843	40.0	40.0	40.0	40.0	40.0
70-74	38.21040900242135	40.0	40.0	40.0	40.0	40.0
75-79	38.13663874606773	40.0	40.0	40.0	40.0	40.0
80-84	38.10412224339194	40.0	40.0	40.0	40.0	40.0
85-89	38.03136767251361	40.0	40.0	40.0	40.0	40.0
90-94	37.97566045954473	40.0	40.0	40.0	40.0	40.0
95-99	37.89364333830834	40.0	40.0	40.0	27.2	40.0
100-104	37.822392648876736	40.0	40.0	40.0	24.0	40.0
105-109	37.74686288785428	40.0	40.0	40.0	24.0	40.0
110-114	37.65318437244948	40.0	40.0	40.0	24.0	40.0
115-119	37.56770507787865	40.0	40.0	40.0	24.0	40.0
120-124	37.495835008529866	40.0	40.0	40.0	24.0	40.0
125-129	37.38947799026342	40.0	40.0	40.0	24.0	40.0
130-134	37.326281539704574	40.0	40.0	40.0	24.0	40.0
135-139	37.218160385778845	40.0	40.0	40.0	24.0	40.0
140-144	37.09322615645927	40.0	40.0	40.0	24.0	40.0
145-149	36.98322461481255	40.0	40.0	40.0	24.0	40.0
150-151	36.11954554308947	40.0	40.0	40.0	24.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.22032806106263791
1101	2	0.2562073721121294
1101	3	0.18552450077373095
1101	4	0.44117851966986166
1101	5	0.3465660653065257
1101	6	0.2687266954605576
1101	7	0.178671795464048
1101	8	0.1823743948662795
1101	9	0.17711885460670374
1101	10-14	0.165430676898346
1101	15-19	0.17000764766161325
1101	20-24	0.1857350767303032
1101	25-29	0.19622628882510895
1101	30-34	0.18977592120144493
1101	35-39	0.20605253809376478
1101	40-44	0.24495266777164915
1101	45-49	0.2713423503549137
1101	50-54	0.25704379009248157
1101	55-59	0.2764859824310619
1101	60-64	0.29674499069452054
1101	65-69	0.32109603104253637
1101	70-74	0.3211037395487111
1101	75-79	0.3726589414720749
1101	80-84	0.3851130515024934
1101	85-89	0.40754970778054656
1101	90-94	0.4135711506672095
1101	95-99	0.46767406668040223
1101	100-104	0.47982938151869803
1101	105-109	0.5142124308807325
1101	110-114	0.5771981044798977
1101	115-119	0.5946117706618921
1101	120-124	0.6273368540438682
1101	125-129	0.6386602903903764
1101	130-134	0.6780696147430163
1101	135-139	0.7417513301902403
1101	140-144	0.8350759854137451
1101	145-149	0.8989966818088959
1101	150-151	1.303245559808829
1102	1	0.19800710561363388
1102	2	0.1711036155555945
1102	3	0.1546745797675797
1102	4	0.41888256440557115
1102	5	0.36766587294353315
1102	6	0.319783209104898
1102	7	0.23485362177233782
1102	8	0.2164449599574283
1102	9	0.23081609963359995
1102	10-14	0.19399288086972177
1102	15-19	0.19920509986072688
1102	20-24	0.1996213543383547
1102	25-29	0.2283738135399247
1102	30-34	0.20112763687302504
1102	35-39	0.2208808669400426
1102	40-44	0.24821728565252243
1102	45-49	0.26708519242264117
1102	50-54	0.2649264737535688
1102	55-59	0.2784608481509352
1102	60-64	0.28963493416144814
1102	65-69	0.3309082751260206
1102	70-74	0.34390609716093934
1102	75-79	0.36307945565911837
1102	80-84	0.37870116236661033
1102	85-89	0.40492353703158557
1102	90-94	0.42075691918702063
1102	95-99	0.47050131027062037
1102	100-104	0.47436363846361473
1102	105-109	0.5076598368492355
1102	110-114	0.5464563868986758
1102	115-119	0.5312881947697861
1102	120-124	0.6039626351069813
1102	125-129	0.6438064037626035
1102	130-134	0.6810128006810032
1102	135-139	0.7521256471719582
1102	140-144	0.8221896433005682
1102	145-149	0.8767281279662313
1102	150-151	1.2946550369068603
1103	1	1.1185457213974388
1103	2	0.8818670802221931
1103	3	0.9399430965547992
1103	4	1.143364856007011
1103	5	1.0593549618177462
1103	6	1.020620079519233
1103	7	0.9330280573904091
1103	8	0.913709546211976
1103	9	0.868492026361217
1103	10-14	0.8302087430417302
1103	15-19	0.7895878167426389
1103	20-24	0.7721154227234166
1103	25-29	0.7637727494555406
1103	30-34	0.7233148087083947
1103	35-39	0.7044414042554408
1103	40-44	0.7084226485680389
1103	45-49	0.6968608716052458
1103	50-54	0.6634733230735321
1103	55-59	0.6544061664413476
1103	60-64	0.6336374950892818
1103	65-69	0.6420305315181309
1103	70-74	0.6341101592536091
1103	75-79	0.5751828302888669
1103	80-84	0.6113424661274962
1103	85-89	0.6357937927527573
1103	90-94	0.6220564465576217
1103	95-99	0.64245863863718
1103	100-104	0.6163915320641138
1103	105-109	0.6322370758147287
1103	110-114	0.6665059450513482
1103	115-119	0.6239412011429835
1103	120-124	0.6810110698928753
1103	125-129	0.7319726149715677
1103	130-134	0.719495528468812
1103	135-139	0.6690396653402075
1103	140-144	0.825749969191115
1103	145-149	0.8815375464302377
1103	150-151	1.235689681815785
1104	1	0.054494213783584655
1104	2	0.11577167054575455
1104	3	0.11515144366617847
1104	4	0.3773608654490346
1104	5	0.2642823089525521
1104	6	0.21601612636343503
1104	7	0.1148071694875199
1104	8	0.13430025763070574
1104	9	0.14069305364888862
1104	10-14	0.10705545229642155
1104	15-19	0.1181035551254368
1104	20-24	0.1422201903157827
1104	25-29	0.14730042900389861
1104	30-34	0.1337740031026371
1104	35-39	0.1591894397768172
1104	40-44	0.19108716782946544
1104	45-49	0.20707100330847084
1104	50-54	0.20765079391857455
1104	55-59	0.22300887619893928
1104	60-64	0.24140697710063108
1104	65-69	0.27041390472451354
1104	70-74	0.2965847499267156
1104	75-79	0.33451358342396276
1104	80-84	0.3316352888358409
1104	85-89	0.3750556101594924
1104	90-94	0.3928370817414759
1104	95-99	0.4304286746330561
1104	100-104	0.44934118720104266
1104	105-109	0.4890669489526047
1104	110-114	0.5312802432627777
1104	115-119	0.5591223651909232
1104	120-124	0.570227851022743
1104	125-129	0.6450964055639119
1104	130-134	0.64886232146727
1104	135-139	0.673481365622635
1104	140-144	0.7691120074305289
1104	145-149	0.8398269010353587
1104	150-151	1.2109604495949924
1105	1	0.7616320986191027
1105	2	0.014378399148149867
1105	3	0.183117509261713
1105	4	0.5140208763733227
1105	5	0.23829604476605226
1105	6	0.5260604325415272
1105	7	0.5029874311181075
1105	8	0.5265090027293766
1105	9	0.5893464882608939
1105	10-14	0.49979811659485307
1105	15-19	0.58967432222979
1105	20-24	0.6122827385597631
1105	25-29	0.6339638790000777
1105	30-34	0.6039379317387343
1105	35-39	0.6021179428324288
1105	40-44	0.5573883158396953
1105	45-49	0.6104022920933403
1105	50-54	0.5968827761150379
1105	55-59	0.616597417028018
1105	60-64	0.6006351529032017
1105	65-69	0.6144561236637429
1105	70-74	0.6052801634432257
1105	75-79	0.6137751023193445
1105	80-84	0.5968581734524818
1105	85-89	0.6020678332471192
1105	90-94	0.6091440280917837
1105	95-99	0.6403902993217869
1105	100-104	0.6272013546794497
1105	105-109	0.6503719516715734
1105	110-114	0.669305777725512
1105	115-119	0.6838561743945206
1105	120-124	0.7024191708662499
1105	125-129	0.6680965591282657
1105	130-134	0.7436609411800603
1105	135-139	0.7755190949002468
1105	140-144	0.8263700935345568
1105	145-149	0.873074214647815
1105	150-151	1.2344519160627812
1106	1	1.0080118897737336
1106	2	0.9319061670202586
1106	3	0.8844989501460248
1106	4	1.1008124326404953
1106	5	0.7339460810459713
1106	6	0.9884809640769348
1106	7	0.8922437598013104
1106	8	0.9306186362027589
1106	9	0.8932606404856998
1106	10-14	0.8253418137900965
1106	15-19	0.7691887192900708
1106	20-24	0.7602752705791431
1106	25-29	0.751407660903098
1106	30-34	0.7026436410895585
1106	35-39	0.697064609780135
1106	40-44	0.7005659252435237
1106	45-49	0.6886484711498042
1106	50-54	0.6591325681192046
1106	55-59	0.6569872017907272
1106	60-64	0.6208054081522363
1106	65-69	0.6407722843056121
1106	70-74	0.6338348063553312
1106	75-79	0.6347888892294691
1106	80-84	0.597641106673592
1106	85-89	0.6051695817572664
1106	90-94	0.6051681143692633
1106	95-99	0.6073437298418511
1106	100-104	0.6027054325676389
1106	105-109	0.6106134507310017
1106	110-114	0.635316617287252
1106	115-119	0.6316242509786889
1106	120-124	0.6359817333627475
1106	125-129	0.7001598478600854
1106	130-134	0.6814310038791618
1106	135-139	0.7323128664624861
1106	140-144	0.7751017554798167
1106	145-149	0.8330903903905593
1106	150-151	1.1728611839355807
1107	1	0.7523338952562355
1107	2	0.1614617743671758
1107	3	0.2680162880803536
1107	4	0.5663460415780932
1107	5	0.5731114453157176
1107	6	0.2670263421279273
1107	7	0.5447062037786665
1107	8	0.5709902223578069
1107	9	0.5814914052318301
1107	10-14	0.5851090979639295
1107	15-19	0.6083877051712605
1107	20-24	0.6232656347645218
1107	25-29	0.6338510516575653
1107	30-34	0.6096119703644902
1107	35-39	0.5977148995288317
1107	40-44	0.6351589740870764
1107	45-49	0.6221214455332884
1107	50-54	0.5984802094453556
1107	55-59	0.6079792443995089
1107	60-64	0.5886876917293549
1107	65-69	0.5984147445284549
1107	70-74	0.598529668571743
1107	75-79	0.615124987967242
1107	80-84	0.5932709092069288
1107	85-89	0.6127006402071942
1107	90-94	0.6021666451685377
1107	95-99	0.6251960325488071
1107	100-104	0.619965093422536
1107	105-109	0.6433693056999346
1107	110-114	0.6689415112829025
1107	115-119	0.6647558963281099
1107	120-124	0.6917763146327403
1107	125-129	0.7007776447360001
1107	130-134	0.6813788783234642
1107	135-139	0.7456409931937316
1107	140-144	0.8371982723469529
1107	145-149	0.8404766194916107
1107	150-151	1.17972742638284
1108	1	-0.12757827237890496
1108	2	0.054661913457266564
1108	3	0.11793490612338786
1108	4	0.38789000068184265
1108	5	0.03841479988788166
1108	6	-0.03512410357736684
1108	7	0.20639452638908296
1108	8	0.17820158140031594
1108	9	0.19365012092526257
1108	10-14	0.16443279872168404
1108	15-19	0.16202097049658448
1108	20-24	0.17738512123746375
1108	25-29	0.18624104393205698
1108	30-34	0.1687031726286179
1108	35-39	0.181650216975342
1108	40-44	0.22134577895543828
1108	45-49	0.23029366195710566
1108	50-54	0.24821793688443705
1108	55-59	0.2582707659774073
1108	60-64	0.2694095101635341
1108	65-69	0.2968835097476443
1108	70-74	0.31807511663105004
1108	75-79	0.3566578855596205
1108	80-84	0.36129517039856296
1108	85-89	0.3836434388923564
1108	90-94	0.4057388341265806
1108	95-99	0.43815445167336264
1108	100-104	0.47378858698180437
1108	105-109	0.5010618499182513
1108	110-114	0.5637181946487786
1108	115-119	0.5821539447448529
1108	120-124	0.6189345985229764
1108	125-129	0.6515781488825851
1108	130-134	0.6506181067543864
1108	135-139	0.7097926913130905
1108	140-144	0.8080639229403204
1108	145-149	0.8495069286971599
1108	150-151	1.22738634356908
1109	1	1.078824696446496
1109	2	0.8665140219076406
1109	3	0.8148161557851239
1109	4	1.0960501227718424
1109	5	1.037256224527674
1109	6	0.7174659351097361
1109	7	0.9302685653763518
1109	8	0.8939393453903932
1109	9	0.9322803715765744
1109	10-14	0.8350476935062687
1109	15-19	0.7935597284734754
1109	20-24	0.7718545571560682
1109	25-29	0.7750429349770016
1109	30-34	0.7307765813511864
1109	35-39	0.714656675023221
1109	40-44	0.7247101933637623
1109	45-49	0.7033459690606634
1109	50-54	0.6780094782632062
1109	55-59	0.6812006323199142
1109	60-64	0.6488943542420245
1109	65-69	0.6440415153471832
1109	70-74	0.6413977288615769
1109	75-79	0.6509803028373966
1109	80-84	0.6247408839656927
1109	85-89	0.6336983287882987
1109	90-94	0.6334783689030914
1109	95-99	0.6546919122170465
1109	100-104	0.6491053590616502
1109	105-109	0.6487236516133379
1109	110-114	0.6781143357877397
1109	115-119	0.6897292316157362
1109	120-124	0.7072021463883829
1109	125-129	0.7024025706926835
1109	130-134	0.6822700508772499
1109	135-139	0.7317042748954776
1109	140-144	0.8225608461050271
1109	145-149	0.8597460311094309
1109	150-151	1.2230359901568377
1110	1	0.0031614453751842575
1110	2	0.040611109994372896
1110	3	0.17323094492566327
1110	4	0.42234691164652105
1110	5	0.01716014332848914
1110	6	-0.004852728472066303
1110	7	0.2280968004308832
1110	8	0.19458295274110782
1110	9	0.2085818117037732
1110	10-14	0.1548651254210469
1110	15-19	0.15117307997383733
1110	20-24	0.1693889482473594
1110	25-29	0.1770149586273746
1110	30-34	0.16765907812889935
1110	35-39	0.1840726602180638
1110	40-44	0.2210966656284441
1110	45-49	0.23474441299142512
1110	50-54	0.23116111783353688
1110	55-59	0.26383291470141756
1110	60-64	0.2629437262756582
1110	65-69	0.2917753564941421
1110	70-74	0.3325707177211683
1110	75-79	0.3655249498856108
1110	80-84	0.35658253434746
1110	85-89	0.3953336580276954
1110	90-94	0.4070450508843493
1110	95-99	0.46625063866643757
1110	100-104	0.47552158844541736
1110	105-109	0.5029857953775689
1110	110-114	0.5358205865023535
1110	115-119	0.5768683096964793
1110	120-124	0.6016519652634571
1110	125-129	0.6273731403981202
1110	130-134	0.6650809364964658
1110	135-139	0.7109794909532638
1110	140-144	0.8012213450672689
1110	145-149	0.8693224691828831
1110	150-151	1.2749737664243384
1111	1	0.015402469025374899
1111	2	0.08909832629662873
1111	3	0.1326870527684605
1111	4	0.38074096883033803
1111	5	0.37120983990479317
1111	6	0.28756166451767484
1111	7	0.220510313706626
1111	8	0.20271035673762583
1111	9	0.23393575443856918
1111	10-14	0.1758859212862589
1111	15-19	0.19372914627014381
1111	20-24	0.19800755098884792
1111	25-29	0.21455428524398457
1111	30-34	0.2078494463090621
1111	35-39	0.23177999028596474
1111	40-44	0.25687059556756253
1111	45-49	0.2723785348118568
1111	50-54	0.2546398001316632
1111	55-59	0.28356023890502513
1111	60-64	0.2883928936695881
1111	65-69	0.30424112932702485
1111	70-74	0.3336178133392096
1111	75-79	0.38351794518289495
1111	80-84	0.37610861385061156
1111	85-89	0.4126250580987545
1111	90-94	0.4139830601461725
1111	95-99	0.44825376190420485
1111	100-104	0.4772478355255316
1111	105-109	0.49145110581805795
