##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	evoC-Bap1-mut-F-B2_S4_L004_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	721733727
Sequences flagged as poor quality	0
Sequence length	151
%GC	22
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.455950461630565	40.0	40.0	40.0	24.0	40.0
2	37.66340243650551	40.0	40.0	40.0	24.0	40.0
3	38.32681518983524	40.0	40.0	40.0	40.0	40.0
4	38.50918874267878	40.0	40.0	40.0	40.0	40.0
5	38.68745389253508	40.0	40.0	40.0	40.0	40.0
6	38.78148281270497	40.0	40.0	40.0	40.0	40.0
7	38.789396529060916	40.0	40.0	40.0	40.0	40.0
8	38.873225244190365	40.0	40.0	40.0	40.0	40.0
9	38.91100510812071	40.0	40.0	40.0	40.0	40.0
10-14	38.9576046951177	40.0	40.0	40.0	40.0	40.0
15-19	39.004486768844046	40.0	40.0	40.0	40.0	40.0
20-24	39.016843777345045	40.0	40.0	40.0	40.0	40.0
25-29	39.01479391138388	40.0	40.0	40.0	40.0	40.0
30-34	38.98328805964197	40.0	40.0	40.0	40.0	40.0
35-39	38.93647999575889	40.0	40.0	40.0	40.0	40.0
40-44	38.89553917770563	40.0	40.0	40.0	40.0	40.0
45-49	38.853322359424666	40.0	40.0	40.0	40.0	40.0
50-54	38.81595395693625	40.0	40.0	40.0	40.0	40.0
55-59	38.763951117944636	40.0	40.0	40.0	40.0	40.0
60-64	38.72058563171456	40.0	40.0	40.0	40.0	40.0
65-69	38.66200427543551	40.0	40.0	40.0	40.0	40.0
70-74	38.603954457846754	40.0	40.0	40.0	40.0	40.0
75-79	38.53689327005775	40.0	40.0	40.0	40.0	40.0
80-84	38.46996830397535	40.0	40.0	40.0	40.0	40.0
85-89	38.40525127683274	40.0	40.0	40.0	40.0	40.0
90-94	38.32744552230133	40.0	40.0	40.0	40.0	40.0
95-99	38.246887894155456	40.0	40.0	40.0	40.0	40.0
100-104	38.17872133139207	40.0	40.0	40.0	40.0	40.0
105-109	38.09586926342989	40.0	40.0	40.0	40.0	40.0
110-114	38.02102990456479	40.0	40.0	40.0	40.0	40.0
115-119	37.94320661974551	40.0	40.0	40.0	33.6	40.0
120-124	37.86975380076702	40.0	40.0	40.0	24.0	40.0
125-129	37.78615098473845	40.0	40.0	40.0	24.0	40.0
130-134	37.69392494719871	40.0	40.0	40.0	24.0	40.0
135-139	37.60340561000276	40.0	40.0	40.0	24.0	40.0
140-144	37.50819422825727	40.0	40.0	40.0	24.0	40.0
145-149	37.41772633773563	40.0	40.0	40.0	24.0	40.0
150-151	36.90903935406638	40.0	40.0	40.0	24.0	40.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	0.4477974403449849
1101	2	0.3197751819086676
1101	3	0.24727715858877986
1101	4	0.1982235080899173
1101	5	0.17067084447910474
1101	6	0.11867415695522254
1101	7	0.18220996328745542
1101	8	0.11215601622750171
1101	9	0.10599987232156849
1101	10-14	0.08996339487296012
1101	15-19	0.08182716166014359
1101	20-24	0.07908013286014892
1101	25-29	0.08032891389538577
1101	30-34	0.06808479405231083
1101	35-39	0.09543626394651739
1101	40-44	0.09693148327593093
1101	45-49	0.09699802749413067
1101	50-54	0.08197612395819931
1101	55-59	0.08893128888618662
1101	60-64	0.0829259620693108
1101	65-69	0.07724620579215724
1101	70-74	0.09385583189398261
1101	75-79	0.10510002459334089
1101	80-84	0.1071344314635354
1101	85-89	0.11025769668857066
1101	90-94	0.12181407990506443
1101	95-99	0.130853251452983
1101	100-104	0.11160094234384843
1101	105-109	0.14010350469447985
1101	110-114	0.15093715644574246
1101	115-119	0.19147633198191016
1101	120-124	0.16675927023048587
1101	125-129	0.2169186111860668
1101	130-134	0.22549182820149127
1101	135-139	0.2639343015034896
1101	140-144	0.2709030830595722
1101	145-149	0.28816343067008177
1101	150-151	0.38481909946108317
1102	1	0.3892813919955813
1102	2	0.33461291599151366
1102	3	0.2520500247288737
1102	4	0.184184307855773
1102	5	0.1585762101014936
1102	6	0.17583821471590255
1102	7	0.18952132132836397
1102	8	0.16313645993587755
1102	9	0.10998616447883336
1102	10-14	0.11080542268041427
1102	15-19	0.09534416624184416
1102	20-24	0.07550317152536934
1102	25-29	0.07046594856253563
1102	30-34	0.0708976240189898
1102	35-39	0.07951038743536287
1102	40-44	0.0835493805139933
1102	45-49	0.0843157419177416
1102	50-54	0.06764219051363085
1102	55-59	0.08083682639692569
1102	60-64	0.08599564559425232
1102	65-69	0.08394508985603721
1102	70-74	0.08511168586587559
1102	75-79	0.08030142861523615
1102	80-84	0.10247754969729783
1102	85-89	0.10201263869078758
1102	90-94	0.08766877935213557
1102	95-99	0.12956034579814002
1102	100-104	0.1077084931045107
1102	105-109	0.11355710159452315
1102	110-114	0.13047874964353667
1102	115-119	0.15721902336787963
1102	120-124	0.14893002944143063
1102	125-129	0.17361510868216357
1102	130-134	0.18778546410472785
1102	135-139	0.21014782793798759
1102	140-144	0.23477596561541958
1102	145-149	0.27064852304428655
1102	150-151	0.33886488023626526
1103	1	0.335143792934808
1103	2	0.2960661800046225
1103	3	0.24094603334785347
1103	4	0.15671156796950925
1103	5	0.15500767266393467
1103	6	0.12129375401112696
1103	7	0.17852383173350717
1103	8	0.10072578498291307
1103	9	0.11607534506118355
1103	10-14	0.09674841383116473
1103	15-19	0.07141659185236193
1103	20-24	0.07878073970665866
1103	25-29	0.056375769462732706
1103	30-34	0.05278874071228046
1103	35-39	0.061649741180083595
1103	40-44	0.08146561749630621
1103	45-49	0.073822807760763
1103	50-54	0.06369005317258569
1103	55-59	0.06760240889831692
1103	60-64	0.07340518315239564
1103	65-69	0.05490699110634267
1103	70-74	0.06700048702010264
1103	75-79	0.08014140380755208
1103	80-84	0.07214179069129756
1103	85-89	0.06855948750623497
1103	90-94	0.09407588796222655
1103	95-99	0.1046442329997248
1103	100-104	0.08609184134399328
1103	105-109	0.11295406621395188
1103	110-114	0.11691335483705956
1103	115-119	0.1359880987104134
1103	120-124	0.14870438620978632
1103	125-129	0.168373462631898
1103	130-134	0.18876495866916088
1103	135-139	0.2096193304573788
1103	140-144	0.2492456449126621
1103	145-149	0.2511054532225785
1103	150-151	0.3388627976553522
1104	1	0.4025208636688973
1104	2	0.2885875671627858
1104	3	0.1805911274181966
1104	4	0.17391570313060356
1104	5	0.13533517567042708
1104	6	0.12398076223445287
1104	7	0.18093114485699857
1104	8	0.10373065092939271
1104	9	0.1168159318881763
1104	10-14	0.10021702888953143
1104	15-19	0.07641644392735714
1104	20-24	0.06981077114499357
1104	25-29	0.07398158664131671
1104	30-34	0.07476871899790183
1104	35-39	0.08209409186794403
1104	40-44	0.06955724013462827
1104	45-49	0.09911971855883905
1104	50-54	0.06971801560637658
1104	55-59	0.07812314602740855
1104	60-64	0.08953061363183679
1104	65-69	0.09035439013754143
1104	70-74	0.09614680521883656
1104	75-79	0.09909031812907898
1104	80-84	0.12440804312471698
1104	85-89	0.13786070984281196
1104	90-94	0.12381236554882946
1104	95-99	0.13939916647412076
1104	100-104	0.12955780090091906
1104	105-109	0.15465526351042058
1104	110-114	0.1955646741190833
1104	115-119	0.18568037105929847
1104	120-124	0.18789703767303223
1104	125-129	0.21562680703779336
1104	130-134	0.20838989613957892
1104	135-139	0.2379910162070118
1104	140-144	0.2934620444064393
1104	145-149	0.2895982827036505
1104	150-151	0.39780902073798075
1105	1	0.36038871779133075
1105	2	0.2425815635725641
1105	3	0.20269291577667303
1105	4	0.19746956967296114
1105	5	0.11052523461503228
1105	6	0.13474994789046946
1105	7	0.17775407576311153
1105	8	0.12166090305711208
1105	9	0.12312511939816773
1105	10-14	0.09964007479379688
1105	15-19	0.10195402881441851
1105	20-24	0.0912506946072682
1105	25-29	0.07935594596270334
1105	30-34	0.06891311390678112
1105	35-39	0.0732864905959616
1105	40-44	0.08814446371060569
1105	45-49	0.0680860935747063
1105	50-54	0.06262697238140191
1105	55-59	0.05803406278435119
1105	60-64	0.06963462362930528
1105	65-69	0.08383406786488479
1105	70-74	0.07924994251223438
1105	75-79	0.07360067137979343
1105	80-84	0.08321547685091701
1105	85-89	0.0703032749287118
1105	90-94	0.08561087751463958
1105	95-99	0.11012931021627992
1105	100-104	0.10465451583416296
1105	105-109	0.1236992188083832
1105	110-114	0.12931259177489807
1105	115-119	0.15333429434927837
1105	120-124	0.14702628754459113
1105	125-129	0.16822869956446596
1105	130-134	0.15231044060287502
1105	135-139	0.19049975180509193
1105	140-144	0.21825463972903947
1105	145-149	0.21800106344513637
1105	150-151	0.3519514701401789
1106	1	0.3386903547179472
1106	2	0.3056800008403826
1106	3	0.24270011851741913
1106	4	0.22796922475199466
1106	5	0.1731167216873999
1106	6	0.18237171280865283
1106	7	0.20910003556291912
1106	8	0.1272106111417841
1106	9	0.12608934013351103
1106	10-14	0.12547516070075204
1106	15-19	0.11400524385710753
1106	20-24	0.11913386794259395
1106	25-29	0.10662395723974782
1106	30-34	0.10934216891953952
1106	35-39	0.13103070036292763
1106	40-44	0.11980309855429283
1106	45-49	0.11478700562491895
1106	50-54	0.1092491241493434
1106	55-59	0.12919794141024
1106	60-64	0.11901891664607689
1106	65-69	0.12210644218164646
1106	70-74	0.13659739650515235
1106	75-79	0.12640595106291386
1106	80-84	0.16543441891398203
1106	85-89	0.15293146785766254
1106	90-94	0.16120997001856097
1106	95-99	0.19663710581671978
1106	100-104	0.1690280035996139
1106	105-109	0.19912509708004933
1106	110-114	0.20189493402256176
1106	115-119	0.23468469360755506
1106	120-124	0.21507570643856866
1106	125-129	0.2624396796380992
1106	130-134	0.2606807011833965
1106	135-139	0.28679856986549623
1106	140-144	0.31479632761238463
1106	145-149	0.32226013450804203
1106	150-151	0.45233294284567194
1107	1	0.3486040854803747
1107	2	0.2819394162775595
1107	3	0.22229572352778604
1107	4	0.1896365811687133
1107	5	0.13242192819996745
1107	6	0.13277533034645472
1107	7	0.18861147757415608
1107	8	0.12125642999328079
1107	9	0.09862032270561372
1107	10-14	0.11079103910058308
1107	15-19	0.12370252979649621
1107	20-24	0.11892461420004707
1107	25-29	0.12460085003137067
1107	30-34	0.1277488002347198
1107	35-39	0.13814143504653487
1107	40-44	0.14564550306624113
1107	45-49	0.11586086285099384
1107	50-54	0.12554077885297232
1107	55-59	0.12105021718762288
1107	60-64	0.11633635218283445
1107	65-69	0.12131414981396915
1107	70-74	0.13796154279953043
1107	75-79	0.12777654811381467
1107	80-84	0.1343836934620839
1107	85-89	0.14168856971264177
1107	90-94	0.13162474657234924
1107	95-99	0.1569659922279314
1107	100-104	0.13314126367567525
1107	105-109	0.1715069641117779
1107	110-114	0.1685482272149983
1107	115-119	0.18646656156050057
1107	120-124	0.18077337147295935
1107	125-129	0.2026740468893209
1107	130-134	0.23271338598419078
1107	135-139	0.21693751041779308
1107	140-144	0.2575740331971019
1107	145-149	0.27820725717556627
1107	150-151	0.39568414268275376
1108	1	0.45006200128931795
1108	2	0.3248165719483751
1108	3	0.2589903033125225
1108	4	0.23903973405852952
1108	5	0.1840006997684256
1108	6	0.1677830190123757
1108	7	0.19095396077258187
1108	8	0.1438294595572529
1108	9	0.11244091721874128
1108	10-14	0.11701452567577064
1108	15-19	0.12409568545355398
1108	20-24	0.11465792767352667
1108	25-29	0.11016813690728355
1108	30-34	0.10014658649309638
1108	35-39	0.09828093867181309
1108	40-44	0.09815927014056314
1108	45-49	0.09786690476754245
1108	50-54	0.09394016923984339
1108	55-59	0.1085997459883643
1108	60-64	0.09405844355861603
1108	65-69	0.09634189535810123
1108	70-74	0.11451585935564168
1108	75-79	0.11558210267950386
1108	80-84	0.12346965027776236
1108	85-89	0.14487141607393994
1108	90-94	0.12110860740831697
1108	95-99	0.17029566504090354
1108	100-104	0.14762868113606942
1108	105-109	0.1776387907523187
1108	110-114	0.1797128787334401
1108	115-119	0.20102180701572792
1108	120-124	0.18328030667427697
1108	125-129	0.2040814786606262
1108	130-134	0.21445864024673966
1108	135-139	0.23237778054677705
1108	140-144	0.26656506291354276
1108	145-149	0.2999018304519083
1108	150-151	0.38090082104542233
1109	1	0.3052290076425592
1109	2	0.235712528214421
1109	3	0.19601179209587372
1109	4	0.15235477562271882
1109	5	0.11727777537716833
1109	6	0.1308533839510062
1109	7	0.1455245641215157
1109	8	0.1282214703476896
1109	9	0.11349269128729134
1109	10-14	0.08950510331138162
1109	15-19	0.07584506905343602
1109	20-24	0.08288950683517271
1109	25-29	0.06922629382352596
1109	30-34	0.066767295049317
1109	35-39	0.07409169790643944
1109	40-44	0.07715420182609734
1109	45-49	0.0879523056633289
1109	50-54	0.09601481393390543
1109	55-59	0.0746066409648165
1109	60-64	0.08281597547865971
1109	65-69	0.09714799134470553
1109	70-74	0.091106028214746
1109	75-79	0.0805082545531306
1109	80-84	0.0907010865084601
1109	85-89	0.10541842990517125
1109	90-94	0.09452171743530613
1109	95-99	0.11561440396094724
1109	100-104	0.12325721470919149
1109	105-109	0.13941889369444027
1109	110-114	0.15038750236051612
1109	115-119	0.15565274209109958
1109	120-124	0.15093187100494276
1109	125-129	0.17873596575435613
1109	130-134	0.20130150262505708
1109	135-139	0.21316473260944946
1109	140-144	0.23163643060348704
1109	145-149	0.24512920846614605
1109	150-151	0.3991411161609193
1110	1	0.29720765794188964
1110	2	0.3028435325652694
1110	3	0.23318192205196198
1110	4	0.23140821860026506
1110	5	0.1456623234316723
1110	6	0.13206639199496806
1110	7	0.20887501259476693
1110	8	0.14940044840550826
1110	9	0.12615712308686255
1110	10-14	0.11407774382766434
1110	15-19	0.08666040160285604
1110	20-24	0.08444479043104991
1110	25-29	0.08115449465580582
1110	30-34	0.0709329667577876
1110	35-39	0.05331875285682486
1110	40-44	0.08461670860166493
1110	45-49	0.07242321239628069
1110	50-54	0.06912855050673272
1110	55-59	0.07907325694226586
1110	60-64	0.07012084403214658
1110	65-69	0.09539153669324918
1110	70-74	0.10953306683776276
1110	75-79	0.09875089580430085
1110	80-84	0.11372865563145496
1110	85-89	0.10909716193301477
1110	90-94	0.10950463668207533
1110	95-99	0.12390348475121016
1110	100-104	0.12163531052370047
1110	105-109	0.1530337989082753
1110	110-114	0.16603853453027995
1110	115-119	0.19617617342724714
1110	120-124	0.19715650446520527
1110	125-129	0.21154338497168368
1110	130-134	0.22403731513046665
1110	135-139	0.24449624428552852
1110	140-144	0.2670002856642384
1110	145-149	0.3099439149407317
1110	150-151	0.4081014302044821
1111	1	0.4077560408496055
1111	2	0.3653588806997661
1111	3	0.30108041688284715
1111	4	0.25955627184396235
1111	5	0.20801861304640568
1111	6	0.19005644521241294
1111	7	0.2180268887618908
1111	8	0.16897189364081555
1111	9	0.17229457336736687
1111	10-14	0.14660240618912468
1111	15-19	0.1321935448215683
1111	20-24	0.12186858684813018
1111	25-29	0.11668406860247416
1111	30-34	0.11636877099695653
1111	35-39	0.11814848307049886
1111	40-44	0.1403877420107591
1111	45-49	0.11623342497331635
1111	50-54	0.12703503429289498
1111	55-59	0.14617717494330407
1111	60-64	0.1255477400371774
1111	65-69	0.14784131851532578
1111	70-74	0.1577186733171203
1111	75-79	0.14816699896550745
1111	80-84	0.16809826270564798
1111	85-89	0.17418159109761433
1111	90-94	0.18745621885209118
1111	95-99	0.18713266318631128
1111	100-104	0.18654611572371493
1111	105-109	0.19791413625917187
1111	110-114	0.21329724213583034
1111	115-119	0.21724503921745963
