Name	Chromosome	Start	End	mc_diff	mc_qvalue	hmc_diff	hmc_qvalue	Annotation
Arntl	7	113207464	113314125	-0.0002521671725230616	5.012454120025736e-16	-0.00011797832870001309	5.691559536992257e-08	genes
Asah1	8	41340196	41374772	0.0008387776587254677	1.5406238078443182e-42	0.00023906455567042595	2.5313409250319928e-11	genes
Atp6v1b2	8	69088645	69113710	0.00036195582636906493	1.4844581670383528e-11	0.00013088311350574358	0.004981070335943357	genes
Capn5	7	98121558	98178273	-0.00042463459894103947	9.599459271460581e-16	-9.78157465038035e-05	0.03476014003647295	genes
Clcn3	8	60910388	60983299	5.887487077511801e-05	5.8656024942938045e-06	4.042819883662016e-05	0.0020558847680278453	genes
Clpb	7	101663632	101795505	-0.00014025193392309523	6.832424268861954e-08	-4.325816496284476e-05	0.0013686547633619615	genes
Cnot7	8	40492539	40515846	0.0006777389606106147	1.1195154772920329e-23	0.00010596544550197455	0.025706959748217222	genes
Cpe	8	64592541	64693053	0.00029959873618449974	2.3843670364707207e-19	0.0001427181182684597	6.539046374668427e-17	genes
Crtc1	8	70382354	70439578	0.00029136259694735795	1.2996565607012436e-13	0.00013905248451770989	0.00036930272123696724	genes
Csgalnact1	8	68356780	68735145	0.0004726864332472451	2.0779811177126847e-54	2.660320055367255e-05	3.785969017224142e-13	genes
Dctd	8	48099091	48153232	0.0004046668904747374	2.0318633387786318e-17	4.785417296065693e-05	0.024146434864990914	genes
Dctn6	8	34090419	34108795	0.0009524565818708293	2.4791255496203668e-23	0.00015407619470668402	0.013962926738864167	genes
Dgat2	7	99153657	99182718	-0.0004071580949631935	1.5870619423199032e-06	-0.00014410627629235677	0.04529090466840608	genes
Dlc1	8	36567750	36953142	0.0012604543937191287	1.2056006433856644e-304	0.00014789173353608619	5.258983259410683e-89	genes
Dlg2	7	90476671	92449246	-6.213291543180047e-05	2.4067165928255226e-57	-1.2913034999005725e-05	5.5814552450020087e-11	genes
Dusp4	8	34807296	34819893	0.0013633052931579367	1.353405424411114e-16	0.00028928425570101863	0.023399925932571796	genes
Emsy	7	98587136	98656782	-0.0001530113414648921	7.004348714361752e-06	-8.364992508191237e-05	1.2639918713163523e-05	genes
Fam168a	7	100706634	100841655	-0.00017624525417589401	1.531885034072853e-12	-0.00011743027690372057	1.5062775760203577e-10	genes
Fchsd2	7	101092862	101284404	-0.00011072468985566048	4.6202998175442285e-10	-5.521666288580386e-05	5.468102447133234e-11	genes
Fgf20	8	40279165	40308330	0.0008106118108217336	1.1062232196968842e-34	0.00016976675000041059	5.497769780260081e-06	genes
Frg1	8	41397458	41417073	0.0017119206173491347	1.5254658380002712e-51	0.00017374970241286573	0.0015731333352911768	genes
Fry	5	150118644	150497752	-5.011678480306358e-05	2.9368070617915565e-05	-3.337335951903811e-05	4.407504132813494e-06	genes
Galntl6	8	57774051	58912639	0.000135938000253103	1.656127915409338e-101	1.4713550790153061e-05	1.8005374615164976e-16	genes
