loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_51	chr8	48200000	48225000	chr8	50275000	50300000	chr8:48200000-48225000_chr8:50275000-50300000	True	-0.775778399975977	3.15470662459783	55.6173469566554	2.4154836574262e-05	0.0218148367811304	True	True	moderate_differential	down_in_mutant	#4575b4
loop_59	chr8	57300000	57325000	chr8	108700000	108725000	chr8:57300000-57325000_chr8:108700000-108725000	True	-1.26016340009299	1.16636917973715	67.0951881786094	1.08232193584825e-05	0.0152941059360189	True	True	strong_differential	down_in_mutant	#4575b4
loop_62	chr8	57300000	57325000	chr8	89025000	89050000	chr8:57300000-57325000_chr8:89025000-89050000	True	-2.00507719638635	-0.0829439900230609	91.4321439281959	2.78517213223751e-06	0.0105770426836539	True	True	strong_differential	down_in_mutant	#4575b4
loop_225	chr11	85825000	85850000	chr11	96325000	96350000	chr11:85825000-85850000_chr11:96325000-96350000	True	-0.708515194831612	2.88226491361619	80.4960019380113	4.87983514816788e-06	0.0105770426836539	True	True	moderate_differential	down_in_mutant	#4575b4
loop_1348	chr8	49475000	49500000	chr8	49800000	49825000	chr8:49475000-49500000_chr8:49800000-49825000	True	-0.575205998151542	5.48646475828062	66.5357012649898	1.12193053543503e-05	0.0152941059360189	True	True	moderate_differential	down_in_mutant	#4575b4
loop_1352	chr8	49525000	49550000	chr8	49825000	49850000	chr8:49525000-49550000_chr8:49825000-49850000	True	-0.52926204893529	5.50235829836873	51.0329845492843	3.46764560710613e-05	0.0278374883459353	True	True	moderate_differential	down_in_mutant	#4575b4
loop_1364	chr8	48525000	48550000	chr8	49825000	49850000	chr8:48525000-48550000_chr8:49825000-49850000	False	-0.603727661994318	4.34891192959159	56.3278564680701	2.2890758753417e-05	0.021572051999144	True	True	moderate_differential	down_in_mutant	#4575b4
loop_1379	chr8	57325000	57350000	chr8	89025000	89050000	chr8:57325000-57350000_chr8:89025000-89050000	True	-1.79377430164816	-0.10836449911959	76.469206726354	6.13943188374801e-06	0.0120974714618398	True	True	strong_differential	down_in_mutant	#4575b4
loop_1570	chr11	85875000	85900000	chr11	96325000	96350000	chr11:85875000-85900000_chr11:96325000-96350000	True	-0.678274843977089	3.13624401748413	66.4399112924988	1.12897667809136e-05	0.0152941059360189	True	True	moderate_differential	down_in_mutant	#4575b4
loop_2812	chr11	85825000	85850000	chr11	96300000	96325000	chr11:85825000-85850000_chr11:96300000-96325000	True	-0.736421896084207	2.88958066668693	67.8295219851275	1.03220012980099e-05	0.0152941059360189	True	True	moderate_differential	down_in_mutant	#4575b4
loop_4978	chr8	34200000	34225000	chr8	34375000	34400000	chr8:34200000-34225000_chr8:34375000-34400000	True	0.33073841754868	6.29891055055944	51.6175097094885	3.30638528281808e-05	0.0275638080788777	True	True	weak_differential	up_in_mutant	#d73027
loop_5064	chr8	48550000	48575000	chr8	49800000	49825000	chr8:48550000-48575000_chr8:49800000-49825000	False	-0.657395454790578	4.47227362148304	85.3496335405032	3.76542583912885e-06	0.0105770426836539	True	True	moderate_differential	down_in_mutant	#4575b4
loop_5073	chr8	70900000	70925000	chr8	71775000	71800000	chr8:70900000-70925000_chr8:71775000-71800000	True	0.555751097685601	3.54609120319485	59.4152136495641	1.82451468573312e-05	0.0214029080163083	True	True	moderate_differential	up_in_mutant	#d73027
loop_5077	chr8	49800000	49825000	chr8	57300000	57325000	chr8:49800000-49825000_chr8:57300000-57325000	True	1.75962676007773	1.64550261151609	113.344812834816	1.05261612860845e-06	0.0060912245178292	True	True	strong_differential	up_in_mutant	#d73027
loop_6819	chr4	32700000	32725000	chr4	34625000	34650000	chr4:32700000-32725000_chr4:34625000-34650000	True	0.514348760665202	4.07649008484735	56.5560947014715	2.25019101119361e-05	0.021572051999144	True	True	moderate_differential	up_in_mutant	#d73027
loop_7450	chr8	49650000	49675000	chr8	57300000	57325000	chr8:49650000-49675000_chr8:57300000-57325000	True	2.34590431264397	2.04538459991086	255.58320757946	2.39577718344909e-08	0.0005192847045125	True	True	strong_differential	up_in_mutant	#d73027
loop_8807	chr8	71125000	71150000	chr8	71825000	71850000	chr8:71125000-71150000_chr8:71825000-71850000	False	0.614368297554465	5.87259431644013	117.843325932306	8.81391938814697e-07	0.0060912245178292	True	True	moderate_differential	up_in_mutant	#d73027
