loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_1	chr8	111875000	111900000	chr8	111975000	112000000	chr8:111875000-111900000_chr8:111975000-112000000	FALSE	-0.144484744245611	6.92527599672348	3.72088041767724	0.0831549398975386	0.426011705550183	FALSE	FALSE	non_significant	unchanged	#999999
loop_2	chr8	11975000	12000000	chr8	12550000	12575000	chr8:11975000-12000000_chr8:12550000-12575000	FALSE	-0.0619836984735501	6.32172576327147	1.36916058627108	0.26961010025687	0.655487398581488	FALSE	FALSE	non_significant	unchanged	#999999
loop_3	chr8	80750000	80775000	chr8	80875000	80900000	chr8:80750000-80775000_chr8:80875000-80900000	FALSE	-0.113157196861769	6.72272460316875	4.13797046134482	0.0698736703520945	0.399186031861267	FALSE	FALSE	non_significant	unchanged	#999999
loop_4	chr8	121700000	121725000	chr8	121825000	121850000	chr8:121700000-121725000_chr8:121825000-121850000	FALSE	-0.14582573272621	6.95172784089827	2.83425991511548	0.12378558680669	0.490974012146926	FALSE	FALSE	non_significant	unchanged	#999999
loop_5	chr8	108775000	108800000	chr8	108900000	108925000	chr8:108775000-108800000_chr8:108900000-108925000	FALSE	-0.0562034024732732	6.42042213370069	1.4730897533529	0.253283374474697	0.642346798170525	FALSE	FALSE	non_significant	unchanged	#999999
loop_6	chr8	25800000	25825000	chr8	25975000	26000000	chr8:25800000-25825000_chr8:25975000-26000000	FALSE	-0.0906283090409421	6.54569479981738	2.81661911975835	0.12482482677728	0.492550176660759	FALSE	FALSE	non_significant	unchanged	#999999
loop_7	chr8	85600000	85625000	chr8	86575000	86600000	chr8:85600000-85625000_chr8:86575000-86600000	FALSE	-0.2087048529201	5.71597263772699	18.0032701677863	0.00178505822444941	0.106294332458629	FALSE	FALSE	non_significant	unchanged	#999999
loop_8	chr8	46225000	46250000	chr8	46525000	46550000	chr8:46225000-46250000_chr8:46525000-46550000	FALSE	-0.0573259566043178	6.01316636207761	1.51348217681012	0.247306038802584	0.637606564891877	FALSE	FALSE	non_significant	unchanged	#999999
loop_9	chr8	11975000	12000000	chr8	12375000	12400000	chr8:11975000-12000000_chr8:12375000-12400000	FALSE	-0.0581335153208939	5.93631505097952	1.56182419143504	0.240403803859841	0.630536356324064	FALSE	FALSE	non_significant	unchanged	#999999
loop_10	chr8	112025000	112050000	chr8	113575000	113600000	chr8:112025000-112050000_chr8:113575000-113600000	FALSE	-0.132323512371472	5.50841251531974	8.01588359687798	0.0181429820836878	0.232416747437313	FALSE	FALSE	non_significant	unchanged	#999999
loop_11	chr8	67700000	67725000	chr8	67875000	67900000	chr8:67700000-67725000_chr8:67875000-67900000	FALSE	-0.204151101941089	6.07439303956485	22.7627111874018	0.000798429700084557	0.0765750608377556	FALSE	TRUE	trending	unchanged	#999999
loop_12	chr8	12875000	12900000	chr8	13100000	13125000	chr8:12875000-12900000_chr8:13100000-13125000	TRUE	-0.147950615259297	5.82777895383083	5.26737883311456	0.0451159867658464	0.332619578393201	FALSE	FALSE	non_significant	unchanged	#999999
loop_13	chr8	45450000	45475000	chr8	45625000	45650000	chr8:45450000-45475000_chr8:45625000-45650000	FALSE	0.0158051916594154	6.18999735192634	0.133540427872507	0.722548612412257	0.911826521322077	FALSE	FALSE	non_significant	unchanged	#999999
loop_14	chr8	103575000	103600000	chr8	104025000	104050000	chr8:103575000-103600000_chr8:104025000-104050000	TRUE	-0.0370112682532863	5.38292334989846	0.675228750467587	0.430761336954135	0.770832113929609	FALSE	FALSE	non_significant	unchanged	#999999
loop_15	chr8	118600000	118625000	chr8	118950000	118975000	chr8:118600000-118625000_chr8:118950000-118975000	FALSE	-0.241784979134966	5.03301931276383	15.5371958006063	0.00287434797214388	0.119810562108113	FALSE	FALSE	non_significant	unchanged	#999999
