loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_39	chr8	71125000	71150000	chr8	71975000	72000000	chr8:71125000-71150000_chr8:71975000-72000000	FALSE	0.297000375740188	4.3604721410106	32.76570468367	0.000206686492507266	0.048125071182488	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_51	chr8	48200000	48225000	chr8	50275000	50300000	chr8:48200000-48225000_chr8:50275000-50300000	TRUE	-0.775778399975977	3.15470662459783	55.6173469566554	2.4154836574262e-05	0.0218148367811304	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_59	chr8	57300000	57325000	chr8	108700000	108725000	chr8:57300000-57325000_chr8:108700000-108725000	TRUE	-1.26016340009299	1.16636917973715	67.0951881786094	1.08232193584825e-05	0.0152941059360189	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_60	chr8	89025000	89050000	chr8	108700000	108725000	chr8:89025000-89050000_chr8:108700000-108725000	TRUE	-1.31158719217673	0.470539659229819	32.3828838164369	0.00021638361014219	0.0488553619774164	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_62	chr8	57300000	57325000	chr8	89025000	89050000	chr8:57300000-57325000_chr8:89025000-89050000	TRUE	-2.00507719638635	-0.0829439900230609	91.4321439281959	2.78517213223751e-06	0.0105770426836539	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_225	chr11	85825000	85850000	chr11	96325000	96350000	chr11:85825000-85850000_chr11:96325000-96350000	TRUE	-0.708515194831612	2.88226491361619	80.4960019380113	4.87983514816788e-06	0.0105770426836539	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_611	chr1	138825000	138850000	chr1	184700000	184725000	chr1:138825000-138850000_chr1:184700000-184725000	FALSE	-1.17560280263527	-0.400909425168665	32.6390908840976	0.000210179971705097	0.048125071182488	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_715	chr19	25600000	25625000	chr19	59150000	59175000	chr19:25600000-25625000_chr19:59150000-59175000	FALSE	-0.892798812278779	1.47741681767028	48.1736781792748	4.40814596984599e-05	0.031291336169491	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_1018	chr4	34650000	34675000	chr4	40975000	41000000	chr4:34650000-34675000_chr4:40975000-41000000	FALSE	0.627620863276431	2.9032621181952	43.0297748591691	7.00724254286067e-05	0.036162376694406	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_1020	chr4	44700000	44725000	chr4	154625000	154650000	chr4:44700000-44725000_chr4:154625000-154650000	FALSE	-1.06987577264386	-0.186698111035559	34.1001051271064	0.000177229049761427	0.0460087006135	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
