#Position (bp)	mapping quality
3406923.0	40.32569479628667
1.0220768E7	40.6437666131337
1.7034613E7	40.82476172618543
2.3848458E7	40.565153857245406
3.0662303E7	40.72278344918111
3.7476148E7	40.70109464589758
4.4289993E7	40.734801603852205
5.1103838E7	40.55214305780608
5.7917683E7	40.47036930827568
6.4731528E7	40.84380690930557
7.1545373E7	40.77535858662874
7.8359218E7	40.641385802580054
8.5173063E7	40.61371508685527
9.1986908E7	40.88414233693865
9.8800753E7	40.813769137189226
1.05614598E8	40.80260109825736
1.12428443E8	40.86227486708444
1.19242288E8	40.82487642310694
1.26056133E8	40.68273539503639
1.300790245E8	40.14301262820066
1.33485947E8	36.205234681698414
1.39683823E8	40.69758549103937
1.46497668E8	40.67527742212098
1.53311513E8	40.84299392470275
1.60125358E8	40.620502856716726
1.66939203E8	41.00713352969085
1.73753048E8	40.81550996831842
1.80566893E8	40.57841430020505
1.87380738E8	40.891406055898884
1.94194583E8	40.9045393385347
2.01008428E8	40.751365888227845
2.07822273E8	40.86056899480828
2.14636118E8	40.83745997159971
2.21449963E8	40.852383774829406
2.28263808E8	40.854953030851405
2.35077653E8	40.823422547927194
2.41891498E8	40.86161294748914
2.48705343E8	40.88968874289612
2.52444901E8	40.57923790317401
2.558518235E8	21.23177480281784
2.62333033E8	40.527897416581325
2.69146878E8	39.49065534644731
2.75960723E8	36.94912827752416
2.82774568E8	40.90365020532114
2.89588413E8	40.84729680849413
2.96402258E8	40.839759082901004
3.03216103E8	40.66168336009354
3.10029948E8	40.71379743050141
3.16843793E8	40.8216372151015
3.23657638E8	40.85921321270127
3.30471483E8	40.85759172191968
3.37285328E8	40.67349295303152
3.44099173E8	40.50054297739021
3.50913018E8	40.77621002156523
3.57726863E8	40.65606847262112
3.64540708E8	40.42783031910391
3.704270945E8	40.028241536337305
3.73834017E8	0.0
3.78168398E8	40.209562894790324
3.84982243E8	39.73436754092572
3.91796088E8	40.67907676527626
3.98609933E8	40.526524108048164
4.05423778E8	40.64406119050476
4.12237623E8	40.965881147300344
4.19051468E8	40.94215117629958
4.25865313E8	40.34370166482785
4.32679158E8	40.15658949939415
4.39493003E8	38.160513106266265
4.46306848E8	40.598931390803244
4.53120693E8	40.67363658911744
4.59934538E8	40.716517554601005
4.66748383E8	40.834801749669474
4.73562228E8	40.738310428154364
4.80376073E8	40.86720879321596
4.87189918E8	40.84537097293791
4.91962519E8	39.281022950819676
4.953694415E8	28.993257908991374
5.00817608E8	38.14936525657833
5.07631453E8	40.66488125624961
5.14445298E8	27.282291333891386
5.21259143E8	40.89581679010571
5.28072988E8	40.89146206819943
5.34886833E8	37.49585315980966
5.41700678E8	40.46769555576829
5.48514523E8	40.04783349187223
5.55328368E8	40.77755593616137
5.62142213E8	40.76554913590274
5.68956058E8	40.88802568843742
5.75769903E8	40.75667764090689
5.82583748E8	40.674607747349384
5.89397593E8	40.8427022685537
5.96211438E8	40.781137483197654
6.03025283E8	40.80685112693556
6.09839128E8	40.82510976522933
6.15738246E8	40.66294481883968
6.191451685E8	0.0
6.23466818E8	40.52365541938579
6.30280663E8	40.637780240430374
6.37094508E8	40.62568830735067
6.43908353E8	40.77182035791184
6.50722198E8	40.6410760961254
6.57536043E8	40.87901139985448
6.64349888E8	40.746301713677845
6.71163733E8	40.815280755894726
6.77977578E8	40.78171524116599
6.84791423E8	40.65167526319436
6.91605268E8	40.193137635498715
6.98419113E8	40.719562078596546
7.05232958E8	40.96603169056457
7.12046803E8	40.926209773896396
7.18860648E8	40.583398786607496
7.222708485E8	0.0
7.25677771E8	39.59805592138588
7.32488338E8	40.81530931756994
7.39302183E8	40.52585962677618
7.46116028E8	40.85872311407812
7.52929873E8	40.86167157175076
7.59743718E8	40.85343881250573
7.66557563E8	40.86417278975805
7.73371408E8	40.7511645383724
7.80185253E8	40.55752568976586
7.86999098E8	40.786587253262965
7.93812943E8	40.83180333394754
8.00626788E8	40.85966344590514
8.07440633E8	40.76308727568353
8.14254478E8	40.86707616580353
8.190716475E8	40.839030505811
8.2247857E8	40.13597765284063
8.27882168E8	40.20029369986827
8.34696013E8	39.854200509588324
8.41509858E8	39.92136597054426
8.48323703E8	40.83026563267273
8.55137548E8	40.27637501084614
8.61951393E8	40.02593993727661
8.68765238E8	40.83877184640262
8.75579083E8	40.59437193202948
8.82392928E8	40.8507755531605
8.89206773E8	40.812668813575584
8.96020618E8	40.82284527502843
9.02834463E8	40.83371117088822
9.09648308E8	40.85542256633971
9.14262198E8	40.47775345671321
9.176691205E8	38.2509122987003
9.23275998E8	40.57680903272566
9.30089843E8	40.84235949249607
9.36903688E8	40.75733667611436
9.43717533E8	40.86080441461758
9.50531378E8	40.759658799565074
9.57345223E8	40.81221091052137
9.64159068E8	40.78059455767953
9.70972913E8	40.83099915994834
9.77786758E8	40.89112766530316
9.84600603E8	40.88772443026944
9.91414448E8	40.8549825453577
9.98228293E8	40.71782896291552
1.00390351E9	40.56703998630399
1.0073104325E9	0.0
1.011855983E9	40.16320476316969
1.018669828E9	40.3548619406625
1.025483673E9	40.82955976146885
1.032297518E9	40.92985935465311
1.039111363E9	40.63140089903383
1.045925208E9	40.47725850770059
1.052739053E9	40.82315914940625
1.059552898E9	40.84496710770529
1.0652815955E9	40.80742858413718
1.068688518E9	0.0
1.073180588E9	40.457372106732585
1.079994433E9	40.64125127854594
1.086808278E9	40.62062866783946
1.093622123E9	40.78209879978743
1.100435968E9	40.6300184004861
1.107249813E9	40.97952860275969
1.114063658E9	40.252468581363374
1.120877503E9	40.751069494116365
1.127691348E9	40.83842557355659
1.134505193E9	40.73713626145175
1.141319038E9	40.93664007087266
1.148132883E9	40.69600961124594
1.154946728E9	36.787674737271985
1.161760573E9	40.59073955635484
1.168574418E9	40.55203992745586
1.175388263E9	40.588479181452236
1.182202108E9	40.49607116498499
1.189015953E9	40.6669473182755
1.195829798E9	40.80378951647174
1.202643643E9	40.87502029522279
1.209457488E9	40.50580656061424
1.216271333E9	40.807539518822125
1.223085178E9	40.93817736721608
1.229899023E9	40.87193878034653
1.236712868E9	40.73803672704192
1.243526713E9	40.491562026254186
1.250340558E9	40.846728478803726
1.257154403E9	40.90476275593847
1.2618183335E9	40.86574775927747
1.265225256E9	40.447150948828536
1.270782093E9	40.789919824707646
1.277595938E9	40.70879868260582
1.284409783E9	40.70665444917698
1.291223628E9	40.89919941938722
1.298037473E9	40.86844051068766
1.304851318E9	40.81140892445562
1.311665163E9	40.82113461100508
1.318479008E9	40.706089920463505
1.325292853E9	40.88900977434796
1.332106698E9	40.85903336678374
1.338920543E9	40.96299608568557
1.345734388E9	40.6559822154203
1.352548233E9	40.4633397526304
1.359362078E9	10.607361224417044
1.366175923E9	40.85957784551187
1.372989768E9	40.61368193627016
1.379803613E9	40.84851871909511
1.386617458E9	40.73401197344276
1.393431303E9	40.847425370730654
1.400245148E9	40.899607917889846
1.407058993E9	40.90040630030691
1.413872838E9	40.375848300744764
1.420686683E9	40.90225428368477
1.427500528E9	40.85434322247544
1.434314373E9	40.911151256921805
1.441128218E9	39.36514142449218
1.444861853E9	40.23178220826471
1.4482687755E9	40.53875899675897
1.454755908E9	40.46113186926542
1.461569753E9	39.89263228724571
1.468383598E9	40.58919302923998
1.475197443E9	40.81513554483291
1.482011288E9	40.81899438701528
1.488825133E9	40.65943117694526
1.495638978E9	40.75386435916351
1.502452823E9	40.77499227515703
1.509266668E9	40.404416692862945
1.516080513E9	40.765393568606015
1.522894358E9	40.75963663357044
1.529708203E9	40.909499606245625
1.536522048E9	39.82124648318591
1.543335893E9	40.6607158094697
1.550149738E9	40.819406066380814
1.556963583E9	40.69756723254505
1.563777428E9	40.850969432731375
1.570591273E9	40.881164504777345
1.577405118E9	40.79796935187698
1.584218963E9	40.88655907605372
1.591032808E9	40.84185221016655
1.597846653E9	40.91353599611569
1.6032409105E9	40.67233193171931
1.606647833E9	0.0
1.611474343E9	40.01200072836716
1.618288188E9	40.61466093845642
1.625102033E9	40.55350042668257
1.631915878E9	40.74058411732661
1.638729723E9	40.77023551723707
1.645543568E9	40.58312243686871
1.652357413E9	40.800691787572376
1.659171258E9	40.7731561375537
1.665985103E9	39.15079869150918
1.672798948E9	40.63779189291169
1.679612793E9	40.56112546663389
1.686426638E9	40.653821453053
1.693240483E9	40.83607124658521
1.700054328E9	40.77263894848313
1.706868173E9	40.85355180355719
1.713682018E9	40.84380057213132
1.720495863E9	39.83500703046722
1.727309708E9	40.56259320719193
1.734123553E9	40.928784341199645
1.740937398E9	40.82868776705555
1.747751243E9	39.41020781023992
1.754565088E9	37.002783232505486
1.759854186E9	40.79214378686154
1.7632611085E9	28.417126418663305
1.768192778E9	40.33189835188962
1.775006623E9	38.33457134030952
1.781820468E9	40.735553727063234
1.788634313E9	40.51403907555818
1.795448158E9	40.78859738831174
1.802262003E9	40.70073778300001
1.809075848E9	40.7755347405942
1.815889693E9	40.79918798440459
1.822703538E9	40.67612751024741
1.829517383E9	40.83209015956261
1.836331228E9	40.88343188943374
1.843145073E9	40.78234394665284
1.849958918E9	40.52284450421567
1.856772763E9	38.553885577373705
1.863586608E9	40.6753024550212
1.870400453E9	40.5310081551925
1.877214298E9	40.907717100200095
1.884028143E9	40.762384145469156
1.890841988E9	40.93735194729461
1.897655833E9	40.666089619971295
1.904469678E9	40.31171859317626
1.910723823E9	39.88317591097037
1.9141307455E9	0.0
1.918097368E9	40.088874683438895
1.924911213E9	40.500513705862225
1.931725058E9	40.788308782845704
1.938538903E9	40.688121388899646
1.945352748E9	40.97126751215312
1.952166593E9	40.76696077069734
1.958980438E9	40.54208932933842
1.965794283E9	40.926577968031566
1.972608128E9	40.38080582014215
1.979421973E9	40.3250489491171
1.986235818E9	40.154609793780146
1.993049663E9	40.715024265413774
1.999863508E9	40.74973911467079
2.006677353E9	40.84393588829659
2.013491198E9	40.787135036287616
2.020305043E9	34.45828504715819
2.027118888E9	40.82409487802958
2.033932733E9	40.607538882980045
2.040746578E9	40.37161667081298
2.047560423E9	39.82633981094773
2.054374268E9	40.8145259613921
2.060544391E9	40.9181510449447
2.0639513135E9	0.0
2.068001958E9	38.84736149543466
2.074815803E9	37.85276673122328
2.081629648E9	38.00343594950489
2.088443493E9	39.17184994131744
2.095257338E9	38.993346815897915
2.102071183E9	39.70192024149152
2.108885028E9	40.17318714302342
2.115698873E9	40.73012453599888
2.122512718E9	40.042783987271235
2.129326563E9	40.83394232600461
2.136140408E9	40.857247564113756
2.142954253E9	40.85385071307477
2.149768098E9	39.71985887043263
2.156581943E9	39.539828328996165
2.163395788E9	38.47090388109743
2.170209633E9	39.400248480879526
2.177023478E9	40.1759099572645
2.183837323E9	40.89948547541076
2.190651168E9	40.903076678931285
2.197465013E9	40.914596913981825
2.204278858E9	40.780544917605575
2.2082174155E9	41.160257342657346
2.211624338E9	40.07533610953619
2.217906548E9	40.84372731957426
2.224720393E9	40.789206353519845
2.231534238E9	38.230918227298886
2.238348083E9	39.63483265615033
2.245161928E9	37.08999556798036
2.251975773E9	39.007893439104635
2.258789618E9	40.83765543470844
2.265603463E9	40.52268144186937
2.272417308E9	40.67902907440151
2.279231153E9	40.000406542271165
2.286044998E9	40.70942129249409
2.292858843E9	40.820776033389535
2.299672688E9	40.920069551943584
2.306486533E9	40.705228569091936
2.313300378E9	40.78521037880937
2.320114223E9	40.98152468320762
2.326928068E9	40.91305729378046
2.333741913E9	40.897531488287164
2.3376495495E9	40.109274795035844
2.341056472E9	7.067924271008863
2.347369603E9	40.46290475608407
2.354183448E9	40.67463998826977
2.360997293E9	40.66460406868931
2.367811138E9	40.909204289784945
2.374624983E9	22.727109126033092
2.381438828E9	40.79757494143029
2.388252673E9	41.0187892405083
2.395066518E9	41.00370949376161
2.401880363E9	40.92235143830087
2.408694208E9	40.901401881591255
2.415508053E9	40.7746268001817
2.422321898E9	40.73717488113464
2.429135743E9	40.40563700191072
2.435949588E9	40.90396944377982
2.442763433E9	40.90525271089873
2.449577278E9	40.548651276119216
2.456391123E9	40.762806750761165
2.4612717095E9	40.39778245535663
2.462753523E9	39.74201724844532
2.4646867815E9	29.158956109134046
2.470018813E9	39.0282885973689
2.476832658E9	40.5654105274743
2.483646503E9	40.25523399045375
2.490460348E9	30.050392034248883
2.497274193E9	34.44396291983216
2.504088038E9	40.488043841085165
2.510901883E9	40.59559095925536
2.517715728E9	39.569062405427786
2.524529573E9	40.522610942253465
2.531343418E9	40.539039290865574
2.538157263E9	39.973329380862154
2.544971108E9	40.5434240438496
2.551784953E9	40.470214904907095
2.558598798E9	40.39145083911885
2.565412643E9	40.677228492994935
2.572226488E9	40.320108281550965
2.579040333E9	40.41865122000015
2.585854178E9	39.02950386545623
2.592668023E9	40.249552566091474
2.599481868E9	40.542708592835915
2.606295713E9	40.22979089997949
2.613109558E9	39.05536492928004
2.619923403E9	40.444871807214994
2.626737248E9	40.75880952147143
2.631968571E9	40.365538851926644
2.6353754935E9	37.01220251150866
2.640364938E9	33.061404698533934
2.647178783E9	28.68071454072361
2.653992628E9	27.398441084114648
2.660806473E9	26.934918907408942
2.667620318E9	27.075175445361303
2.674434163E9	29.061284113968785
2.681248008E9	28.36883583255702
2.688061853E9	22.52484283504044
2.694875698E9	25.516683116304243
2.701689543E9	25.64297988601664
2.708503388E9	26.429298822531027
2.715317233E9	27.29089816212261
2.7221309125E9	29.36820830142222
