#Position (bp)	Coverage	Std
3406923.0	0.31312878411528294	0.8159122651387479
1.0220768E7	0.5802817645543742	1.1050218417170308
1.7034613E7	0.6042428320573773	1.1267263618347736
2.3848458E7	0.5679445305844204	1.090910726948495
3.0662303E7	0.6149428112908351	1.1473564929658184
3.7476148E7	0.607850046486235	1.130154692618453
4.4289993E7	0.571099137124487	1.0867280466194897
5.1103838E7	0.6190564945342901	1.1473864878053264
5.7917683E7	0.5450424833555797	1.0827683946917555
6.4731528E7	0.5618648501690309	1.0826287102006646
7.1545373E7	0.5659025117242907	1.0865045873888712
7.8359218E7	0.48188621842733437	0.9861798722550414
8.5173063E7	0.5311426954971826	1.0427435627288542
9.1986908E7	0.5825778250018895	1.100823252440334
9.8800753E7	0.6105450006567511	1.1348305684238493
1.05614598E8	0.6163010752372559	1.1464701080672106
1.12428443E8	0.6130295009645802	1.1421276464127421
1.19242288E8	0.5542532887085045	1.0716208723398521
1.26056133E8	0.5683937629928476	1.0910672411579905
1.300790245E8	0.5817257037285968	1.1252375297182544
1.33485947E8	0.4288299679661449	2.1387959936247816
1.39683823E8	0.5680980415609689	1.085902592278001
1.46497668E8	0.6229793897571783	1.1567029031312497
1.53311513E8	0.5800058557246313	1.0941264293712782
1.60125358E8	0.5825260187163048	1.1079646201994573
1.66939203E8	0.5796929633709015	1.1009010409895061
1.73753048E8	0.5869182524697876	1.1072363192922323
1.80566893E8	0.5393794546251052	1.0552334108609298
1.87380738E8	0.5245449522259459	1.0310128471120288
1.94194583E8	0.5321666401275638	1.043686403506592
2.01008428E8	0.5340900768949103	1.0449841943095282
2.07822273E8	0.5186633978319143	1.0224286962570326
2.14636118E8	0.5372188536721925	1.0406181309275373
2.21449963E8	0.5793997368592916	1.0986642431978044
2.28263808E8	0.49592161254034983	0.9969541269006863
2.35077653E8	0.5192020070899763	1.019931125645244
2.41891498E8	0.5529584250889182	1.070569939514339
2.48705343E8	0.4535712215349777	0.9430063923337645
2.52444901E8	0.4680859379110167	0.9705178400533416
2.558518235E8	0.5774548700235209	56.64738353527413
2.62333033E8	0.583667077839311	1.100677525762533
2.69146878E8	0.517573998234477	1.0257954954830129
2.75960723E8	0.38339791997029576	0.8781049581463282
2.82774568E8	0.5680378699544824	1.0806148032861278
2.89588413E8	0.6240197715093314	1.1486921342297998
2.96402258E8	0.6088554993546228	1.1329433363799943
3.03216103E8	0.6094843660224146	1.1346001556023284
3.10029948E8	0.5776390569494904	1.1018191571532001
3.16843793E8	0.6280861980276922	1.1646317328736884
3.23657638E8	0.5785138934037977	1.099524031008483
3.30471483E8	0.5641430058946161	1.092484868079096
3.37285328E8	0.5102989574902276	1.0148155235991854
3.44099173E8	0.5982814402147393	1.1257498191589037
3.50913018E8	0.5820659260667068	1.1017224512220927
3.57726863E8	0.5238148211472378	1.0318987805919082
3.64540708E8	0.5201615240734123	1.0273874817349096
3.704270945E8	0.5684204328032187	1.0935224314669694
3.73834017E8	0.0	0.0
