#Position (bp)	Coverage	Std
3406923.0	0.34383582250550165	0.8329107505760784
1.0220768E7	0.6234450592873774	1.1078529515360123
1.7034613E7	0.6319006375988887	1.1156851225791284
2.3848458E7	0.6304108766782925	1.1220862967386116
3.0662303E7	0.6410781284282222	1.1241814611155578
3.7476148E7	0.6346365378138188	1.1167505028254054
4.4289993E7	0.628788738223426	1.1083128005111702
5.1103838E7	0.6185896509239643	1.09725720807308
5.7917683E7	0.6077524510757142	1.12159833613043
6.4731528E7	0.6153424388139149	1.0979038407535282
7.1545373E7	0.6311302942758458	1.1164720611702574
7.8359218E7	0.6889885226329627	1.1966436866857524
8.5173063E7	0.6284551527074654	1.1178329857995573
9.1986908E7	0.639724267282276	1.1266547852807614
9.8800753E7	0.6333180458316854	1.1189121261840702
1.05614598E8	0.6232601416674433	1.1067964434776723
1.12428443E8	0.6367965517266683	1.1218757017056875
1.19242288E8	0.6304945298873104	1.1155403506595285
1.26056133E8	0.6734798047211229	1.167446699204742
1.300790245E8	0.5783294289160655	1.0646615816750344
1.33485947E8	0.5437725852472999	2.7074377269314263
1.39683823E8	0.6668876383304874	1.156843665577751
1.46497668E8	0.6526282884333295	1.1387372312990753
1.53311513E8	0.6613632978149635	1.1483509571367672
1.60125358E8	0.6477423539866257	1.1377172723204934
1.66939203E8	0.6459829949169669	1.1346268659693204
1.73753048E8	0.6387530094975744	1.1225150167157265
1.80566893E8	0.64715927644377	1.1350364970694053
1.87380738E8	0.65454350663979	1.1447535485979774
1.94194583E8	0.6562227347408108	1.1467452332578736
2.01008428E8	0.6799290268563492	1.1792561538154207
2.07822273E8	0.6412294380045335	1.1317381797189732
2.14636118E8	0.6323519246475374	1.1157624668911434
2.21449963E8	0.6473598973853969	1.1354437184551496
2.28263808E8	0.6707255595042153	1.1651764274448622
2.35077653E8	0.6548886861970004	1.1482939566255748
2.41891498E8	0.6480298568576186	1.1417457536274382
2.48705343E8	0.6784024291717818	1.1823467111716155
2.52444901E8	0.5487177405899251	1.046928172644298
2.558518235E8	0.5603009738518232	47.82247145023753
2.62333033E8	0.6362100987034487	1.1197059717413897
2.69146878E8	0.5981192703972573	1.0769277474294965
2.75960723E8	0.4778823116757132	0.953546354771083
2.82774568E8	0.6486375900831323	1.134774117406361
2.89588413E8	0.654841576231922	1.1413304938641065
2.96402258E8	0.6349886150917727	1.1178172309182552
3.03216103E8	0.6390391915284248	1.1228047692731098
3.10029948E8	0.6269879928293056	1.1140380469752849
3.16843793E8	0.6464130017633216	1.1353821275166258
3.23657638E8	0.6455713330725897	1.129704773760784
3.30471483E8	0.6322513940367003	1.123928234103291
3.37285328E8	0.614905240726785	1.1005502491247412
3.44099173E8	0.6315736562836402	1.116324827699503
3.50913018E8	0.6495552804620592	1.1349732030422999
3.57726863E8	0.629571409387798	1.1135586187863573
3.64540708E8	0.6649433616408944	1.1550252490461768
3.704270945E8	0.6156620947107924	1.1055167894056361
3.73834017E8	0.0	0.0
3.78168398E8	0.5385483526555124	1.0422396474224167
3.84982243E8	0.6377964277144549	1.1461683480087308
3.91796088E8	0.6518007087041164	1.1409147613743122
3.98609933E8	0.6515713227993886	1.1412302560655412
4.05423778E8	0.62136679070334	1.1023882980533781
4.12237623E8	0.6420364713315316	1.1301437195351909
4.19051468E8	0.6366459759504363	1.1283655165645137
4.25865313E8	0.6321671537876192	1.1231541638203701
4.32679158E8	0.655938460590166	1.1428549650412616
4.39493003E8	0.5498879120379169	1.0444180583603575
4.46306848E8	0.6483754766948764	1.13140187819871
4.53120693E8	0.6483499404521236	1.1986658335195077
4.59934538E8	0.6414576498291347	1.1257895150453032
4.66748383E8	0.6334580548867783	1.1156609184956614
4.73562228E8	0.6305878692573723	1.1422529883923158
4.80376073E8	0.6246776966602557	1.10817143580907
4.87189918E8	0.6360367751247643	1.1187366161520862
4.91962519E8	0.575684906806397	1.1582101657362947
4.953694415E8	0.029083245315111764	0.21890703009379003
5.00817608E8	0.4100232688005084	0.9022564236381946
5.07631453E8	0.6340879488746809	1.120261767788019
5.14445298E8	0.8440454691881015	19.975212117045988
5.21259143E8	0.5997869044570283	1.0952403852084946
5.28072988E8	0.6440062842638774	1.1278532072425462
5.34886833E8	0.5187218083182109	1.0191000980852214
5.41700678E8	0.6439428839370429	1.1272748559365189
5.48514523E8	0.6214596897933545	1.1156632205370653
