loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_1	chr8	93800000	93825000	chr8	93900000	93925000	chr8:93800000-93825000_chr8:93900000-93925000	FALSE	-0.0428161815499109	7.20738197730097	0.58809637162386	0.456144645671314	0.631665884752442	FALSE	FALSE	non_significant	unchanged	#999999
loop_2	chr8	111675000	111700000	chr8	111825000	111850000	chr8:111675000-111700000_chr8:111825000-111850000	FALSE	-0.026359782118466	6.91649745858158	0.313899881462521	0.584326031121187	0.735337305374173	FALSE	FALSE	non_significant	unchanged	#999999
loop_3	chr8	126275000	126300000	chr8	126375000	126400000	chr8:126275000-126300000_chr8:126375000-126400000	FALSE	-0.0413989328816289	7.4470402596151	0.456800181433037	0.510350960612812	0.678839146816821	FALSE	FALSE	non_significant	unchanged	#999999
loop_4	chr8	119950000	119975000	chr8	120050000	120075000	chr8:119950000-119975000_chr8:120050000-120075000	FALSE	0.0876804540095418	7.52617785341333	2.46099681352235	0.139463656150745	0.289356815535345	FALSE	FALSE	non_significant	unchanged	#999999
loop_5	chr8	124050000	124075000	chr8	124325000	124350000	chr8:124050000-124075000_chr8:124325000-124350000	FALSE	0.0288372047814943	6.59800561327058	0.308112100450831	0.587773457152982	0.738155701782489	FALSE	FALSE	non_significant	unchanged	#999999
loop_6	chr8	25300000	25325000	chr8	25400000	25425000	chr8:25300000-25325000_chr8:25400000-25425000	FALSE	-0.02543524042719	7.44450137210903	0.248502599709156	0.626024159709019	0.768408714658519	FALSE	FALSE	non_significant	unchanged	#999999
loop_7	chr8	114575000	114600000	chr8	114675000	114700000	chr8:114575000-114600000_chr8:114675000-114700000	FALSE	0.0120701510395563	7.27549621163698	0.0583915992202766	0.812629042713245	0.892622897860246	FALSE	FALSE	non_significant	unchanged	#999999
loop_8	chr8	122500000	122525000	chr8	122600000	122625000	chr8:122500000-122525000_chr8:122600000-122625000	FALSE	0.0194744343979287	7.23597468297888	0.0878104311080079	0.771415641578557	0.866325509973199	FALSE	FALSE	non_significant	unchanged	#999999
loop_9	chr8	46650000	46675000	chr8	46925000	46950000	chr8:46650000-46675000_chr8:46925000-46950000	FALSE	0.0310934037317855	6.41786356620131	0.666615739908984	0.428177228472105	0.605977874583639	FALSE	FALSE	non_significant	unchanged	#999999
loop_10	chr8	116500000	116525000	chr8	116600000	116625000	chr8:116500000-116525000_chr8:116600000-116625000	FALSE	-0.120066855844365	7.08121433487785	4.50165054115454	0.0525700110473297	0.14759826961616	FALSE	FALSE	non_significant	unchanged	#999999
loop_11	chr8	110475000	110500000	chr8	110600000	110625000	chr8:110475000-110500000_chr8:110600000-110625000	FALSE	0.0322983686452483	6.08499149916368	0.443414057860843	0.516514680858447	0.68377592105956	FALSE	FALSE	non_significant	unchanged	#999999
loop_12	chr8	106200000	106225000	chr8	106400000	106425000	chr8:106200000-106225000_chr8:106400000-106425000	TRUE	0.0142111517673539	5.46226109297027	0.10336591607659	0.75267075502564	0.854438557108093	FALSE	FALSE	non_significant	unchanged	#999999
