loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_32	chr8	49530000	49540000	chr8	49820000	49830000	chr8:49530000-49540000_chr8:49820000-49830000	TRUE	-0.658539450793594	4.79304566753076	64.9677623513349	1.78974261684467e-6	0.00586682148069503	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_2344	chr8	34870000	34880000	chr8	35470000	35480000	chr8:34870000-34880000_chr8:35470000-35480000	FALSE	0.407607541857131	5.60861693538885	48.5776083076662	8.72464984554685e-6	0.0120629189926992	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3282	chr8	34180000	34190000	chr8	34380000	34390000	chr8:34180000-34190000_chr8:34380000-34390000	TRUE	0.439336802562421	4.99675575116129	31.0200567219002	8.39919254229889e-5	0.0337830795310429	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4309	chr8	34850000	34860000	chr8	35460000	35470000	chr8:34850000-34860000_chr8:35460000-35470000	FALSE	0.438531496090977	5.43537764916674	64.5433331145445	1.85642122614887e-6	0.00586682148069503	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4365	chr8	49480000	49490000	chr8	49820000	49830000	chr8:49480000-49490000_chr8:49820000-49830000	FALSE	-0.522829692420707	4.65108655847251	26.8755141862198	1.6428828937184e-4	0.0478208623353146	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_7428	chr8	34820000	34830000	chr8	35460000	35470000	chr8:34820000-34830000_chr8:35460000-35470000	FALSE	0.569481690131179	4.71999454512869	58.596733876683	3.16986407661749e-6	0.0075177148628495704	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_7436	chr8	33210000	33220000	chr8	33700000	33710000	chr8:33210000-33220000_chr8:33700000-33710000	FALSE	0.346171037302744	5.34897111728447	32.6686259419804	6.54826564098945e-5	0.0314914635891236	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8394	chr8	35720000	35730000	chr8	35850000	35860000	chr8:35720000-35730000_chr8:35850000-35860000	FALSE	0.325758239897077	5.83307056168426	29.1583284743976	1.125781577324e-4	0.0371709553038255	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8434	chr8	34180000	34190000	chr8	34810000	34820000	chr8:34180000-34190000_chr8:34810000-34820000	FALSE	0.309968757279256	5.90549331506962	29.5000123670963	1.065803782003e-4	0.036701752900642703	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8480	chr8	36830000	36840000	chr8	37050000	37060000	chr8:36830000-36840000_chr8:37050000-37060000	FALSE	0.384291305775436	6.5092845504648	30.4196100646474	9.21830269645005e-5	0.0352391566709979	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8544	chr8	41050000	41060000	chr8	41230000	41240000	chr8:41050000-41060000_chr8:41230000-41240000	FALSE	0.310667831690916	6.14239884769938	28.6702345271702	1.2183337706856e-4	0.0385028281072974	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8545	chr8	36200000	36210000	chr8	36520000	36530000	chr8:36200000-36210000_chr8:36520000-36530000	FALSE	0.403595081819631	5.00372868585216	31.5958690189542	7.69148764859243e-5	0.0321039792004079	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8642	chr8	34890000	34900000	chr8	35450000	35460000	chr8:34890000-34900000_chr8:35450000-35460000	FALSE	0.404412669937773	5.45914058588177	32.7529336948463	6.46704283016873e-5	0.0314914635891236	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8661	chr8	35490000	35500000	chr8	35850000	35860000	chr8:35490000-35500000_chr8:35850000-35860000	TRUE	0.369161665416888	4.90204484624813	31.8322817345955	7.42099881913421e-5	0.0321039792004079	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8692	chr8	40180000	40190000	chr8	40380000	40390000	chr8:40180000-40190000_chr8:40380000-40390000	TRUE	0.385417922933943	5.80751514167088	49.8235712483234	7.62535038183333e-6	0.0112458667431278	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8734	chr8	36530000	36540000	chr8	37060000	37070000	chr8:36530000-36540000_chr8:37060000-37070000	FALSE	0.454694299331714	4.8076551713024704	43.1263479206501	1.62799187026314e-5	0.0156584505017222	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_8758	chr8	48220000	48230000	chr8	49820000	49830000	chr8:48220000-48230000_chr8:49820000-49830000	FALSE	-0.907636620590362	3.8015301363332	69.6727173406502	1.20871410753359e-6	0.00534783469737162	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_8805	chr8	33210000	33220000	chr8	33720000	33730000	chr8:33210000-33220000_chr8:33720000-33730000	FALSE	0.405045328744502	5.15099194443614	34.1093345002061	5.30739398230288e-5	0.0279548023039296	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_17895	chr8	40180000	40190000	chr8	40290000	40300000	chr8:40180000-40190000_chr8:40290000-40300000	TRUE	0.387391598664985	5.51075001958883	47.1619003986635	1.02019332658842e-5	0.0125381759837717	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_20189	chr8	36240000	36250000	chr8	36340000	36350000	chr8:36240000-36250000_chr8:36340000-36350000	FALSE	0.317563309193414	6.0022002711272	30.4051852050889	9.23908817881691e-5	0.0352391566709979	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
