chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	6380001	6420000	chr1	6380001	7210000	0.23517382413087934	0.6060826928631087	17.838864218538017	5922.502920554622	2.462783666851739	3270.57670957911
chr1	6820001	6880000	chr1	6220001	6880000	0.10991820040899795	0.020883083868410736	23.40368677226793	9267.8599618181	2.089929039506297	4965.671397866961
chr1	9540001	9600000	chr1	9540001	10080000	0.08588957055214724	0.6233027961582279	22.24419416318827	7207.118908872999	1.3492171148649312	2622.8780712974262
chr1	10720001	10780000	chr1	10070001	10780000	0.04805725971370143	2.515413487427926	20.405798215927106	8692.870039984948	1.971269715135512	5038.565391886369
chr1	10810001	10860000	chr1	10810001	11580000	0.08384458077709611	1.5818943058256723	18.165138854616465	6993.578459027339	1.9491105635930046	3752.037834916534
chr1	12800001	12850000	chr1	10850001	12850000	0.2331288343558282	-0.10081701726652328	9.115476642312842	9115.476642312842	2.676204244682369	13381.021223411844
chr1	12840001	12880000	chr1	12840001	13770000	0.10736196319018405	-0.09744707900860042	13.118544704486476	4880.098630068969	1.497220861538379	2227.864641969108
chr1	14970001	15020000	chr1	14970001	16470000	0.1247443762781186	0.5225934344593844	11.108308114244847	8331.231085683636	2.4596881320665513	9223.830495249567
chr1	16080001	16130000	chr1	16080001	16670000	0.17075664621676892	0.6369251665188894	19.06874738544315	5625.280478705729	1.372479267418907	2024.406919442888
chr1	16400001	16440000	chr1	15590001	16440000	0.254601226993865	0.19335379370709488	15.490156849799934	5266.653328931978	1.5543207380058555	2113.8762036879634
chr1	17100001	17150000	chr1	16350001	17150000	0.044989775051124746	1.8784972817457792	19.75297240935242	7901.188963740968	2.1189799005169148	4237.9598010338295
chr1	22250001	22290000	chr1	20810001	22290000	0.13241308793456033	1.3845416816465363	11.880559234502053	7033.291066825215	2.8709488628420243	6798.406907209914
chr1	22370001	22440000	chr1	22370001	23140000	0.2310838445807771	-1.3514567859613873	16.091675281885692	8448.129522989988	1.0723565210112476	3940.910214716335
chr1	23240001	23290000	chr1	22290001	23290000	0.15184049079754602	0.14587203932927897	13.634106886016667	6680.712374148167	1.7538573443050391	4384.643360762598
chr1	24230001	24270000	chr1	23680001	24270000	0.034764826175869123	2.293559361681218	23.29527452512008	5497.68478792834	1.869326213492668	1764.6439455370787
chr1	24330001	24380000	chr1	24330001	25860000	0.17075664621676892	0.701221926290852	10.465863226081837	8006.3853679526055	2.0465179145546175	7827.931023171413
chr1	24870001	24910000	chr1	24870001	25830000	0.26278118609406953	-0.7375938212346212	15.512068901223072	5956.63445806966	1.7493584329346366	2687.0145529876017
chr1	31130001	31200000	chr1	30730001	31200000	0.16973415132924335	0.6111433057600232	24.455915341264095	8045.996147275888	1.5464912154290982	3561.5692691332133
chr1	34390001	34430000	chr1	33990001	34430000	0.04243353783231084	2.7361078532145027	35.81995446480584	6304.311985805827	2.0479461751066763	1441.7541072751
chr1	34570001	34610000	chr1	34190001	34610000	0.18251533742331288	0.2756567737679264	33.60456312326615	5645.566604708714	1.5176807996951303	1019.8814973951276
chr1	36030001	36070000	chr1	35370001	36070000	0.11912065439672802	1.4169417306856948	22.353664466544178	6259.02605063237	2.1329821979262413	2388.94006167739
chr1	37430001	37480000	chr1	37430001	37880000	0.2934560327198364	-0.03772629367305075	33.32657645481743	7498.479702333921	1.8430553947334274	2073.4373190751057
chr1	38750001	38780000	chr1	37850001	38780000	0.19529652351738241	-1.9063880764141448	22.546517836179547	6290.4784762940935	2.9227162014313697	2446.3134605980563
chr1	39500001	39550000	chr1	38810001	39550000	0.04550102249488752	1.7737884907453518	23.169623797488576	8572.760805070773	2.2125585054260455	4093.233235038184
chr1	40360001	40400000	chr1	39560001	40400000	0.08537832310838446	0.8905812600927171	17.36608987017317	5835.0061963781845	1.7049206846343872	2291.4134001486163
chr1	43090001	43150000	chr1	43090001	44020000	0.1278118609406953	0.6036764769068388	14.470717769578588	8074.660515424852	1.4546907444824793	4870.30461252734
chr1	51300001	51350000	chr1	49240001	51350000	0.20961145194274028	-0.17611498265460512	7.74742073897701	8173.528879620746	1.6695657590101112	8806.959378778336
chr1	51580001	51620000	chr1	50940001	51620000	0.04396728016359918	2.102887443500055	20.007830630273325	5442.129931434344	1.7679918953203784	1923.5751821085717
chr1	53250001	53300000	chr1	52630001	53300000	0.14621676891615543	0.37345668786128866	20.97920105881516	7028.032354703078	1.6937441023270594	2837.0213713978246
chr1	54940001	55010000	chr1	54400001	55010000	0.05828220858895705	1.039535450015956	26.21818741070829	11195.16602437244	2.0011238295808003	5981.359126617012
chr1	55350001	55400000	chr1	55000001	55400000	0.11298568507157464	0.6553292923273448	25.13435582172169	5026.8711643443385	1.0777515814703804	1077.7515814703804
chr1	57400001	57440000	chr1	57400001	58320000	0.07822085889570551	6.046099067751429	18.697579589813447	6880.709289051349	3.1641583127772246	4657.641036408075
chr1	57910001	57970000	chr1	57480001	57970000	0.2229038854805726	0.7503209314886343	26.217018797237547	7707.803526387838	1.7286004465220488	3049.251187664894
chr1	60830001	60880000	chr1	60090001	60880000	0.05930470347648262	1.8761005785002827	19.988562302186615	7895.482109363713	2.151146536454853	4248.514409498335
chr1	61910001	61960000	chr1	61910001	62980000	0.1901840490797546	-0.27999000558444087	15.470691244295436	8276.819815698058	2.354195658339402	6297.4733860579
chr1	62660001	62700000	chr1	61760001	62700000	0.12985685071574643	0.32308237953836416	17.4917401294834	6576.8942886857585	2.4851950176698234	3737.7333065754146
chr1	63730001	63780000	chr1	63730001	64420000	0.0541922290388548	2.146455065980447	20.182291690675044	6962.89063328289	1.9113139855938779	3297.0166251494393
chr1	64420001	64460000	chr1	63780001	64460000	0.03834355828220859	3.157433214927814	27.683695809950237	7529.965260306464	3.0251517912679575	3291.365148899538
chr1	67160001	67230000	chr1	67160001	69100000	0.2888548057259714	1.2523672365240226	8.72277423758431	11845.527414639495	2.2612289499588454	21495.242398308783
chr1	67610001	67670000	chr1	67610001	69080000	0.20040899795501022	0.819492658314838	10.551209246056612	9306.166555021931	2.0444162378179116	10819.050730532388
chr1	69070001	69140000	chr1	67390001	69140000	0.08077709611451943	-3.710827778592612	12.151528141561492	14885.621973412828	3.3663682412479985	28866.60766870159
chr1	72090001	72160000	chr1	69430001	72160000	0.06032719836400818	4.2000180038133905	7.739555351072424	14790.290275899402	3.577208575606081	47852.31911588255
chr1	72820001	72860000	chr1	72210001	72860000	0.03783231083844581	1.7517946310715116	24.19821904642494	6291.536952070484	1.6911451362501513	1758.7909417001574
chr1	72860001	72910000	chr1	72860001	73800000	0.026073619631901843	7.212621355200617	20.63002318000433	9696.110894602034	3.3124386396009675	7784.2308030622735
chr1	73580001	73630000	chr1	72930001	73630000	0.21574642126789367	0.7851287406826101	22.62949192440797	7920.322173542789	2.178808037462944	3812.9140655601523
chr1	73800001	73860000	chr1	72230001	73860000	0.06646216768916155	2.436723389581451	12.59765387063682	12320.50548548281	2.793575000847144	16392.69810497104
chr1	73880001	73920000	chr1	73880001	74470000	0.044989775051124746	1.8420040296124218	26.82845702274138	6331.515857366965	1.906703962630978	1799.9285407236432
chr1	75250001	75320000	chr1	74750001	75320000	0.07975460122699386	0.6266227892392874	33.37309871754734	11914.196242164402	1.6828952073298309	4700.326314072217
chr1	75620001	75670000	chr1	75620001	77600000	0.0679959100204499	4.799255720840304	10.288236109906082	10185.353748807021	3.7176977759678445	18402.60399104083
chr1	77480001	77550000	chr1	75720001	77550000	0.041922290388548056	5.740138751797167	10.911411300193135	13977.517875547406	3.5487335545815797	31821.493783933023
chr1	77860001	77910000	chr1	75640001	77910000	0.09406952965235174	2.056354269697931	8.505488298803261	9653.729219141702	3.0611602008832506	17372.08414001245
chr1	78400001	78460000	chr1	77980001	78460000	0.04652351738241309	0.9860909939015843	28.92419119882422	8330.167065261376	1.9139527583676994	3307.3103664593846
chr1	79760001	79800000	chr1	79760001	80530000	0.06339468302658487	0.945073674264964	18.367955095661245	5657.330169463663	2.1412550800111085	2603.766177293508
chr1	81260001	81310000	chr1	80160001	81310000	0.044989775051124746	2.607173150240179	15.114442986408552	8690.804717184918	2.149995895772477	6181.2382003458715
chr1	83720001	83760000	chr1	83720001	84720000	0.06134969325153374	5.76405930137581	16.470750446744425	6588.30017869777	3.0853714471774527	4936.594315483924
chr1	84680001	84720000	chr1	83270001	84720000	0.22392638036809817	-0.26154076013553407	11.564655405470868	6707.500135173103	2.18974375337211	5080.205507823295
chr1	85570001	85630000	chr1	84970001	85630000	0.16922290388548056	0.2540942752315491	12.481809695979294	4268.7789160249185	1.181160789669635	2806.438036255053
chr1	88710001	88780000	chr1	88710001	89670000	0.14877300613496933	1.2525549228311148	17.680154864248298	11881.064068774856	2.156865698295882	10145.896244783828
chr1	89160001	89220000	chr1	88320001	89220000	0.07157464212678938	3.322259368855205	21.64363612188818	11687.563505819617	2.708604847229806	8775.879705024572
chr1	89640001	89680000	chr1	89640001	90500000	0.09560327198364008	1.1998980523675804	19.05159682646615	6553.7493083043555	1.7732589632796987	2440.0043334728653
