chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	6380001	6420000	chr1	6380001	7210000	0.1901840490797546	0.8683573495734508	18.700483208028412	6208.560425065433	2.5264181235700462	3355.0832681010215
chr1	6820001	6880000	chr1	6220001	6880000	0.07668711656441718	0.11318533747539213	24.886819792236818	9855.18063772578	2.21074595059527	5252.732378614361
chr1	9540001	9600000	chr1	9540001	10080000	0.1656441717791411	0.35223624238597434	23.364684074652253	7570.15764018733	1.379172684236819	2681.1116981563764
chr1	10720001	10780000	chr1	10070001	10780000	0.07770961145194274	1.6698995512803518	20.42713382337663	8701.959008758444	1.9730874144195676	5043.2114312564145
chr1	10810001	10860000	chr1	10810001	11580000	0.09100204498977506	1.675448652632026	18.112023882086106	6973.129194603151	1.9573646593134575	3767.9269691784057
chr1	12800001	12850000	chr1	10850001	12850000	0.1820040899795501	0.22809532180263054	8.854402339415975	8854.402339415974	2.643875519556508	13219.37759778254
chr1	12840001	12880000	chr1	12840001	13770000	0.07157464212678936	0.8744697258981768	13.304029162610894	4949.098848491252	1.529315917072818	2275.6220846043534
chr1	14970001	15020000	chr1	14970001	16470000	0.14212678936605316	1.8921276494937398	11.837483666763054	8878.11275007229	2.5829881075589705	9686.205403346139
chr1	16080001	16130000	chr1	16080001	16670000	0.14519427402862986	0.27943349064069467	19.217327373839197	5669.111575282563	1.3802268088397611	2035.8345430386476
chr1	16400001	16440000	chr1	15590001	16440000	0.1390593047034765	0.644442747497351	15.847249877658877	5388.064958404018	1.6724291725309322	2274.503674642068
chr1	17100001	17150000	chr1	16350001	17150000	0.03987730061349693	1.6380210415754988	20.582372731707693	8232.949092683077	2.1898835340735885	4379.767068147177
chr1	22250001	22290000	chr1	20810001	22290000	0.12167689161554193	1.1333104692877736	12.357743184038622	7315.783964950864	2.9722771479562042	7038.352286360291
chr1	22370001	22440000	chr1	22370001	23140000	0.1656441717791411	-1.6233949107665882	16.96898053438782	8908.714780553606	1.1894861608218452	4371.361641020281
chr1	23240001	23290000	chr1	22290001	23290000	0.20296523517382414	-0.31096368233500316	13.708023488709129	6716.931509467473	1.642439109038975	4106.097772597437
chr1	24230001	24270000	chr1	23680001	24270000	0.02965235173824131	2.047586493645237	25.750633415623007	6077.14948608703	1.9660965961364718	1855.9951867528293
chr1	24330001	24380000	chr1	24330001	25860000	0.20552147239263804	0.23691620614826392	10.821680497090586	8278.585580274299	2.0372212404273427	7792.371244634586
chr1	24870001	24910000	chr1	24870001	25830000	0.1523517382413088	0.08483325991385542	16.57030190155828	6362.99593019838	1.9400501222181823	2979.916987727128
chr1	31130001	31200000	chr1	30730001	31200000	0.21574642126789367	0.8102855377350222	25.369310956782318	8346.503304781383	1.53917841675325	3544.727893782735
chr1	34390001	34430000	chr1	33990001	34430000	0.033231083844580775	3.099718917059669	38.52819282734108	6780.96193761203	2.2630222457461864	1593.1676610053153
