250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456378	3
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456379	7
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456392	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456393	27
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456394	4
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456396	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr1	21803
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr2	21858
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr3	16753
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr4	17617
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr5	17445
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr6	17808
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr7	16031
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr8	15262
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr9	15824
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrM	162
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	phage_Xp12	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrX	5339
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrY	2187
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrX_GL456233_random	10
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456360	1
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456366	1
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456367	2
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456368	3
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456381	6
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr5_JH584297_random	10
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456382	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456383	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456385	3
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr5_JH584296_random	4
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456387	6
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	phage_T4	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456389	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr5_JH584299_random	32
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr5_JH584298_random	6
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrY_JH584300_random	6
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	phage_lambda	1903
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr5_GL456354_random	4
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr10	13180
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr11	15029
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr12	14253
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr13	12470
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrY_JH584302_random	3
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr14	13830
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456239	17
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr15	11885
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr16	11192
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr17	10256
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrY_JH584301_random	5
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr18	10233
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr19	6550
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr7_GL456219_random	1
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrY_JH584303_random	5
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr4_GL456216_random	3
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr4_JH584293_random	4
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr1_GL456211_random	39
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr4_JH584292_random	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr1_GL456210_random	21
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr4_JH584295_random	0
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	plasmid_puc19c	857
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_JH584304	125
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr1_GL456213_random	1
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr4_JH584294_random	7
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr1_GL456221_random	47
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr1_GL456212_random	33
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456370	9
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456372	2
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456359	1
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chr4_GL456350_random	2
250504_A1_Bap1_P60_ctrl1_5mC_S44_L002	chrUn_GL456390	0
