##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	evoC-Bap1-mut-F_S4_L005_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	353221924
Sequences flagged as poor quality	0
Sequence length	151
%GC	22
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	34.39135444491832	40.0	40.0	40.0	9.0	40.0
2	37.978603930032385	40.0	40.0	40.0	40.0	40.0
3	38.17665588051097	40.0	40.0	40.0	40.0	40.0
4	37.862861776949046	40.0	40.0	40.0	40.0	40.0
5	38.16879497830944	40.0	40.0	40.0	40.0	40.0
6	38.4631817786033	40.0	40.0	40.0	40.0	40.0
7	38.68648018858535	40.0	40.0	40.0	40.0	40.0
8	38.809077884418066	40.0	40.0	40.0	40.0	40.0
9	38.853336179098555	40.0	40.0	40.0	40.0	40.0
10-14	38.995717375685885	40.0	40.0	40.0	40.0	40.0
15-19	39.07708149848592	40.0	40.0	40.0	40.0	40.0
20-24	39.10302479808699	40.0	40.0	40.0	40.0	40.0
25-29	39.08444859498585	40.0	40.0	40.0	40.0	40.0
30-34	39.061223182171446	40.0	40.0	40.0	40.0	40.0
35-39	39.007745519216414	40.0	40.0	40.0	40.0	40.0
40-44	38.97670322072081	40.0	40.0	40.0	40.0	40.0
45-49	38.932292225439554	40.0	40.0	40.0	40.0	40.0
50-54	38.89317668458201	40.0	40.0	40.0	40.0	40.0
55-59	38.8408921180102	40.0	40.0	40.0	40.0	40.0
60-64	38.79141390951712	40.0	40.0	40.0	40.0	40.0
65-69	38.740320874306775	40.0	40.0	40.0	40.0	40.0
70-74	38.68042941864503	40.0	40.0	40.0	40.0	40.0
75-79	38.61077557065796	40.0	40.0	40.0	40.0	40.0
80-84	38.561932422971566	40.0	40.0	40.0	40.0	40.0
85-89	38.49714693927096	40.0	40.0	40.0	40.0	40.0
90-94	38.417836703137375	40.0	40.0	40.0	40.0	40.0
95-99	38.34956215288607	40.0	40.0	40.0	40.0	40.0
100-104	38.27984377889295	40.0	40.0	40.0	40.0	40.0
105-109	38.199708552065985	40.0	40.0	40.0	40.0	40.0
110-114	38.10796185459881	40.0	40.0	40.0	40.0	40.0
115-119	38.04851289355414	40.0	40.0	40.0	40.0	40.0
120-124	37.969179220596736	40.0	40.0	40.0	40.0	40.0
125-129	37.88408244727187	40.0	40.0	40.0	30.4	40.0
130-134	37.80864604599119	40.0	40.0	40.0	24.0	40.0
135-139	37.74163346836874	40.0	40.0	40.0	24.0	40.0
140-144	37.67186847665776	40.0	40.0	40.0	24.0	40.0
145-149	37.57923522719955	40.0	40.0	40.0	24.0	40.0
150-151	36.76133318808376	40.0	40.0	40.0	24.0	40.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	0.4159628955875263
1101	2	0.10472060250524606
1101	3	0.11059020054324975
1101	4	0.6216750855855082
1101	5	0.5809581084599671
1101	6	0.4849802955046556
1101	7	0.371242855839391
1101	8	0.34003040274869534
1101	9	0.3296676184007552
1101	10-14	0.28679444611982774
1101	15-19	0.24962296021347896
1101	20-24	0.22603974021714635
1101	25-29	0.23755403873418146
1101	30-34	0.2362225974806762
1101	35-39	0.2515908238580238
1101	40-44	0.26622118076349466
1101	45-49	0.27985842200300226
1101	50-54	0.29979849296775996
1101	55-59	0.30786805780981297
1101	60-64	0.3230677821202619
1101	65-69	0.32845764594882354
1101	70-74	0.3401117752610716
1101	75-79	0.3617277827104104
1101	80-84	0.36545831043514454
1101	85-89	0.3986408762429292
1101	90-94	0.4253759083118709
1101	95-99	0.42236774356672413
1101	100-104	0.44896565376437536
1101	105-109	0.46714209480644087
1101	110-114	0.5007266935564658
1101	115-119	0.5067743314469269
1101	120-124	0.5395450717878489
1101	125-129	0.5513181068630502
1101	130-134	0.5958038773147081
1101	135-139	0.6014848581765762
1101	140-144	0.6339817356906181
1101	145-149	0.6807588703174972
1101	150-151	1.057324746284742
1102	1	0.29111170688432964
1102	2	-0.018662385526525327
1102	3	0.09550968109859781
1102	4	0.6341219262900708
1102	5	0.636817067768213
1102	6	0.5588485751944177
1102	7	0.4225129748235332
1102	8	0.3846027445023523
1102	9	0.4109337634230883
1102	10-14	0.33235696943158644
1102	15-19	0.29743122440430625
1102	20-24	0.2850993963652968
1102	25-29	0.26849731574244373
1102	30-34	0.2744141701015721
1102	35-39	0.29201699080732624
1102	40-44	0.29003145528203333
1102	45-49	0.3099639537834378
1102	50-54	0.31842000720838826
1102	55-59	0.32509884055965443
1102	60-64	0.3328997342626252
1102	65-69	0.3697203900179318
1102	70-74	0.38061070040657796
1102	75-79	0.38066281406457136
1102	80-84	0.4043043143621503
1102	85-89	0.4052304273607348
1102	90-94	0.4560859063495144
1102	95-99	0.45799640806586694
1102	100-104	0.4781524710143401
1102	105-109	0.4805387410712427
1102	110-114	0.527640818134067
1102	115-119	0.5463185080002901
1102	120-124	0.5606542625371276
1102	125-129	0.6214428645824341
1102	130-134	0.6511095129939974
1102	135-139	0.659127999015233
1102	140-144	0.6431812768939622
1102	145-149	0.7272931097692563
1102	150-151	1.0794521517174331
1103	1	0.20586888593678054
1103	2	-0.08086280549083114
1103	3	0.09716091097819657
1103	4	0.6610451088437657
1103	5	0.6414676765954539
1103	6	0.5349367370835125
1103	7	0.4308966783886632
1103	8	0.39584905595883413
1103	9	0.3831037204515866
1103	10-14	0.34285656379340423
1103	15-19	0.3081969237667721
1103	20-24	0.29296195750841036
1103	25-29	0.3060365919854462
1103	30-34	0.2846454499182727
1103	35-39	0.3030108309988364
1103	40-44	0.3169706925870983
1103	45-49	0.3329555638104864
