chr	pos1	pos2	chr2	pos3	pos4	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr1	3010001	3025000	chr1	3010001	4320000	0.07975460122699386	-15.538561069203435	3.2858024559466688	2582.6407303740816	3.140627741451675	7179.4750169585295
chr1	3655001	3675000	chr1	3295001	3675000	0.25204498977505113	-0.5354214825875168	6.7102991831035235	2039.9309516634712	1.529880210166753	1860.3343355627717
chr1	5065001	5090000	chr1	4770001	5090000	0.14826175869120656	-0.04832004878652452	7.165610793369721	2292.995453878311	1.5769694504062834	2523.1511206500536
chr1	6395001	6415000	chr1	6395001	7215000	0.17944785276073622	0.19835812218745477	4.4411230134566635	2913.3766968275713	2.9099108031252894	7635.60594740076
chr1	9765001	9785000	chr1	9765001	10105000	0.1114519427402863	0.9831899206966281	7.657602520945311	2082.8678856971246	2.119982184831958	2306.54061709717
chr1	10750001	10780000	chr1	10095001	10780000	0.20552147239263804	1.718559881013149	4.799473433119089	3945.1671620238913	2.256439549910732	11128.75986015973
chr1	10815001	10850000	chr1	10815001	11490000	0.12883435582822086	-0.10453798789266845	4.5112510691541425	4231.553502866585	1.8176558654744048	11934.728412704942
chr1	12825001	12840000	chr1	11520001	12840000	0.2198364008179959	-2.4738956802770997	2.749766745652147	2177.8152625565003	3.0687911400787207	7291.44774882704
chr1	12850001	12875000	chr1	12850001	13700000	0.07157464212678936	0.9037861817637121	3.3954765764979937	2886.1550900232946	1.7396923011720966	7393.692279981411
chr1	13990001	14010000	chr1	13990001	14250000	0.7418200408997955	-1.1268734403148346	7.160013612629869	1489.2828314270128	1.1268675240493105	937.5537800090264
chr1	14290001	14315000	chr1	14090001	14315000	0.1196319018404908	0.25892033779549517	9.092831455547769	2045.887077498248	1.3901880555979853	1563.9615625477334
chr1	15000001	15020000	chr1	15000001	16085000	0.12167689161554192	1.2824155189749282	3.6830390913309605	3196.8779312752736	3.193197167011057	11086.78056386239
chr1	15275001	15295000	chr1	15275001	15705000	0.09918200408997954	0.5284578350750909	6.45706373038303	2221.2299232517626	2.0156577638868445	2773.545083108298
chr1	16420001	16440000	chr1	15615001	16440000	0.15644171779141106	-0.19936914983372064	3.432200453373975	2265.2522992268237	1.8038816628404761	4762.247589898857
chr1	16425001	16450000	chr1	16425001	16795000	0.3057259713701431	-0.0724159060648483	6.149150472896553	2275.1856749717244	1.4239109573699913	2634.235271134484
chr1	16790001	16815000	chr1	16790001	17130000	0.08384458077709611	2.955736303070317	8.314764429172945	2827.019905918801	2.306645602164402	3921.297523679483
chr1	17120001	17145000	chr1	16445001	17145000	0.13394683026584867	0.531756866581732	4.858072481677763	3400.650737174434	2.3752201767093624	8313.270618482768
chr1	20695001	20715000	chr1	20695001	21305000	0.11860940695296524	0.3084656870985393	4.453115295292808	2173.1202641028904	1.5646214617619298	3054.141093359287
