loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_32	chr8	49530000	49540000	chr8	49820000	49830000	chr8:49530000-49540000_chr8:49820000-49830000	TRUE	-0.658539450793594	4.79304566753076	64.9677623513349	1.78974261684467e-06	0.00586682148069503	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_40	chr8	69420000	69430000	chr8	69500000	69510000	chr8:69420000-69430000_chr8:69500000-69510000	TRUE	0.589016452185087	7.68831282794265	47.471735888487	9.85543323192625e-06	0.0125381759837717	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_50	chr8	57320000	57330000	chr8	108690000	108700000	chr8:57320000-57330000_chr8:108690000-108700000	TRUE	-1.33785021702267	1.39661315967598	54.4897596316685	4.71918078320384e-06	0.00803059363738733	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_51	chr8	89040000	89050000	chr8	92360000	92370000	chr8:89040000-89050000_chr8:92360000-92370000	TRUE	-1.12582663455864	1.6404914677075	39.0851253061299	2.69564977865288e-05	0.0180706558798058	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_228	chr11	85830000	85840000	chr11	96340000	96350000	chr11:85830000-85840000_chr11:96340000-96350000	TRUE	-0.904981062608055	2.16263578236234	27.5536210963538	0.000146530053446714	0.0450213589215029	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_259	chr13	83730000	83740000	chr13	84570000	84580000	chr13:83730000-83740000_chr13:84570000-84580000	TRUE	-0.446995667505875	4.37883013206877	26.4593098551963	0.00017643420942934	0.0485021339720336	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_393	chr16	91220000	91230000	chr16	94080000	94090000	chr16:91220000-91230000_chr16:94080000-94090000	FALSE	-1.07153996488444	2.71897986599796	43.7326446945932	1.51456157207599e-05	0.0152296050443023	TRUE	TRUE	strong_differential	down_in_mutant	#4575b4
loop_649	chr2	73270000	73280000	chr2	74740000	74750000	chr2:73270000-73280000_chr2:74740000-74750000	TRUE	-0.46996071233005	3.54250387762574	26.2814907348655	0.00018193971988348	0.0485021339720336	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_659	chr2	147100000	147110000	chr2	148040000	148050000	chr2:147100000-147110000_chr2:148040000-148050000	FALSE	-0.463793644775825	4.14593208239306	30.0533664796437	9.76326402586488e-05	0.0364947981750548	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_849	chr5	92720000	92730000	chr5	93320000	93330000	chr5:92720000-92730000_chr5:93320000-93330000	TRUE	-0.493827442657958	4.0352239217494	36.7819185839115	3.65565738038163e-05	0.0224640146024451	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_1210	chr9	40880000	40890000	chr9	41570000	41580000	chr9:40880000-40890000_chr9:41570000-41580000	FALSE	-0.748705167183959	3.89926273181722	45.9921391435015	1.16431623088819e-05	0.0135563177156361	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_1258	chr11	3530000	3540000	chr11	3880000	3890000	chr11:3530000-3540000_chr11:3880000-3890000	TRUE	-0.319854079894373	5.25278936932802	32.2754387836523	6.94292156369731e-05	0.03199818975669	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_1918	chr3	151840000	151850000	chr3	152060000	152070000	chr3:151840000-151850000_chr3:152060000-152070000	TRUE	0.332900321700553	5.31999450843648	26.7318736127192	0.000168366654956491	0.0479349719178512	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_2344	chr8	34870000	34880000	chr8	35470000	35480000	chr8:34870000-34880000_chr8:35470000-35480000	FALSE	0.407607541857131	5.60861693538885	48.5776083076662	8.72464984554685e-06	0.0120629189926992	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_2345	chr8	69470000	69480000	chr8	69540000	69550000	chr8:69470000-69480000_chr8:69540000-69550000	TRUE	0.402330191186506	6.94106225344693	29.4265002593518	0.000107838981038865	0.0367017529006427	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_2361	chr8	57540000	57550000	chr8	57960000	57970000	chr8:57540000-57550000_chr8:57960000-57970000	FALSE	-0.567636305733043	3.68410420949221	37.8844893080757	3.15315682627544e-05	0.0205159221502545	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_2454	chr9	71220000	71230000	chr9	71450000	71460000	chr9:71220000-71230000_chr9:71450000-71460000	FALSE	0.319158324215733	5.59980926219163	27.2386733949502	0.000154472229420684	0.0468114336882789	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_3282	chr8	34180000	34190000	chr8	34380000	34390000	chr8:34180000-34190000_chr8:34380000-34390000	TRUE	0.439336802562421	4.99675575116129	31.0200567219002	8.39919254229889e-05	0.0337830795310429	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4080	chr5	15540000	15550000	chr5	15590000	15600000	chr5:15540000-15550000_chr5:15590000-15600000	FALSE	0.459325147918567	7.24316347898712	41.6700635185858	1.94341208136465e-05	0.0164014095997052	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4299	chr8	68870000	68880000	chr8	69020000	69030000	chr8:68870000-68880000_chr8:69020000-69030000	TRUE	0.331793356512008	5.84313015919594	26.6892779043651	0.000169598497844796	0.0479349719178512	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4307	chr8	71140000	71150000	chr8	71830000	71840000	chr8:71140000-71150000_chr8:71830000-71840000	FALSE	0.583222953592287	5.75113265495581	71.7390580719058	1.02447615889885e-06	0.00534783469737162	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_4309	chr8	34850000	34860000	chr8	35460000	35470000	chr8:34850000-34860000_chr8:35460000-35470000	FALSE	0.438531496090977	5.43537764916674	64.5433331145445	1.85642122614887e-06	0.00586682148069503	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_4365	chr8	49480000	49490000	chr8	49820000	49830000	chr8:49480000-49490000_chr8:49820000-49830000	FALSE	-0.522829692420707	4.65108655847251	26.8755141862198	0.000164288289371843	0.0478208623353146	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_4389	chr8	71210000	71220000	chr8	71780000	71790000	chr8:71210000-71220000_chr8:71780000-71790000	FALSE	1.49215068588679	4.74920228452659	198.084560402309	2.31825241885504e-09	2.56421900049556e-05	TRUE	TRUE	strong_differential	up_in_mutant	#d73027
loop_4713	chr9	9580000	9590000	chr9	10900000	10910000	chr9:9580000-9590000_chr9:10900000-10910000	TRUE	0.572202495601236	3.59349188849133	36.3480858172665	3.87829331335346e-05	0.022620335524039	TRUE	TRUE	moderate_differential	up_in_mutant	#d73027
loop_4926	chr13	95060000	95070000	chr13	95280000	95290000	chr13:95060000-95070000_chr13:95280000-95290000	TRUE	0.316466412204709	5.40140120404491	29.9047125830749	9.99469214430839e-05	0.0364947981750548	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_5117	chr12	55510000	55520000	chr12	55620000	55630000	chr12:55510000-55520000_chr12:55620000-55630000	TRUE	0.329997697532678	5.29052874264964	26.6350954791108	0.000171180850805092	0.0479349719178512	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
