loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_47	chr8	96150000	96175000	chr8	100750000	100775000	chr8:96150000-96175000_chr8:100750000-100775000	TRUE	-0.59013196150795	3.69939829699779	65.5901943401238	1.35693667333008e-06	0.000141763506787086	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_57	chr8	57475000	57500000	chr8	60625000	60650000	chr8:57475000-57500000_chr8:60625000-60650000	TRUE	-0.31261549928001	2.68058560291916	14.2061272349321	0.00214119441300785	0.0150711123659538	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_61	chr8	47850000	47875000	chr8	50275000	50300000	chr8:47850000-47875000_chr8:50275000-50300000	FALSE	-0.904820765241616	2.39750558552585	73.2575407301224	7.14747510951823e-07	0.000100547722264795	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_62	chr8	3675000	3700000	chr8	15000000	15025000	chr8:3675000-3700000_chr8:15000000-15025000	TRUE	-0.741045192005028	0.615486084538923	18.7709034827039	0.000719883746161467	0.00714906945189952	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_72	chr14	105650000	105675000	chr14	105875000	105900000	chr14:105650000-105675000_chr14:105875000-105900000	TRUE	-0.312014385052225	5.87176803399967	61.7035278675289	1.92450403514007e-06	0.000172175584687663	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_98	chr14	32600000	32625000	chr14	33200000	33225000	chr14:32600000-32625000_chr14:33200000-33225000	FALSE	0.321535226384155	4.39955172193962	25.5046956583049	0.000188275395895788	0.00285534685909463	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_165	chr9	90825000	90850000	chr9	91350000	91375000	chr9:90825000-90850000_chr9:91350000-91375000	TRUE	-0.562097550250171	5.03509255326744	131.643053169475	2.04122606919536e-08	1.26172513210445e-05	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_175	chr9	90200000	90225000	chr9	92200000	92225000	chr9:90200000-90225000_chr9:92200000-92225000	FALSE	-0.395991091504052	4.3594908813622	45.0704776174157	1.09351230199608e-05	0.00047057940793494	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_183	chr9	104575000	104600000	chr9	105050000	105075000	chr9:104575000-104600000_chr9:105050000-105075000	TRUE	0.419793779939131	5.16571019061913	62.5256216170083	1.78470429798771e-06	0.000164725784028748	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_198	chr9	7825000	7850000	chr9	18275000	18300000	chr9:7825000-7850000_chr9:18275000-18300000	FALSE	-0.400627014730448	2.00160991528562	11.2001288270093	0.00491279154119972	0.026929040057692	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_237	chr11	85825000	85850000	chr11	86175000	86200000	chr11:85825000-85850000_chr11:86175000-86200000	FALSE	0.321946451229505	5.29655268995449	35.8207726566268	3.62836834050426e-05	0.00100015482985954	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_245	chr11	105925000	105950000	chr11	106325000	106350000	chr11:105925000-105950000_chr11:106325000-106350000	TRUE	-0.397547168738214	4.57432837900089	52.4622083286973	4.7830332481726e-06	0.000280357218954669	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_250	chr11	24050000	24075000	chr11	26950000	26975000	chr11:24050000-24075000_chr11:26950000-26975000	FALSE	-0.365233233386459	4.24456279032289	21.4478404929917	0.000408905170658176	0.00489199276896509	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_265	chr11	41425000	41450000	chr11	42375000	42400000	chr11:41425000-41450000_chr11:42375000-42400000	TRUE	-0.327572335287372	4.01177156589247	15.6227620777689	0.00149710449503599	0.0117325689273083	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_291	chr13	84400000	84425000	chr13	84750000	84775000	chr13:84400000-84425000_chr13:84750000-84775000	TRUE	-0.309596343189563	5.5178809005672	45.1844149606308	1.07880875373601e-05	0.000468442248933877	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_303	chr13	37425000	37450000	chr13	37950000	37975000	chr13:37425000-37450000_chr13:37950000-37975000	TRUE	0.460127642047158	5.01373634628968	70.0562772507806	9.27306080098647e-07	0.000112605522804387	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_312	chr13	96850000	96875000	chr13	97125000	97150000	chr13:96850000-96875000_chr13:97125000-97150000	FALSE	0.457058927020709	5.42050337989255	81.4536726340505	3.82607643364658e-07	6.90657584898432e-05	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_315	chr13	21150000	21175000	chr13	21925000	21950000	chr13:21150000-21175000_chr13:21925000-21950000	FALSE	0.465567977255947	3.49001209658834	48.4659724229322	7.38672907489682e-06	0.000359689448471692	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_359	chr12	38350000	38375000	chr12	39025000	39050000	chr12:38350000-38375000_chr12:39025000-39050000	FALSE	-0.325608495121997	4.88252020471658	36.8263228704282	3.15094266565776e-05	0.000904320989405745	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_369	chr12	9050000	9075000	chr12	10525000	10550000	chr12:9050000-9075000_chr12:10525000-10550000	FALSE	-0.309602771921005	4.30122467987148	26.0283615454231	0.000171395526202906	0.00271017514998983	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_384	chr12	76825000	76850000	chr12	78075000	78100000	chr12:76825000-76850000_chr12:78075000-78100000	FALSE	0.345296040842736	2.36346616302213	13.5023478304562	0.00257691580660346	0.0170884033235037	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_385	chr12	91875000	91900000	chr12	98150000	98175000	chr12:91875000-91900000_chr12:98150000-98175000	FALSE	-0.366751330052048	3.0477695859985	23.178529048304	0.000290523620795952	0.00381426929894303	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_387	chr12	101050000	101075000	chr12	102750000	102775000	chr12:101050000-101075000_chr12:102750000-102775000	TRUE	-0.409159090434107	2.15504477366412	15.2991575004315	0.00162190445930895	0.012291156262046	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_393	chr12	36150000	36175000	chr12	40200000	40225000	chr12:36150000-36175000_chr12:40200000-40225000	FALSE	-0.445197157827542	2.24244324420429	14.0240203515748	0.00224520948425813	0.0155404760976917	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_420	chr15	40150000	40175000	chr15	40775000	40800000	chr15:40150000-40175000_chr15:40775000-40800000	TRUE	-0.376751713479314	4.71620819146285	48.6085579850206	7.26947910294612e-06	0.000358171098410374	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_422	chr15	42300000	42325000	chr15	42650000	42675000	chr15:42300000-42325000_chr15:42650000-42675000	TRUE	-0.448154433286054	5.82289794948744	67.0346945159882	1.19692860318367e-06	0.000133302949188598	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_444	chr15	26625000	26650000	chr15	27175000	27200000	chr15:26625000-26650000_chr15:27175000-27200000	FALSE	0.489334985650056	5.57064167423462	58.786703023469	2.53237480369111e-06	0.000192422185433589	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_457	chr15	28300000	28325000	chr15	30725000	30750000	chr15:28300000-28325000_chr15:30725000-30750000	FALSE	-0.613809760482054	3.25710514524122	66.0937404231313	1.29854840993493e-06	0.000138847775449447	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_467	chr16	42900000	42925000	chr16	43500000	43525000	chr16:42900000-42925000_chr16:43500000-43525000	FALSE	-0.389209429688525	5.36527355303863	85.61096480801	2.84459919358721e-07	5.68864062262666e-05	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_505	chr16	36025000	36050000	chr16	37000000	37025000	chr16:36025000-36050000_chr16:37000000-37025000	FALSE	-0.346277919538258	3.32932954366838	24.5743947653904	0.00022319999794437	0.00320848030871689	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_543	chr17	13450000	13475000	chr17	14200000	14225000	chr17:13450000-13475000_chr17:14200000-14225000	TRUE	-0.305709304295051	4.18480656426779	27.0519633017828	0.000143171409581791	0.00242156750634276	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_546	chr17	74650000	74675000	chr17	78775000	78800000	chr17:74650000-74675000_chr17:78775000-78800000	FALSE	0.4207893664383	4.28970480542405	47.7753399826566	7.98581310904544e-06	0.000379707729133587	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_552	chr17	29925000	29950000	chr17	31700000	31725000	chr17:29925000-29950000_chr17:31700000-31725000	TRUE	-0.388148525199975	2.15095886859453	17.4899454588817	0.000960356902956789	0.0086886739865697	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_583	chr1	137675000	137700000	chr1	137900000	137925000	chr1:137675000-137700000_chr1:137900000-137925000	TRUE	-0.336434080620894	5.97317855109288	84.9137635097475	2.98693112568991e-07	5.86262790786964e-05	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_601	chr1	60500000	60525000	chr1	60850000	60875000	chr1:60500000-60525000_chr1:60850000-60875000	FALSE	0.396510490006541	5.45233979485529	71.2672321392119	8.39331420040192e-07	0.000107214478601261	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_611	chr1	120200000	120225000	chr1	120525000	120550000	chr1:120200000-120225000_chr1:120525000-120550000	TRUE	0.320239138384507	5.25263501110148	38.6378483216159	2.46127430106693e-05	0.000767661669620233	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_629	chr1	47800000	47825000	chr1	48725000	48750000	chr1:47800000-47825000_chr1:48725000-48750000	FALSE	-0.332391796774653	4.59378423167285	26.7531589665209	0.000150818159026595	0.00250316420490194	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_634	chr1	125600000	125625000	chr1	126400000	126425000	chr1:125600000-125625000_chr1:126400000-126425000	TRUE	0.412140423603234	4.79774684068013	60.3763298242961	2.17755565665585e-06	0.000180065723176131	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_646	chr1	107225000	107250000	chr1	111225000	111250000	chr1:107225000-107250000_chr1:111225000-111250000	FALSE	-0.36078753925721	3.71261555315909	16.7845368003562	0.00113181070130133	0.00970844183563693	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_647	chr1	47275000	47300000	chr1	48725000	48750000	chr1:47275000-47300000_chr1:48725000-48750000	FALSE	-0.421900965902584	3.58732642774938	27.7038490838578	0.000127982751765759	0.0022447052197059	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_652	chr1	46850000	46875000	chr1	48900000	48925000	chr1:46850000-46875000_chr1:48900000-48925000	TRUE	-0.486680528794329	2.68880082362095	19.7820069201814	0.000578089069274378	0.00616302478482479	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_656	chr1	126675000	126700000	chr1	135600000	135625000	chr1:126675000-126700000_chr1:135600000-135625000	FALSE	-0.645780332513054	0.997925662311309	18.322607546402	0.000795138641104259	0.00766272580758997	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_658	chr1	56975000	57000000	chr1	63275000	63300000	chr1:56975000-57000000_chr1:63275000-63300000	TRUE	-0.648919350854733	2.16894378500105	26.4084824279438	0.000160232996924899	0.00262103662491908	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_687	chr18	39125000	39150000	chr18	39875000	39900000	chr18:39125000-39150000_chr18:39875000-39900000	TRUE	0.368457401880178	4.33846050917338	37.3388528584935	2.93556799802141e-05	0.00086157864782217	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_697	chr18	74425000	74450000	chr18	75725000	75750000	chr18:74425000-74450000_chr18:75725000-75750000	FALSE	-0.566616194729022	2.05959906667932	27.206851078459	0.000139387528936301	0.00238325801780609	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_736	chr19	46100000	46125000	chr19	46700000	46725000	chr19:46100000-46125000_chr19:46700000-46725000	TRUE	-0.308661081824006	4.10016324731533	26.5283072364247	0.000156882297955782	0.00258524076020676	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_743	chr19	25600000	25625000	chr19	43600000	43625000	chr19:25600000-25625000_chr19:43600000-43625000	TRUE	-0.765243528846491	0.847908818431656	19.9572409126026	0.000557008759677165	0.0060371225716763	TRUE	TRUE	moderate_differential	down_in_mutant	#4575b4
loop_826	chr2	56100000	56125000	chr2	58450000	58475000	chr2:56100000-56125000_chr2:58450000-58475000	TRUE	-0.38445708345447	2.69654531854396	20.1377393931762	0.000536079013921708	0.00589167011097791	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_827	chr2	15050000	15075000	chr2	18050000	18075000	chr2:15050000-15075000_chr2:18050000-18075000	FALSE	-0.410526365324628	2.36456634874751	12.3093729577646	0.00357153416072735	0.0214914671789079	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_829	chr2	78950000	78975000	chr2	80250000	80275000	chr2:78950000-78975000_chr2:80250000-80275000	TRUE	-0.301835761590742	3.11695495051127	16.6616498978317	0.00116516538491338	0.00989881029631948	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_861	chrX	68475000	68500000	chrX	68675000	68700000	chrX:68475000-68500000_chrX:68675000-68700000	FALSE	-0.301097362534884	3.2444461297358	13.647105379196	0.0024795074753209	0.0166426434621901	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
loop_919	chr3	143575000	143600000	chr3	144175000	144200000	chr3:143575000-143600000_chr3:144175000-144200000	FALSE	0.325404620644959	4.99552524468817	34.7727473631763	4.21647808205534e-05	0.00108883700628098	TRUE	TRUE	weak_differential	up_in_mutant	#d73027
loop_940	chr3	27450000	27475000	chr3	28950000	28975000	chr3:27450000-27475000_chr3:28950000-28975000	FALSE	-0.332815612265273	3.01601459438925	18.1891904768593	0.000819205474269142	0.00778704169955854	TRUE	TRUE	weak_differential	down_in_mutant	#4575b4
