Coordinate	Sample 1	Sample 2	Sample 3	Consensus_Score	chr	condition	n_replicates
4750000	3.147839822206315	3.0448252909958424	2.504104005113985	3.0448252909958424	chr1	control	3
4775000	3.14159870476925	3.057604726109131	2.8650923336775436	3.057604726109131	chr1	control	3
6175000	2.4198444502903347	2.835599481230787	3.223115915941887	2.835599481230787	chr1	control	3
6875000	5.077307201710392	4.695462789808364	4.872308996921806	4.872308996921806	chr1	control	3
9525000	3.820261067636811	4.005170304650514	3.8331497881830208	3.8331497881830208	chr1	control	3
10250000	3.088604683066589	2.891821515976195	3.281842807464514	3.088604683066589	chr1	control	3
13375000	4.5089761279403096	4.8614335718614985	4.260241748842137	4.5089761279403096	chr1	control	3
13400000	3.984560524237219	3.360999626576731	3.869350848194444	3.869350848194444	chr1	control	3
17150000	3.8541948499066208	3.930344215435814	4.071648563959033	3.930344215435814	chr1	control	3
18975000	3.5015322918871585	3.797865617442464	3.4791499670661366	3.5015322918871585	chr1	control	3
20525000	2.9300436976784385	2.4737384128539803	3.273378392219094	2.9300436976784385	chr1	control	3
20800000	3.892742172658018	3.9361123468395887	3.7026024416718504	3.892742172658018	chr1	control	3
22275000	4.142636263123832	3.927753440127291	3.927531698186651	3.927753440127291	chr1	control	3
22600000	5.495627110007357	5.526955206180033	5.820306517543941	5.526955206180033	chr1	control	3
23150000	5.121905693244414	4.3737099707759945	4.295904129228546	4.3737099707759945	chr1	control	3
23300000	4.169832778777652	5.332352682057647	4.71080516218219	4.71080516218219	chr1	control	3
24250000	2.5099094797769816	3.133726039621601	3.264859781212773	3.133726039621601	chr1	control	3
24275000	4.473425026408112	3.7079757646235416	3.936714320556871	3.936714320556871	chr1	control	3
24650000	3.1908604060659567	3.431693751145582	3.356996115951168	3.356996115951168	chr1	control	3
25825000	3.919593192157173	5.439569348421159	3.854155556496949	3.919593192157173	chr1	control	3
25850000	3.691476161958276	3.362879375246003	3.608086592219847	3.608086592219847	chr1	control	3
30950000	2.8623926903561494	3.082207723663011	2.676628885895648	2.8623926903561494	chr1	control	3
33975000	3.4313500239572683	3.7245964779965535	3.340055867977373	3.4313500239572683	chr1	control	3
34200000	3.771655305142261	3.624810500872922	3.7120153819973476	3.7120153819973476	chr1	control	3
34625000	3.242848379168481	3.4954576581980628	3.2580606202378957	3.2580606202378957	chr1	control	3
36525000	4.198952340587079	4.09481751624546	4.442970135683242	4.198952340587079	chr1	control	3
36950000	6.668240160706387	5.890971590262716	6.058984568451334	6.058984568451334	chr1	control	3
37250000	5.337284541979623	5.124116559785681	5.3920976695956275	5.337284541979623	chr1	control	3
37650000	4.690709025643961	4.2827665070920675	4.975394263235828	4.690709025643961	chr1	control	3
