Summit_Chr	Summit_Start	Summit_End	Peak_Chr	Peak_Start	Peak_End	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr8	40272084	40272484	chr8	40269672	40272767	3096	*	8.84399476523651	7.28201456802957	9.57631963651489	-2.2053010279158	1.92558593826559e-37	3.1283459145151496e-35
chr8	35948799	35949199	chr8	35948531	35949640	1110	*	7.33183709804806	5.95195226702852	8.02404156435422	-1.98310766686484	1.55422140281734e-28	1.1082030330255099e-26
chr8	40301809	40302209	chr8	40300160	40303063	2904	*	9.54116600021765	8.25970655284762	10.2089408507444	-1.87409460145007	1.16943725675913e-26	6.98099649854654e-25
chr8	35959362	35959762	chr8	35958904	35962752	3849	*	9.878022253881	8.89260791887512	10.4580899120195	-1.5236740360031	2.46246223379423e-25	1.2667122861576e-23
chr8	35905096	35905496	chr8	35904389	35906566	2178	*	7.90690172042547	6.82760708576647	8.51735597050066	-1.61966270783608	6.73295249026128e-20	1.8950455863214598e-18
chr8	35935011	35935411	chr8	35934957	35935877	921	*	7.51417090509806	6.464458764895	8.11533061032886	-1.57356037893132	1.79809559017329e-15	3.1270539094958e-14
chr8	40296552	40296952	chr8	40296362	40297489	1128	*	7.39465733159723	6.63560167392209	7.88944875938978	-1.20203167361416	8.50907317238636e-13	1.1200994833948e-11
chr8	31114913	31115313	chr8	31114793	31116826	2034	*	9.56055833587153	8.88414266142498	10.0192364933756	-1.09633369418177	3.2054071558277497e-12	3.9405936917118095e-11
chr8	35990983	35991383	chr8	35990347	35991809	1463	*	7.380098844596	6.58486178490445	7.88979622872985	-1.2399023114297	2.44183213943293e-10	2.3877862547468203e-9
chr8	40444715	40445115	chr8	40443332	40445607	2276	*	6.92575780757199	6.19720211504281	7.40756532953175	-1.15417331479777	3.21712395728438e-10	3.0940560082252805e-9
chr8	35924172	35924572	chr8	35922673	35926205	3533	*	10.2654532973004	9.60185805878869	10.7182562826099	-1.06701759494271	9.06595314738363e-10	8.156815679642151e-9
chr8	36406575	36406975	chr8	36406646	36407242	597	*	8.13922236295431	7.50254311726432	8.5794392351045	-1.02613856232999	1.23936481458715e-8	9.49932977773588e-8
chr8	35171754	35172154	chr8	35171499	35172390	892	*	8.13723191524956	7.4124375949498	8.61741088365326	-1.11225375329982	3.21847073753447e-7	1.99503593365089e-6
chr8	41054648	41055048	chr8	41050574	41057793	7220	*	11.6421202710563	11.1814294147606	11.9907626456827	-0.767838570928878	3.80342744484744e-7	2.33063210985412e-6
chr8	35933638	35934038	chr8	35932253	35934494	2242	*	10.1124753296586	9.70751673778463	10.428322107811	-0.674707983943217	1.02097637784613e-5	4.87404213284507e-5
chr8	36516701	36517101	chr8	36516254	36517661	1408	*	7.34140297932156	6.72966324937557	7.76964499518062	-0.950719349249031	1.71874659642425e-5	7.84607974099487e-5
chr8	35454865	35455265	chr8	35454216	35455742	1527	*	8.2589334742015	7.67513219217345	8.67339001344823	-0.909433663654558	2.53870354888144e-5	1.1193057608422e-4
chr8	41004384	41004784	chr8	41003492	41005281	1790	*	8.35682710015324	8.66473624333988	7.96485598250677	0.648181782524802	3.05206557538048e-5	1.3249360942743e-4
