Name	Chromosome	Start	End	mc_diff	mc_qvalue	hmc_diff	hmc_qvalue	Annotation
1110002E22Rik	3	138064851	138065251	-0.19281502968490905	1.6011937341852457e-10	-0.07664477369584101	0.048330518908823804	tss_region
Adam12	7	134231945	134232345	-0.09674451835070652	0.023038589309485002	0.08134305549336944	0.04233660465491218	tss_region
Ankrd23	1	36536682	36537082	0.17949517526065645	9.74771862244382e-05	-0.18449542696664473	0.0002261448284983483	tss_region
Dact2	17	14204103	14204503	-0.09773370640786494	0.0009750271271063524	0.09894517427652919	8.725426714235515e-06	tss_region
Diras2	13	52531078	52531478	0.07071778435947579	0.0008070829826329584	0.13157484008203013	2.664598594944999e-09	tss_region
Gadd45gip1	8	84831321	84831721	0.10108430330452411	0.004524464198221761	0.10371540340631469	0.015927131407784935	tss_region
Gm5136	10	108699959	108700359	0.19357856287596897	9.388817052207724e-12	-0.18757106496729944	9.04937836741718e-12	tss_region
Gm7489	15	53884705	53885105	0.15394469144875134	0.0007711992644618883	-0.14347836176655057	0.004314882952071462	tss_region
Gpr85	6	13839741	13840141	0.08515819446182221	1.078310303106025e-05	0.10184028014044884	2.132509759574861e-06	tss_region
Id2	12	25096939	25097339	-0.19852512911789702	1.3786634789456421e-07	-0.09460559924574927	0.04233660465491218	tss_region
Il11	7	4782658	4783058	0.18090189628300024	0.005274016425272469	-0.18514151805815995	0.00547457891878492	tss_region
Mpp3	11	102028260	102028660	0.13828573802118255	0.007320998505570686	0.3373949495209263	8.444869266022993e-12	tss_region
Myt1l	12	29528183	29528583	0.1501798366795604	1.8721192309111312e-06	0.16648131178240314	8.50276116852815e-07	tss_region
Npvf	6	50654238	50654638	0.23254323676104632	4.228129421559946e-09	-0.1952405563314094	7.114889876302766e-07	tss_region
Omg	11	79503883	79504283	-0.2079749785719856	3.7129257342888014e-10	-0.11132570061528183	0.0015877979955469365	tss_region
Pcsk9	4	106464128	106464528	-0.15581333151195575	2.492725195559453e-09	-0.0755205916845785	0.0016827735426245532	tss_region
Rps10	17	27636468	27636868	0.22519652267038187	1.7791759102267578e-06	0.20179217869806215	7.419217304078051e-05	tss_region
Slc13a1	6	24167891	24168291	0.16306452419232187	2.5723925228752717e-06	-0.16631761163526446	1.8377175962284864e-06	tss_region
Syt6	3	103575030	103575430	-0.21023135167777665	1.3786634789456421e-07	-0.22356923392441969	5.722460674953019e-09	tss_region
Traf3ip2	10	39612733	39613133	0.08805792471468436	0.03589203550768931	0.1547571286476832	0.00035626231004048367	tss_region
Ubap1l	9	65360840	65361240	0.06581295954378852	0.046184543355105016	-0.061606185444590955	0.017649906229482207	tss_region
Usp30	5	114065260	114065660	0.07875414283374371	0.013542409150279492	-0.07252679232246129	0.012425543482973275	tss_region
Wee2	6	40438887	40439287	0.24346962918829568	5.403914855178095e-12	0.11772860899795104	0.005516664382398837	tss_region
