loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color
loop_1	chr8	110645000	110650000	chr8	110720000	110725000	chr8:110645000-110650000_chr8:110720000-110725000	FALSE	-0.0917859815878638	6.96832368196899	1.36829864259666	0.262773996803029	0.735401521051041	FALSE	FALSE	non_significant	unchanged	#999999
loop_2	chr8	36455000	36460000	chr8	36500000	36505000	chr8:36455000-36460000_chr8:36500000-36505000	TRUE	0.159605393715967	6.60951485997015	5.92768457518327	0.0297982786013611	0.424501182653237	FALSE	FALSE	non_significant	unchanged	#999999
loop_3	chr8	64620000	64625000	chr8	64655000	64660000	chr8:64620000-64625000_chr8:64655000-64660000	FALSE	-0.0226274016284194	6.63056669437606	0.122132106832622	0.732240855438838	0.943453445292734	FALSE	FALSE	non_significant	unchanged	#999999
loop_4	chr8	106140000	106145000	chr8	106195000	106200000	chr8:106140000-106145000_chr8:106195000-106200000	TRUE	-0.159290188424824	6.32390849069292	5.03919808286638	0.0425091170091404	0.461320872793998	FALSE	FALSE	non_significant	unchanged	#999999
loop_5	chr8	84970000	84975000	chr8	85025000	85030000	chr8:84970000-84975000_chr8:85025000-85030000	TRUE	-0.158508889099291	6.19421589307195	4.12337577306779	0.0629232451179278	0.507279602509749	FALSE	FALSE	non_significant	unchanged	#999999
loop_6	chr8	120410000	120415000	chr8	120535000	120540000	chr8:120410000-120415000_chr8:120535000-120540000	TRUE	-0.33613518299334	5.92612749864928	9.75209979979893	0.00794714699909888	0.303919091589447	FALSE	FALSE	non_significant	unchanged	#999999
loop_7	chr8	84595000	84600000	chr8	84635000	84640000	chr8:84595000-84600000_chr8:84635000-84640000	FALSE	-0.270650642521638	6.60184320343361	9.34466772619249	0.00903035709236107	0.310753281526522	FALSE	FALSE	non_significant	unchanged	#999999
loop_8	chr8	121610000	121615000	chr8	121645000	121650000	chr8:121610000-121615000_chr8:121645000-121650000	FALSE	-0.0571936057496844	6.92449279826292	0.463510279387298	0.507744747654544	0.86941179081045	FALSE	FALSE	non_significant	unchanged	#999999
loop_9	chr8	90825000	90830000	chr8	91020000	91025000	chr8:90825000-90830000_chr8:91020000-91025000	TRUE	-0.215443724938128	5.73485029973575	6.61780221078446	0.0229450909293388	0.392290090692943	FALSE	FALSE	non_significant	unchanged	#999999
loop_10	chr8	70440000	70445000	chr8	70485000	70490000	chr8:70440000-70445000_chr8:70485000-70490000	TRUE	-0.0479908172094494	6.76900914913134	0.275187033922178	0.608562947377584	0.909509890500654	FALSE	FALSE	non_significant	unchanged	#999999
loop_11	chr8	126535000	126540000	chr8	126585000	126590000	chr8:126535000-126540000_chr8:126585000-126590000	TRUE	-0.305417340994989	6.18863395131565	16.5671103476369	0.00128356780184648	0.184801306224426	FALSE	FALSE	non_significant	unchanged	#999999
loop_12	chr8	64605000	64610000	chr8	64730000	64735000	chr8:64605000-64610000_chr8:64730000-64735000	TRUE	0.0625309877698782	5.94536139328371	0.785916018007108	0.391189231227338	0.816807558269431	FALSE	FALSE	non_significant	unchanged	#999999
loop_13	chr8	11560000	11565000	chr8	11595000	11600000	chr8:11560000-11565000_chr8:11595000-11600000	TRUE	-0.109224546255866	6.60147570117369	2.18456055527545	0.162840601088781	0.657387665154903	FALSE	FALSE	non_significant	unchanged	#999999
loop_14	chr8	118965000	118970000	chr8	119025000	119030000	chr8:118965000-118970000_chr8:119025000-119030000	FALSE	-0.21944252860925	5.58447642409264	7.25979188253354	0.0181759587878832	0.358310136435228	FALSE	FALSE	non_significant	unchanged	#999999
