Name	Chromosome	Start	End	mc_diff	mc_qvalue	hmc_diff	hmc_qvalue	Annotation
Adam12	7	134231945	134232345	-0.09674451835070652	0.022144403542504347	0.08134305549336944	0.0398049336128458	tss_region
Ankrd23	1	36536682	36537082	0.17949517526065645	0.0003011218283365923	-0.18449542696664473	0.0005304577166874529	tss_region
Bloc1s1	10	128923834	128924234	0.0514058225669962	0.04695167403718543	0.09929680759463941	0.0007785014587696144	tss_region
Dact2	17	14204103	14204503	-0.09773370640786494	0.0010232780153058437	0.09894517427652919	8.679251375871393e-06	tss_region
Diras2	13	52531078	52531478	0.07071778435947579	0.0008552031929753735	0.13157484008203013	1.6506730154598423e-09	tss_region
Gadd45gip1	8	84831321	84831721	0.10108430330452411	0.004933244578665101	0.10371540340631469	0.014774239805147372	tss_region
Gm5136	10	108699959	108700359	0.19357856287596897	9.96807261060715e-12	-0.18757106496729944	9.567094014238394e-12	tss_region
Gm7489	15	53884705	53885105	0.15394469144875134	0.0007017836424269804	-0.14347836176655057	0.004172699114866298	tss_region
Gpr85	6	13839741	13840141	0.08515819446182221	1.0160901375787496e-05	0.10184028014044884	1.2544790421518514e-06	tss_region
Id2	12	25096939	25097339	-0.19852512911789702	1.2210135712677488e-07	-0.09460559924574927	0.0398049336128458	tss_region
Il11	7	4782658	4783058	0.18090189628300024	0.0058404264677074415	-0.18514151805815995	0.006158156224711172	tss_region
Mpp3	11	102028260	102028660	0.13828573802118255	0.007770464391856774	0.3373949495209263	7.2372285255026045e-12	tss_region
Myt1l	12	29528183	29528583	0.1501798366795604	1.8292268876836098e-06	0.16648131178240314	8.497160299724707e-07	tss_region
Npvf	6	50654238	50654638	0.23254323676104632	4.440626369214832e-09	-0.1952405563314094	6.232891021611024e-07	tss_region
Omg	11	79503883	79504283	-0.2079749785719856	4.5734112982515704e-10	-0.11132570061528183	0.0016794091752324078	tss_region
Pcsk9	4	106464128	106464528	-0.15581333151195575	1.504861749005044e-09	-0.0755205916845785	0.0013246837470174673	tss_region
Rps10	17	27636468	27636868	0.22519652267038187	1.8292268876836098e-06	0.20179217869806215	9.559411550958549e-05	tss_region
Slc13a1	6	24167891	24168291	0.16306452419232187	2.549214842047321e-06	-0.16631761163526446	1.5561888075825454e-06	tss_region
Syt6	3	103575030	103575430	-0.21023135167777665	3.249317843880037e-07	-0.22356923392441969	9.251643325658914e-09	tss_region
Traf3ip2	10	39612733	39613133	0.08805792471468436	0.03884460751328767	0.1547571286476832	0.00035406981170267175	tss_region
Ubap1l	9	65360840	65361240	0.06581295954378852	0.045822668644369305	-0.061606185444590955	0.022274769863048723	tss_region
Usp30	5	114065260	114065660	0.07875414283374371	0.015043157464337613	-0.07252679232246129	0.012755267162542184	tss_region
Wee2	6	40438887	40439287	0.24346962918829568	4.9414257589691414e-12	0.11772860899795104	0.005976475296087377	tss_region
